;victoire;not_lose;home;Poss;age;Formation;SoT;Dist;Cmp;Int;Fls;diff_value;repos;Mois;opp_Formation;team;saison;Sh;PK;CrdY;CrdR;opp_Sh;coup_arret;opp_fls;Opponent;CMP;Att;FDA;FDD;score_df_mean;score_mf_mean;score_fw_mean;score_dm_mean;score_gk_mean;top_GK;top_MF;top_DM;top_DF;top_FW;year;cluster;result;Domicile;reste;3-5-2;4-3-3;4-4-2;4-5-1;Cluster1;Cluster2;Cluster3;key;opp_cluster
78;0;0;1;41.0;25.7;3-5-2;2.0;18.6;73.1;13.0;9.0;-108.84999999999997;3;3;3-4-3;Fiorentina;reste;7.0;0;1;0;12.0;0.0;15.0;Roma;296.05499999999995;405.0;1.3156418753068235;-0.4339285714285713;2.192230422582887;1.0307581393548568;2.5109993923455907;0.84658243794053;1.984873085081268;0;0;0;1;0;2021;3;D;1;1;1;0;0;0;0;0;1;FiorentinaRoma2021;
79;0;1;0;44.0;25.7;3-5-2;3.0;19.7;80.5;12.0;10.0;174.87;13;4;3-5-2;Fiorentina;reste;10.0;0;1;1;8.0;0.0;17.0;Genoa;355.005;441.0;1.6720360824742269;-0.3011904761904761;2.192230422582887;1.0307581393548568;2.5109993923455907;0.84658243794053;1.984873085081268;0;0;0;1;0;2021;3;N;0;1;1;0;0;0;0;0;1;FiorentinaGenoa2021;0.0
80;0;0;1;40.0;25.7;3-5-2;2.0;16.9;75.0;14.0;15.0;-143.2;8;4;3-5-2;Fiorentina;reste;10.0;0;3;0;14.0;3.0;13.0;Atalanta;315.0;420.0;1.5008897889052526;-3.8708333333333336;2.192230422582887;1.0307581393548568;2.5109993923455907;0.84658243794053;1.984873085081268;0;0;0;1;0;2021;3;D;1;1;1;0;0;0;0;0;1;FiorentinaAtalanta2021;2.0
81;0;0;0;29.0;25.7;3-5-2;5.0;17.0;68.2;10.0;16.0;45.06;6;4;4-5-1;Fiorentina;reste;7.0;0;5;0;9.0;3.0;8.0;Sassuolo;199.144;292.0;0.902282768777614;-3.8857142857142852;2.192230422582887;1.0307581393548568;2.5109993923455907;0.84658243794053;1.984873085081268;0;0;0;1;0;2021;3;D;0;1;1;0;0;0;0;0;1;FiorentinaSassuolo2021;3.0
83;1;1;0;36.0;25.7;3-5-2;3.0;18.6;70.5;14.0;19.0;129.59;3;4;3-4-3;Fiorentina;reste;5.0;1;3;0;9.0;0.0;16.0;Hellas-Verona;246.045;349.0;1.2138561610211092;-0.7875000000000001;2.192230422582887;1.0307581393548568;2.5109993923455907;0.84658243794053;1.984873085081268;0;0;0;1;0;2021;3;V;0;1;1;0;0;0;0;0;1;FiorentinaHellas-Verona2021;
84;0;1;1;33.0;25.7;3-5-2;3.0;21.6;70.2;10.0;13.0;-346.49999999999994;5;4;3-5-2;Fiorentina;reste;11.0;1;3;0;9.0;0.0;16.0;Juventus;202.878;289.0;1.4556455571919489;-0.6982142857142858;2.192230422582887;1.0307581393548568;2.5109993923455907;0.84658243794053;1.984873085081268;0;0;0;1;0;2021;3;N;1;1;1;0;0;0;0;0;1;FiorentinaJuventus2021;1.0
86;0;1;0;38.0;25.7;3-5-2;2.0;18.7;71.9;7.0;12.0;133.20000000000002;7;5;3-4-3;Fiorentina;reste;8.0;1;2;0;12.0;1.0;16.0;Bologna;232.956;324.0;1.4253681885125182;-2.05;2.192230422582887;1.0307581393548568;2.5109993923455907;0.84658243794053;1.984873085081268;0;0;0;1;0;2021;3;N;0;1;1;0;0;0;0;0;1;FiorentinaBologna2021;3.0
87;1;1;1;30.0;25.7;3-5-2;4.0;13.1;70.3;8.0;12.0;-39.529999999999966;6;5;3-5-2;Fiorentina;reste;9.0;0;4;0;11.0;0.0;14.0;Lazio;184.889;263.0;1.6366470299459988;-0.911904761904762;2.192230422582887;1.0307581393548568;2.5109993923455907;0.84658243794053;1.984873085081268;0;0;0;1;0;2021;3;V;1;1;1;0;0;0;0;0;1;FiorentinaLazio2021;2.0
89;0;1;0;44.0;25.7;3-5-2;0.0;16.4;79.1;8.0;10.0;98.97;4;5;4-5-1;Fiorentina;reste;2.0;0;2;0;8.0;0.0;18.0;Cagliari;325.101;411.0;1.354639175257732;-0.5869047619047618;2.192230422582887;1.0307581393548568;2.5109993923455907;0.84658243794053;1.984873085081268;0;0;0;1;0;2021;3;N;0;1;1;0;0;0;0;0;1;FiorentinaCagliari2021;3.0
90;0;0;1;41.0;25.7;3-5-2;3.0;15.4;80.1;5.0;15.0;-243.40000000000003;4;5;4-5-1;Fiorentina;reste;7.0;0;5;1;20.0;2.0;9.0;Napoli;285.156;356.0;1.1889236622484043;-3.913690476190476;2.192230422582887;1.0307581393548568;2.5109993923455907;0.84658243794053;1.984873085081268;0;0;0;1;0;2021;3;D;1;1;1;0;0;0;0;0;1;FiorentinaNapoli2021;1.0
92;0;1;0;46.0;25.7;3-5-2;1.0;20.4;82.4;3.0;10.0;234.05;6;5;3-5-2;Fiorentina;reste;9.0;0;2;0;13.0;1.0;11.0;Crotone;397.168;482.0;1.2169059891998038;-2.2773809523809523;2.192230422582887;1.0307581393548568;2.5109993923455907;0.84658243794053;1.984873085081268;0;0;0;1;0;2021;3;N;0;1;1;0;0;0;0;0;1;FiorentinaCrotone2021;0.0
94;1;1;0;41.0;24.2;4-5-1;4.0;13.9;71.7;15.0;15.0;-169.11999999999995;6;12;3-5-2;Hellas-Verona;reste;7.0;0;3;0;12.0;0.0;13.0;Lazio;298.9890000000001;417.0;1.4162432498772706;-0.6660714285714286;2.566978304146168;0.8308363501331328;0.0;0.9601395171089998;0.022707852437762188;0;0;0;1;0;2021;0;V;0;1;0;0;0;1;0;0;0;Hellas-VeronaLazio2021;2.0
96;1;1;1;67.0;25.2;3-5-2;8.0;18.3;86.9;12.0;14.0;377.1;10;9;3-5-2;Internazionale;automne;21.0;0;1;0;10.0;0.0;11.0;Fiorentina;611.7760000000002;704.0;2.178724840451644;-0.6845238095238094;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;1;0;1;0;0;0;1;0;0;InternazionaleFiorentina2021;3.0
97;0;1;0;60.0;25.2;3-5-2;3.0;16.9;84.5;10.0;13.0;337.57;4;10;3-5-2;Internazionale;automne;12.0;0;4;1;12.0;0.0;14.0;Lazio;545.025;645.0;1.8098183603338245;-0.8982142857142857;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;N;0;0;1;0;0;0;1;0;0;InternazionaleLazio2021;2.0
99;0;0;1;55.0;25.2;3-5-2;5.0;13.7;80.5;14.0;18.0;116.12;13;10;4-5-1;Internazionale;automne;18.0;0;3;0;10.0;1.0;11.0;Milan;396.06;492.0;2.139647766323024;-1.7916666666666663;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;D;1;0;1;0;0;0;1;0;0;InternazionaleMilan2021;1.0
101;1;1;0;60.0;25.2;3-5-2;4.0;15.5;84.0;12.0;17.0;551.97;3;10;3-5-2;Internazionale;automne;14.0;0;1;0;1.0;0.0;11.0;Genoa;592.2;705.0;1.821864261168385;-0.2720238095238096;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;0;0;1;0;0;0;1;0;0;InternazionaleGenoa2021;0.0
103;0;1;0;48.0;25.2;3-5-2;3.0;16.7;85.2;5.0;13.0;233.9;5;11;3-4-3;Internazionale;automne;10.0;0;3;0;9.0;2.0;15.0;Atalanta;448.152;526.0;1.7576276386843397;-3.0553571428571438;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;N;0;0;1;0;0;0;1;0;0;InternazionaleAtalanta2021;
104;1;1;1;56.0;25.2;3-5-2;3.0;14.1;85.5;10.0;20.0;488.62;14;11;3-5-2;Internazionale;automne;12.0;1;3;0;12.0;2.0;14.0;Torino;482.22;564.0;1.9660530191458028;-3.3357142857142854;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;1;0;1;0;0;0;1;0;0;InternazionaleTorino2021;3.0
106;1;1;0;35.0;25.2;3-5-2;4.0;17.1;81.1;15.0;16.0;422.16;3;11;4-5-1;Internazionale;automne;11.0;0;1;0;13.0;0.0;13.0;Sassuolo;321.967;397.0;1.6298662248404514;-0.7952380952380953;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;0;0;1;0;0;0;1;0;0;InternazionaleSassuolo2021;3.0
108;1;1;1;46.0;25.2;3-5-2;7.0;15.0;81.8;7.0;12.0;510.3;4;12;3-4-3;Internazionale;reste;14.0;0;1;0;14.0;2.0;13.0;Bologna;413.908;506.0;1.9464469808541969;-3.1833333333333336;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;1;1;1;0;0;0;1;0;0;InternazionaleBologna2021;3.0
109;1;1;0;58.0;25.2;3-5-2;11.0;14.4;85.5;11.0;17.0;476.07;4;12;4-5-1;Internazionale;reste;21.0;0;1;0;11.0;0.0;11.0;Cagliari;536.085;627.0;2.3630891016200293;-1.0101190476190478;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;0;1;1;0;0;0;1;0;0;InternazionaleCagliari2021;3.0
111;1;1;1;41.0;25.2;3-5-2;1.0;19.1;86.7;8.0;17.0;133.69999999999993;3;12;4-5-1;Internazionale;reste;4.0;1;5;0;17.0;0.0;9.0;Napoli;404.02200000000005;466.0;0.8767734413352969;-1.624404761904762;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;1;1;1;0;0;0;1;0;0;InternazionaleNapoli2021;1.0
113;1;1;1;48.0;25.2;3-5-2;8.0;17.0;84.4;9.0;9.0;611.15;11;1;3-5-2;Internazionale;reste;16.0;0;0;0;8.0;1.0;7.0;Crotone;427.908;507.0;1.6326399116347567;-1.4529761904761904;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;1;1;1;0;0;0;1;0;0;InternazionaleCrotone2021;0.0
115;0;1;0;50.0;25.2;3-5-2;6.0;12.4;84.4;6.0;11.0;268.25;4;1;3-4-3;Internazionale;reste;17.0;0;3;0;14.0;0.0;18.0;Roma;480.23600000000016;569.0;2.62391998036328;-1.1922619047619047;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;N;0;1;1;0;0;0;1;0;0;InternazionaleRoma2021;2.0
116;0;1;0;61.0;25.2;3-5-2;4.0;22.3;85.1;7.0;16.0;490.9;6;1;3-5-2;Internazionale;reste;10.0;0;2;0;6.0;0.0;11.0;Udinese;578.68;680.0;1.2177773686794302;-0.8999999999999999;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;N;0;1;1;0;0;0;1;0;0;InternazionaleUdinese2021;3.0
117;1;1;1;36.0;25.2;3-5-2;6.0;17.6;74.0;12.0;7.0;337.57;5;2;3-5-2;Internazionale;reste;11.0;1;2;0;14.0;1.0;4.0;Lazio;307.84;416.0;0.9570692194403534;-1.5136904761904764;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;1;1;1;0;0;0;1;0;0;InternazionaleLazio2021;2.0
119;1;1;0;40.0;25.2;3-5-2;6.0;15.1;80.7;15.0;10.0;116.12;7;2;4-5-1;Internazionale;reste;16.0;0;1;0;14.0;0.0;9.0;Milan;342.168;424.0;1.8115304369170349;-0.486904761904762;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;0;1;1;0;0;0;1;0;0;InternazionaleMilan2021;1.0
121;1;1;1;51.0;25.2;3-5-2;12.0;15.9;85.8;8.0;12.0;551.97;7;2;3-5-2;Internazionale;reste;24.0;0;0;0;3.0;0.0;8.0;Genoa;501.93;585.0;2.301840942562592;-0.37857142857142856;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;1;1;1;0;0;0;1;0;0;InternazionaleGenoa2021;0.0
123;1;1;1;44.0;25.2;3-5-2;1.0;17.4;80.9;28.0;11.0;233.9;4;3;3-4-3;Internazionale;reste;5.0;0;0;0;13.0;0.0;17.0;Atalanta;419.871;519.0;1.462021354933726;0.4458333333333333;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;1;1;1;0;0;0;1;0;0;InternazionaleAtalanta2021;
124;1;1;0;68.0;25.2;3-5-2;2.0;15.3;86.4;5.0;12.0;488.62;6;3;3-5-2;Internazionale;reste;12.0;1;1;0;7.0;0.0;11.0;Torino;637.6320000000002;738.0;1.7274116347569957;-0.8595238095238096;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;0;1;1;0;0;0;1;0;0;InternazionaleTorino2021;3.0
126;1;1;0;44.0;25.2;3-5-2;3.0;18.1;78.6;8.0;15.0;510.3;20;4;4-5-1;Internazionale;reste;14.0;0;4;0;12.0;1.0;17.0;Bologna;367.848;468.0;1.998557928325969;-2.1660714285714286;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;0;1;1;0;0;0;1;0;0;InternazionaleBologna2021;3.0
127;1;1;1;30.0;25.2;3-5-2;2.0;13.7;86.0;8.0;8.0;422.16;4;4;4-5-1;Internazionale;reste;7.0;0;2;0;15.0;1.0;13.0;Sassuolo;331.1;385.0;1.5967906234658809;-1.9285714285714288;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;1;1;1;0;0;0;1;0;0;InternazionaleSassuolo2021;3.0
129;1;1;1;53.0;25.2;3-5-2;7.0;18.8;88.0;4.0;10.0;476.07;4;4;3-5-2;Internazionale;reste;15.0;0;1;0;7.0;0.0;12.0;Cagliari;570.24;648.0;1.8285468826705933;-0.8059523809523811;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;1;1;1;0;0;0;1;0;0;InternazionaleCagliari2021;3.0
131;0;1;0;44.0;25.2;3-5-2;2.0;16.9;88.6;7.0;12.0;133.69999999999993;7;4;4-5-1;Internazionale;reste;10.0;0;2;0;12.0;0.0;12.0;Napoli;434.14;490.0;1.6002945508100148;-1.05;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;N;0;1;1;0;0;0;1;0;0;InternazionaleNapoli2021;1.0
133;1;1;1;49.0;25.2;3-5-2;3.0;20.4;84.1;8.0;7.0;506.69;4;4;3-4-3;Internazionale;reste;12.0;0;0;0;12.0;0.0;13.0;Hellas-Verona;464.232;552.0;1.562144084437899;-0.6660714285714286;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;1;1;1;0;0;0;1;0;0;InternazionaleHellas-Verona2021;
134;1;1;0;62.0;25.2;3-5-2;5.0;16.0;88.3;6.0;9.0;611.15;6;5;3-5-2;Internazionale;reste;23.0;0;2;0;6.0;1.0;10.0;Crotone;589.844;668.0;2.3847815414825724;-1.5339285714285713;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;0;1;1;0;0;0;1;0;0;InternazionaleCrotone2021;0.0
136;1;1;1;55.0;25.2;3-5-2;6.0;18.9;87.9;11.0;10.0;536.72;7;5;4-5-1;Internazionale;reste;13.0;1;0;0;14.0;0.0;14.0;Sampdoria;559.044;636.0;1.8138684339715263;-0.7726190476190476;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;1;1;1;0;0;0;1;0;0;InternazionaleSampdoria2021;0.0
137;1;1;1;52.0;25.2;3-5-2;5.0;17.8;89.5;4.0;4.0;268.25;4;5;4-5-1;Internazionale;reste;14.0;0;0;0;20.0;0.0;12.0;Roma;511.045;571.0;1.831283750613648;-1.2976190476190474;2.1115513634451983;1.697264848142001;3.970730643078517;1.5150586179531291;1.2861986228571551;0;0;0;0;1;2021;1;V;1;1;1;0;0;0;1;0;0;InternazionaleRoma2021;2.0
138;1;1;1;66.0;24.7;3-5-2;8.0;17.3;88.7;16.0;15.0;506.12;10;9;4-5-1;Juventus;automne;20.0;0;1;0;15.0;1.0;9.0;Sampdoria;676.7810000000002;763.0;2.0600331369661267;-1.7946428571428572;3.774787134552288;1.7652681703257436;4.151806104768186;0.9680577416566519;2.72725871754998;1;1;0;1;1;2021;1;V;1;0;1;0;0;0;1;0;0;JuventusSampdoria2021;0.0
139;0;1;1;62.0;24.7;3-5-2;6.0;17.7;84.9;13.0;14.0;476.08999999999986;5;10;3-4-3;Juventus;automne;22.0;0;1;0;6.0;0.0;19.0;Hellas-Verona;534.0210000000002;629.0;2.752509818360334;-0.3464285714285713;3.774787134552288;1.7652681703257436;4.151806104768186;0.9680577416566519;2.72725871754998;1;1;0;1;1;2021;1;N;1;0;1;0;0;0;1;0;0;JuventusHellas-Verona2021;
140;0;0;1;54.0;24.7;3-5-2;3.0;22.7;86.6;7.0;9.0;346.49999999999994;3;12;3-5-2;Juventus;reste;13.0;0;1;1;9.0;0.0;17.0;Fiorentina;446.856;516.0;1.7900159548355423;-0.6625000000000001;3.774787134552288;1.7652681703257436;4.151806104768186;0.9680577416566519;2.72725871754998;1;1;0;1;1;2021;1;D;1;1;1;0;0;0;1;0;0;JuventusFiorentina2021;3.0
142;0;1;0;55.0;24.7;3-5-2;5.0;19.4;76.7;11.0;14.0;476.08999999999986;5;2;3-4-3;Juventus;reste;15.0;0;2;0;13.0;0.0;18.0;Hellas-Verona;391.93700000000007;511.0;2.038095238095238;-0.955952380952381;3.774787134552288;1.7652681703257436;4.151806104768186;0.9680577416566519;2.72725871754998;1;1;0;1;1;2021;1;N;0;1;1;0;0;0;1;0;0;JuventusHellas-Verona2021;
143;1;1;1;52.0;24.7;4-5-1;4.0;18.8;84.4;22.0;10.0;306.97;4;3;3-5-2;Juventus;reste;6.0;1;0;0;15.0;1.0;13.0;Lazio;476.86;565.0;1.248189739813451;-1.0535714285714286;3.774787134552288;1.7652681703257436;4.151806104768186;0.9680577416566519;2.72725871754998;1;1;0;1;1;2021;1;V;1;1;0;0;0;1;1;0;0;JuventusLazio2021;2.0
144;0;1;0;67.0;24.7;3-5-2;1.0;13.7;85.4;14.0;16.0;346.49999999999994;4;4;3-5-2;Juventus;reste;9.0;0;1;0;11.0;3.0;13.0;Fiorentina;491.904;576.0;1.7229810996563577;-3.733333333333333;3.774787134552288;1.7652681703257436;4.151806104768186;0.9680577416566519;2.72725871754998;1;1;0;1;1;2021;1;N;0;1;1;0;0;0;1;0;0;JuventusFiorentina2021;3.0
146;0;0;1;61.0;25.6;3-5-2;5.0;14.5;81.0;14.0;16.0;-103.67000000000002;4;9;3-4-3;Lazio;automne;14.0;0;7;0;10.0;1.0;11.0;Atalanta;559.71;691.0;1.8376963672066764;-1.6666666666666663;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;D;1;0;1;0;0;0;0;1;0;LazioAtalanta2021;
147;0;1;1;40.0;25.6;3-5-2;4.0;14.8;81.5;15.0;14.0;-337.57;4;10;3-5-2;Lazio;automne;12.0;0;3;1;12.0;0.0;13.0;Internazionale;356.155;437.0;1.8198514972999509;-0.6035714285714286;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;N;1;0;1;0;0;0;0;1;0;LazioInternazionale2021;1.0
149;1;1;1;48.0;25.6;3-5-2;3.0;18.1;79.2;18.0;14.0;172.73;4;10;4-5-1;Lazio;automne;10.0;0;3;0;21.0;1.0;16.0;Bologna;388.87200000000007;491.0;1.6765341188021594;-1.989285714285714;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;V;1;0;1;0;0;0;0;1;0;LazioBologna2021;3.0
151;1;1;0;48.0;25.6;3-5-2;9.0;15.3;65.1;16.0;10.0;273.58;13;11;3-5-2;Lazio;automne;15.0;0;4;0;13.0;0.0;11.0;Crotone;326.151;501.0;1.6738402061855668;-0.3488095238095239;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;V;0;0;1;0;0;0;0;1;0;LazioCrotone2021;0.0
153;0;0;1;56.0;25.6;3-5-2;5.0;23.4;81.7;11.0;16.0;153.32999999999996;5;11;3-5-2;Lazio;automne;10.0;1;3;0;9.0;0.0;10.0;Udinese;486.115;595.0;1.058100147275405;-0.8142857142857144;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;D;1;0;1;0;0;0;0;1;0;LazioUdinese2021;3.0
155;0;0;1;59.0;25.6;3-5-2;4.0;15.0;77.3;10.0;13.0;169.11999999999995;4;12;4-5-1;Lazio;reste;12.0;0;5;0;7.0;0.0;15.0;Hellas-Verona;472.30300000000005;611.0;1.8845422189494359;-0.5648809523809525;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;D;1;1;1;0;0;0;0;1;0;LazioHellas-Verona2021;0.0
156;0;1;0;64.0;25.6;3-5-2;2.0;22.4;87.7;18.0;15.0;276.2;3;12;4-5-1;Lazio;reste;13.0;0;2;0;15.0;0.0;14.0;Benevento;591.975;675.0;1.6310751104565535;-0.6517857142857142;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;N;0;1;1;0;0;0;0;1;0;LazioBenevento2021;0.0
158;1;1;1;40.0;25.6;3-5-2;2.0;13.3;81.0;14.0;12.0;-203.8700000000001;5;12;4-5-1;Lazio;reste;10.0;0;4;0;14.0;0.0;8.0;Napoli;332.91;411.0;1.4453853706431024;-0.6833333333333333;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;V;1;1;1;0;0;0;0;1;0;LazioNapoli2021;1.0
160;0;0;0;61.0;25.6;3-5-2;6.0;19.2;82.5;10.0;14.0;-221.45;3;12;4-5-1;Lazio;reste;12.0;0;4;0;12.0;1.0;9.0;Milan;472.725;573.0;1.3549521354933725;-1.9607142857142847;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;D;0;1;1;0;0;0;0;1;0;LazioMilan2021;1.0
162;0;1;0;60.0;25.6;3-5-2;2.0;20.4;80.6;13.0;18.0;214.4;11;1;3-5-2;Lazio;reste;11.0;1;4;0;10.0;0.0;11.0;Genoa;474.73399999999987;589.0;1.3288107511045657;-0.8630952380952379;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;N;0;1;1;0;0;0;0;1;0;LazioGenoa2021;0.0
164;1;1;1;45.0;25.6;3-5-2;3.0;16.8;83.1;13.0;11.0;39.529999999999966;3;1;3-5-2;Lazio;reste;13.0;0;3;0;11.0;1.0;11.0;Fiorentina;364.809;439.0;1.6774729995090818;-1.4922619047619048;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;V;1;1;1;0;0;0;0;1;0;LazioFiorentina2021;3.0
166;1;1;1;40.0;25.6;3-5-2;8.0;19.0;79.6;14.0;12.0;-69.32;5;1;3-4-3;Lazio;reste;8.0;0;5;0;6.0;0.0;19.0;Roma;335.116;421.0;1.6890709376534119;-0.1499999999999999;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;V;1;1;1;0;0;0;0;1;0;LazioRoma2021;2.0
167;1;1;1;49.0;25.6;3-5-2;6.0;17.7;84.8;9.0;16.0;84.58999999999997;3;1;4-5-1;Lazio;reste;20.0;0;2;0;5.0;0.0;15.0;Sassuolo;429.088;506.0;2.367986008836524;-0.6904761904761904;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;V;1;1;1;0;0;0;0;1;0;LazioSassuolo2021;3.0
169;1;1;0;43.0;25.6;3-5-2;7.0;19.3;71.1;9.0;20.0;-103.67000000000002;4;1;3-4-3;Lazio;reste;14.0;0;2;0;8.0;0.0;12.0;Atalanta;322.7940000000001;454.0;1.5349165439371624;-1.1404761904761904;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;V;0;1;1;0;0;0;0;1;0;LazioAtalanta2021;
170;1;1;1;63.0;25.6;3-5-2;6.0;16.6;81.1;13.0;16.0;138.49999999999997;7;2;3-4-3;Lazio;reste;14.0;0;2;0;7.0;0.0;14.0;Cagliari;485.78899999999993;599.0;1.91813942071674;-0.5380952380952382;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;V;1;1;1;0;0;0;0;1;0;LazioCagliari2021;
171;0;0;0;64.0;25.6;3-5-2;6.0;20.7;84.3;10.0;4.0;-337.57;7;2;3-5-2;Lazio;reste;14.0;0;1;0;11.0;1.0;7.0;Internazionale;629.721;747.0;1.3073944526264112;-1.2690476190476192;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;D;0;1;1;0;0;0;0;1;0;LazioInternazionale2021;1.0
173;1;1;1;56.0;25.6;3-5-2;6.0;16.8;82.4;16.0;14.0;199.15;6;2;3-5-2;Lazio;reste;12.0;0;4;0;10.0;1.0;17.0;Sampdoria;458.144;556.0;1.9774729995090816;-1.3988095238095235;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;V;1;1;1;0;0;0;0;1;0;LazioSampdoria2021;0.0
174;0;0;0;60.0;25.6;3-5-2;6.0;18.4;77.6;9.0;18.0;172.73;4;2;4-5-1;Lazio;reste;19.0;0;2;0;11.0;0.0;9.0;Bologna;460.168;593.0;1.8045225822287683;-1.2154761904761906;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;D;0;1;1;0;0;0;0;1;0;LazioBologna2021;3.0
176;0;0;0;48.0;25.6;3-5-2;4.0;19.8;84.8;9.0;13.0;-306.97;7;3;4-5-1;Lazio;reste;15.0;0;1;0;6.0;1.0;10.0;Juventus;441.80800000000005;521.0;1.6139052528227784;-1.5696428571428571;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;D;0;1;1;0;0;0;0;1;0;LazioJuventus2021;1.0
177;1;1;1;64.0;25.6;3-5-2;6.0;16.7;84.1;8.0;9.0;273.58;6;3;3-5-2;Lazio;reste;25.0;0;0;0;5.0;1.0;11.0;Crotone;550.0139999999999;654.0;2.494532400589102;-1.3244047619047619;2.0027809996752124;1.4221225987353214;3.6735175012996137;0.0;2.4424482535783625;0;1;0;0;0;2021;2;V;1;1;1;0;0;0;0;1;0;LazioCrotone2021;0.0
