;Date;Result;victoire;not_lose;Venue;home;Poss;age;Formation;SoT;Dist;Cmp%;Int;Fls;diff_value;repos;Mois;opp_Formation;team;saison;Sh;PK;CrdY;CrdR;card;opp_Sh;coup_arret;opp_fls;Opponent;CMP;Att
116;2023-02-01;W;1;1;Home;1;58.0;26.3;4-3-3;7.0;;;4.0;10.0;66.77000000000001;3;2;3-4-3;Fiorentina;reste;22.0;0;0;0;0.0;11.0;;12.0;Torino;;
117;2023-02-05;L;0;0;Home;1;62.0;26.3;4-3-3;6.0;17.5;77.5;9.0;10.0;100.60000000000002;4;2;4-5-1;Fiorentina;reste;17.0;0;2;0;4.0;10.0;1.0;25.0;Bologna;440.2;568.0
118;2023-02-12;L;0;0;Away;0;55.0;26.3;4-3-3;2.0;18.6;79.3;9.0;17.0;-184.39999999999998;7;2;3-4-3;Fiorentina;reste;11.0;0;2;0;5.0;7.0;0.0;11.0;Juventus;406.01599999999996;512.0
119;2023-02-16;W;1;1;Away;0;60.0;26.3;4-3-3;7.0;12.2;86.5;9.0;9.0;;4;2;<NA>-<NA>-<NA>;Fiorentina;reste;13.0;0;3;0;;;;;pt Braga;578.685;669.0
120;2023-02-19;D;0;1;Home;1;61.0;26.3;4-3-3;3.0;15.4;80.0;3.0;8.0;133.0;3;2;4-4-2;Fiorentina;reste;27.0;0;1;0;5.0;5.0;0.0;15.0;Empoli;408.0;510.0
121;2023-02-23;W;1;1;Home;1;48.0;26.3;4-3-3;6.0;16.2;74.9;7.0;15.0;;4;2;<NA>-<NA>-<NA>;Fiorentina;reste;17.0;0;4;0;;;;;pt Braga;292.11;390.0
122;2023-02-27;W;1;1;Away;0;53.0;26.3;4-5-1;7.0;19.2;70.2;6.0;11.0;151.45000000000002;4;2;3-5-2;Fiorentina;reste;16.0;0;3;0;3.0;12.0;0.0;15.0;Hellas-Verona;339.76800000000003;484.0
123;2023-03-04;W;1;1;Home;1;48.0;26.3;4-3-3;6.0;16.4;76.8;8.0;12.0;-310.95;5;3;3-4-3;Fiorentina;reste;15.0;1;3;0;3.0;8.0;1.0;17.0;Milan;307.968;401.0
124;2023-03-09;W;1;1;Home;1;62.0;26.3;4-3-3;5.0;14.6;78.8;6.0;12.0;;5;3;<NA>-<NA>-<NA>;Fiorentina;reste;21.0;0;5;0;;;;;tr Sivasspor;412.124;523.0
125;2023-03-12;W;1;1;Away;0;53.0;26.3;4-5-1;3.0;15.1;71.7;2.0;17.0;171.4;3;3;5-3-2;Fiorentina;reste;10.0;0;2;0;1.0;16.0;0.0;10.0;Cremonese;344.16;480.0
126;2023-03-16;W;1;1;Away;0;64.0;26.3;4-3-3;9.0;17.8;81.1;9.0;12.0;;4;3;<NA>-<NA>-<NA>;Fiorentina;reste;18.0;0;2;0;;;;;tr Sivasspor;407.93299999999994;503.0
127;2023-03-19;W;1;1;Home;1;59.0;26.3;4-5-1;3.0;18.3;79.8;6.0;14.0;142.17000000000002;3;3;4-3-3;Fiorentina;reste;18.0;0;1;0;3.0;8.0;0.0;21.0;Lecce;419.74799999999993;526.0
128;2022-08-07;L;0;0;Home;1;53.0;26.2;3-5-2;7.0;;;13.0;11.0;;10;8;<NA>-<NA>-<NA>;Hellas-Verona;reste;9.0;0;2;1;;;;;Bari;;
129;2022-08-15;L;0;0;Home;1;34.0;26.2;3-5-2;3.0;11.5;68.5;9.0;15.0;-544.15;8;8;4-3-3;Hellas-Verona;reste;6.0;0;2;0;2.0;25.0;0.0;6.0;Napoli;195.91;286.0
130;2022-08-21;D;0;1;Away;0;48.0;26.2;3-5-2;3.0;17.2;67.2;13.0;14.0;-50.849999999999994;6;8;3-5-2;Hellas-Verona;reste;19.0;0;3;0;4.0;17.0;1.0;10.0;Bologna;239.90400000000002;357.0
131;2022-08-28;L;0;0;Home;1;49.0;26.2;3-5-2;2.0;25.7;70.5;9.0;15.0;-244.65;7;8;3-4-3;Hellas-Verona;reste;14.0;0;3;0;3.0;15.0;0.0;7.0;Atalanta;291.165;413.0
132;2022-08-31;D;0;1;Away;0;48.0;26.2;3-5-2;3.0;14.6;69.0;6.0;22.0;-18.450000000000003;3;8;4-4-2;Hellas-Verona;reste;9.0;0;4;0;0.0;16.0;1.0;5.0;Empoli;262.89;381.0
133;2022-09-04;W;1;1;Home;1;49.0;26.2;3-5-2;9.0;16.3;63.5;6.0;16.0;13.399999999999991;4;9;4-4-2;Hellas-Verona;automne;17.0;0;2;0;2.0;11.0;0.0;11.0;Sampdoria;252.095;397.0
134;2022-09-11;L;0;0;Away;0;41.0;26.2;3-5-2;1.0;19.7;67.6;6.0;23.0;-190.04999999999998;7;9;4-3-3;Hellas-Verona;automne;7.0;0;5;0;2.0;15.0;0.0;5.0;Lazio;250.11999999999998;370.0
135;2022-09-18;L;0;0;Away;0;56.0;26.2;3-5-2;1.0;17.7;68.6;6.0;17.0;-151.45000000000002;7;9;4-5-1;Hellas-Verona;automne;8.0;0;4;0;4.0;14.0;0.0;18.0;Fiorentina;292.92199999999997;427.0
136;2022-10-03;L;0;0;Home;1;32.0;26.2;3-5-2;2.0;19.2;63.4;8.0;15.0;-58.20000000000002;15;10;3-5-2;Hellas-Verona;automne;7.0;0;3;0;3.0;21.0;0.0;11.0;Udinese;174.98399999999998;276.0
137;2022-10-09;L;0;0;Away;0;60.0;26.2;3-4-3;2.0;21.7;77.1;5.0;15.0;-14.830000000000013;6;10;3-5-2;Hellas-Verona;automne;12.0;0;3;1;3.0;14.0;1.0;9.0;Salernitana;394.75199999999995;512.0
138;2022-10-16;L;0;0;Home;1;46.0;26.2;3-4-3;4.0;14.8;68.2;12.0;7.0;-462.4;7;10;4-5-1;Hellas-Verona;automne;19.0;0;3;0;2.0;16.0;0.0;9.0;Milan;257.11400000000003;377.0
139;2022-10-24;L;0;0;Away;0;49.0;26.2;3-5-2;5.0;16.0;75.7;9.0;19.0;-86.55000000000001;8;10;4-3-3;Hellas-Verona;automne;13.0;0;3;0;1.0;14.0;1.0;7.0;Sassuolo;327.024;432.0
140;2022-10-31;L;0;0;Home;1;33.0;26.2;3-4-3;3.0;24.1;69.1;8.0;9.0;-232.29999999999998;7;10;3-5-2;Hellas-Verona;automne;7.0;0;3;1;1.0;14.0;1.0;9.0;Roma;199.00799999999998;288.0
141;2022-11-06;L;0;0;Away;0;26.0;26.2;3-4-3;2.0;24.7;58.9;15.0;10.0;-29.85000000000001;6;11;3-4-3;Hellas-Verona;automne;7.0;0;1;1;3.0;14.0;0.0;10.0;Monza;139.004;236.0
142;2022-11-10;L;0;0;Home;1;44.0;26.2;3-4-3;2.0;21.4;73.6;7.0;14.0;-335.85;4;11;3-5-2;Hellas-Verona;automne;15.0;0;3;0;3.0;11.0;1.0;13.0;Juventus;270.848;368.0
143;2022-11-13;L;0;0;Home;1;45.0;26.2;3-4-3;5.0;16.2;61.8;13.0;13.0;-1.4500000000000028;3;11;3-5-2;Hellas-Verona;automne;18.0;0;2;0;4.0;16.0;0.0;21.0;Spezia;221.862;359.0
144;2023-01-04;D;0;1;Away;0;33.0;26.2;3-4-3;2.0;15.7;62.0;6.0;17.0;-84.68;52;1;3-4-3;Hellas-Verona;reste;10.0;0;1;0;1.0;9.0;0.0;7.0;Torino;195.92;316.0
145;2023-01-09;W;1;1;Home;1;47.0;26.2;3-4-3;4.0;15.7;71.3;11.0;16.0;19.94999999999999;5;1;4-5-1;Hellas-Verona;reste;9.0;0;3;0;4.0;14.0;0.0;11.0;Cremonese;310.155;435.0
146;2023-01-14;L;0;0;Away;0;43.0;26.2;3-4-3;1.0;19.3;74.2;8.0;13.0;-449.6;5;1;3-5-2;Hellas-Verona;reste;6.0;0;3;0;0.0;11.0;0.0;11.0;Internazionale;316.092;426.0
147;2023-01-21;W;1;1;Home;1;42.0;26.2;3-4-3;4.0;24.3;64.0;11.0;15.0;-9.280000000000001;7;1;4-3-3;Hellas-Verona;reste;11.0;0;3;0;0.0;9.0;0.0;12.0;Lecce;232.96;364.0
148;2023-01-30;D;0;1;Away;0;45.0;26.2;3-4-3;2.0;19.1;72.1;13.0;11.0;-58.20000000000002;9;1;3-5-2;Hellas-Verona;reste;10.0;0;3;0;1.0;26.0;3.0;9.0;Udinese;263.16499999999996;365.0
149;2023-02-06;D;0;1;Home;1;36.0;26.2;3-5-2;4.0;16.7;65.7;7.0;16.0;-190.04999999999998;7;2;4-3-3;Hellas-Verona;reste;15.0;0;4;0;1.0;9.0;1.0;12.0;Lazio;231.92100000000002;353.0
150;2023-02-13;W;1;1;Home;1;37.0;26.2;3-4-3;4.0;21.4;62.0;9.0;14.0;-14.830000000000013;7;2;3-5-2;Hellas-Verona;reste;14.0;0;2;0;3.0;8.0;1.0;21.0;Salernitana;202.12;326.0
151;2023-02-19;L;0;0;Away;0;53.0;26.2;3-4-3;1.0;19.3;75.5;8.0;19.0;-232.29999999999998;6;2;3-4-3;Hellas-Verona;reste;8.0;0;2;0;1.0;9.0;1.0;15.0;Roma;379.765;503.0
152;2023-02-27;L;0;0;Home;1;47.0;26.2;3-5-2;3.0;16.3;67.9;7.0;15.0;-151.45000000000002;8;2;4-5-1;Hellas-Verona;reste;12.0;0;3;0;3.0;16.0;1.0;11.0;Fiorentina;287.896;424.0
153;2023-03-05;D;0;1;Away;0;31.0;26.2;3-5-2;3.0;14.8;58.3;6.0;7.0;-1.4500000000000028;6;3;4-3-3;Hellas-Verona;reste;11.0;0;1;0;3.0;20.0;0.0;6.0;Spezia;144.00099999999998;247.0
154;2023-03-12;D;0;1;Home;1;39.0;26.2;3-4-3;3.0;16.2;73.4;7.0;17.0;-29.85000000000001;7;3;3-4-3;Hellas-Verona;reste;8.0;0;2;0;0.0;9.0;0.0;12.0;Monza;300.94000000000005;410.0
155;2023-03-19;L;0;0;Away;0;56.0;26.2;3-4-3;5.0;17.0;75.4;5.0;11.0;13.399999999999991;7;3;3-4-3;Hellas-Verona;reste;16.0;0;2;0;3.0;11.0;0.0;10.0;Sampdoria;364.182;483.0
156;2022-08-13;W;1;1;Away;0;70.0;28.3;3-5-2;9.0;17.6;83.5;8.0;19.0;440.32000000000005;10;8;4-3-3;Internazionale;reste;19.0;0;2;0;4.0;10.0;2.0;21.0;Lecce;555.275;665.0
157;2022-08-20;W;1;1;Home;1;54.0;28.3;3-5-2;8.0;14.6;85.7;8.0;11.0;448.15000000000003;7;8;3-5-2;Internazionale;reste;19.0;0;0;0;0.0;2.0;0.0;7.0;Spezia;472.20700000000005;551.0
158;2022-08-26;L;0;0;Away;0;52.0;28.3;3-5-2;7.0;16.3;87.6;6.0;12.0;259.55000000000007;6;8;4-3-3;Internazionale;reste;19.0;0;1;0;2.0;11.0;0.0;5.0;Lazio;507.20399999999995;579.0
159;2022-08-30;W;1;1;Home;1;53.0;28.3;3-5-2;7.0;15.4;84.9;12.0;6.0;469.55000000000007;4;8;3-5-2;Internazionale;reste;18.0;0;0;0;3.0;11.0;0.0;14.0;Cremonese;432.99;510.0
160;2022-09-03;L;0;0;Away;0;53.0;28.3;3-5-2;5.0;20.3;79.5;8.0;12.0;-12.799999999999955;4;9;4-5-1;Internazionale;automne;16.0;0;2;0;5.0;21.0;1.0;10.0;Milan;360.93;454.0
161;2022-09-07;L;0;0;Home;1;44.0;28.3;3-5-2;2.0;13.5;82.0;15.0;9.0;;4;9;<NA>-<NA>-<NA>;Internazionale;automne;9.0;0;1;0;;;;;de Bayern Munich;428.04;522.0
162;2022-09-10;W;1;1;Home;1;57.0;28.3;3-5-2;3.0;19.5;81.5;9.0;8.0;364.9200000000001;3;9;3-4-3;Internazionale;automne;16.0;0;1;0;2.0;9.0;1.0;17.0;Torino;440.1;540.0
163;2022-09-13;W;1;1;Away;0;71.0;28.3;3-5-2;8.0;15.1;89.5;5.0;9.0;;3;9;<NA>-<NA>-<NA>;Internazionale;automne;19.0;0;2;0;;;;;cz Viktoria Plzeň;653.35;730.0
164;2022-09-18;L;0;0;Away;0;56.0;28.3;3-5-2;4.0;18.8;77.3;6.0;13.0;391.40000000000003;5;9;3-5-2;Internazionale;automne;16.0;0;4;0;3.0;20.0;2.0;11.0;Udinese;364.08299999999997;471.0
165;2022-10-01;L;0;0;Home;1;58.0;28.3;3-5-2;2.0;21.5;84.6;6.0;15.0;217.30000000000007;13;10;3-4-3;Internazionale;automne;15.0;0;4;0;3.0;10.0;1.0;14.0;Roma;500.832;592.0
166;2022-10-04;W;1;1;Home;1;29.0;28.3;3-5-2;2.0;23.1;75.8;13.0;9.0;;3;10;<NA>-<NA>-<NA>;Internazionale;automne;5.0;0;6;0;;;;;es Barcelona;241.04399999999998;318.0
167;2022-10-08;W;1;1;Away;0;48.0;28.3;3-5-2;4.0;15.9;84.3;5.0;17.0;363.05000000000007;4;10;4-3-3;Internazionale;automne;16.0;0;2;0;3.0;15.0;0.0;14.0;Sassuolo;412.227;489.0
168;2022-10-12;D;0;1;Away;0;39.0;28.3;3-5-2;8.0;12.9;66.3;7.0;15.0;;4;10;<NA>-<NA>-<NA>;Internazionale;automne;11.0;0;3;0;;;;;es Barcelona;240.00599999999997;362.0
169;2022-10-16;W;1;1;Home;1;61.0;28.3;3-5-2;6.0;14.4;85.8;8.0;12.0;434.77000000000004;4;10;5-3-2;Internazionale;automne;16.0;0;0;0;1.0;8.0;1.0;14.0;Salernitana;490.776;572.0
170;2022-10-22;W;1;1;Away;0;42.0;28.3;3-5-2;6.0;14.3;71.8;13.0;14.0;298.15000000000003;6;10;4-3-3;Internazionale;automne;7.0;1;3;0;4.0;9.0;2.0;15.0;Fiorentina;274.99399999999997;383.0
171;2022-10-26;W;1;1;Home;1;63.0;28.3;3-5-2;9.0;14.5;87.3;9.0;9.0;;4;10;<NA>-<NA>-<NA>;Internazionale;automne;22.0;0;0;0;;;;;cz Viktoria Plzeň;549.99;630.0
172;2022-10-29;W;1;1;Home;1;51.0;28.3;3-5-2;8.0;14.4;80.7;10.0;4.0;463.00000000000006;3;10;4-5-1;Internazionale;automne;17.0;0;1;0;6.0;9.0;0.0;13.0;Sampdoria;426.096;528.0
173;2022-11-01;L;0;0;Away;0;40.0;28.3;3-5-2;4.0;16.1;79.4;7.0;13.0;;3;11;<NA>-<NA>-<NA>;Internazionale;automne;7.0;0;2;0;;;;;de Bayern Munich;342.214;431.0
174;2022-11-06;L;0;0;Away;0;53.0;28.3;3-5-2;4.0;18.0;82.5;10.0;13.0;113.75000000000006;5;11;3-6-1;Internazionale;automne;14.0;0;3;0;1.0;8.0;0.0;16.0;Juventus;471.9;572.0
175;2022-11-09;W;1;1;Home;1;57.0;28.3;3-5-2;6.0;14.6;85.2;5.0;10.0;398.75000000000006;3;11;4-5-1;Internazionale;automne;12.0;1;1;0;5.0;10.0;1.0;11.0;Bologna;490.75200000000007;576.0
176;2022-11-13;W;1;1;Away;0;53.0;28.3;3-5-2;3.0;15.8;79.7;4.0;11.0;204.95000000000005;4;11;4-5-1;Internazionale;automne;14.0;0;3;0;0.0;17.0;2.0;10.0;Atalanta;408.064;512.0
177;2023-01-04;W;1;1;Home;1;36.0;28.3;3-5-2;1.0;11.8;76.4;13.0;12.0;-94.54999999999995;52;1;4-3-3;Internazionale;reste;6.0;0;3;0;2.0;9.0;0.0;7.0;Napoli;291.084;381.0
178;2023-01-07;D;0;1;Away;0;46.0;28.3;3-5-2;3.0;13.9;79.9;8.0;20.0;419.75000000000006;3;1;3-4-3;Internazionale;reste;11.0;0;3;0;0.0;13.0;1.0;14.0;Monza;373.13300000000004;467.0
179;2023-01-10;W;1;1;Home;1;72.0;28.3;3-5-2;4.0;;;9.0;13.0;;3;1;<NA>-<NA>-<NA>;Internazionale;reste;11.0;0;1;0;;;;;Parma;;
180;2023-01-14;W;1;1;Home;1;57.0;28.3;3-5-2;3.0;19.0;81.8;1.0;11.0;449.6;4;1;3-4-3;Internazionale;reste;11.0;0;0;0;3.0;6.0;0.0;13.0;Hellas-Verona;453.17199999999997;554.0
181;2023-01-18;W;1;1;Away;0;35.0;28.3;3-5-2;6.0;;;10.0;24.0;-12.799999999999955;4;1;4-5-1;Internazionale;reste;12.0;0;3;0;2.0;14.0;;14.0;Milan;;
182;2023-01-23;L;0;0;Home;1;49.0;28.3;3-5-2;1.0;15.0;78.9;11.0;13.0;431.15000000000003;5;1;4-4-2;Internazionale;reste;16.0;0;4;1;3.0;13.0;1.0;16.0;Empoli;415.014;526.0
183;2023-01-28;W;1;1;Away;0;65.0;28.3;3-5-2;10.0;15.4;85.0;9.0;12.0;469.55000000000007;5;1;3-5-2;Internazionale;reste;30.0;0;2;0;0.0;12.0;0.0;7.0;Cremonese;554.2;652.0
184;2023-01-31;W;1;1;Home;1;51.0;28.3;3-5-2;3.0;;;7.0;9.0;204.95000000000005;3;1;3-4-3;Internazionale;reste;14.0;0;4;0;1.0;10.0;;8.0;Atalanta;;
185;2023-02-05;W;1;1;Home;1;64.0;28.3;3-5-2;4.0;18.5;80.7;8.0;13.0;-12.799999999999955;5;2;3-5-2;Internazionale;reste;15.0;0;2;0;5.0;4.0;2.0;14.0;Milan;509.21700000000004;631.0
186;2023-02-13;D;0;1;Away;0;65.0;28.3;3-5-2;5.0;18.0;86.3;12.0;11.0;463.00000000000006;8;2;3-5-2;Internazionale;reste;25.0;0;1;0;3.0;7.0;0.0;13.0;Sampdoria;629.127;729.0
187;2023-02-18;W;1;1;Home;1;59.0;28.3;3-5-2;6.0;18.1;81.4;9.0;14.0;391.40000000000003;5;2;3-5-2;Internazionale;reste;18.0;1;2;0;2.0;9.0;0.0;14.0;Udinese;463.98;570.0
188;2023-02-22;W;1;1;Home;1;60.0;28.3;3-5-2;4.0;16.8;81.1;4.0;15.0;;4;2;<NA>-<NA>-<NA>;Internazionale;reste;18.0;0;1;0;;;;;pt Porto;454.971;561.0
189;2023-02-26;L;0;0;Away;0;52.0;28.3;3-5-2;4.0;18.8;80.8;14.0;14.0;398.75000000000006;4;2;4-5-1;Internazionale;reste;13.0;0;2;0;1.0;13.0;1.0;7.0;Bologna;463.792;574.0
190;2023-03-05;W;1;1;Home;1;62.0;28.3;3-5-2;4.0;17.9;81.1;9.0;10.0;440.32000000000005;7;3;4-3-3;Internazionale;reste;14.0;0;0;0;0.0;11.0;0.0;11.0;Lecce;476.05699999999996;587.0
191;2023-03-10;L;0;0;Away;0;69.0;28.3;3-5-2;5.0;16.9;80.4;6.0;9.0;448.15000000000003;5;3;3-5-2;Internazionale;reste;26.0;1;0;0;3.0;3.0;1.0;11.0;Spezia;517.7760000000001;644.0
192;2023-03-14;D;0;1;Away;0;33.0;28.3;3-5-2;5.0;17.9;66.8;9.0;18.0;;4;3;<NA>-<NA>-<NA>;Internazionale;reste;11.0;0;3;0;;;;;pt Porto;221.108;331.0
193;2023-03-19;L;0;0;Home;1;69.0;28.3;3-5-2;3.0;19.9;84.8;5.0;6.0;113.75000000000006;5;3;3-6-1;Internazionale;reste;18.0;0;2;1;5.0;7.0;0.0;18.0;Juventus;581.728;686.0
194;2022-08-15;W;1;1;Home;1;42.0;26.9;4-4-2;3.0;18.4;82.4;12.0;7.0;249.29999999999998;10;8;4-3-3;Juventus;reste;13.0;1;1;0;3.0;19.0;0.0;5.0;Sassuolo;346.904;421.0
195;2022-08-22;D;0;1;Away;0;52.0;26.9;4-3-3;4.0;16.0;84.6;4.0;14.0;349.25;7;8;4-5-1;Juventus;reste;10.0;0;2;0;3.0;10.0;2.0;8.0;Sampdoria;401.85;475.0
196;2022-08-27;D;0;1;Home;1;57.0;26.9;4-5-1;3.0;23.6;83.5;6.0;16.0;103.55000000000001;5;8;3-4-3;Juventus;reste;14.0;0;2;0;2.0;8.0;0.0;7.0;Roma;466.765;559.0
197;2022-08-31;W;1;1;Home;1;50.0;26.9;4-3-3;3.0;18.6;81.9;12.0;11.0;334.4;4;8;3-5-2;Juventus;reste;15.0;0;0;0;2.0;9.0;0.0;10.0;Spezia;412.77600000000007;504.0
198;2022-09-03;D;0;1;Away;0;40.0;26.9;4-3-3;1.0;14.2;83.8;14.0;12.0;184.39999999999998;3;9;4-3-3;Juventus;automne;4.0;0;3;0;1.0;16.0;1.0;13.0;Fiorentina;305.032;364.0
199;2022-09-06;L;0;0;Away;0;43.0;26.9;3-5-2;4.0;14.3;88.7;8.0;18.0;;3;9;<NA>-<NA>-<NA>;Juventus;automne;13.0;0;3;0;;;;;fr Paris S-G;447.048;504.0
200;2022-09-11;D;0;1;Home;1;61.0;26.9;4-3-3;6.0;18.6;85.1;14.0;13.0;321.02;5;9;3-5-2;Juventus;automne;22.0;0;5;2;5.0;10.0;1.0;15.0;Salernitana;531.0239999999999;624.0
201;2022-09-14;L;0;0;Home;1;45.0;26.9;3-5-2;3.0;19.6;74.2;9.0;9.0;;3;9;<NA>-<NA>-<NA>;Juventus;automne;11.0;0;4;0;;;;;pt Benfica;345.03;465.0
202;2022-09-18;L;0;0;Away;0;40.0;26.9;4-3-3;2.0;12.9;75.9;10.0;17.0;306.0;4;9;3-4-3;Juventus;automne;10.0;0;1;1;2.0;17.0;0.0;16.0;Monza;302.082;398.0
203;2022-10-02;W;1;1;Home;1;48.0;26.9;4-4-2;6.0;14.1;81.8;2.0;11.0;285.0;14;10;4-5-1;Juventus;automne;17.0;0;0;0;1.0;9.0;0.0;15.0;Bologna;404.91;495.0
204;2022-10-05;W;1;1;Home;1;51.0;26.9;4-3-3;7.0;18.7;82.4;7.0;6.0;;3;10;<NA>-<NA>-<NA>;Juventus;automne;16.0;0;1;0;;;;;il Maccabi Haifa;444.96;540.0
205;2022-10-08;L;0;0;Away;0;60.0;26.9;4-4-2;3.0;17.9;83.4;11.0;7.0;-126.55000000000001;3;10;4-5-1;Juventus;automne;10.0;0;3;0;2.0;21.0;0.0;7.0;Milan;488.724;586.0
206;2022-10-11;L;0;0;Away;0;58.0;26.9;4-4-2;5.0;18.1;79.4;11.0;12.0;;3;10;<NA>-<NA>-<NA>;Juventus;automne;10.0;0;2;0;;;;;il Maccabi Haifa;432.73;545.0
207;2022-10-15;W;1;1;Away;0;47.0;26.9;3-5-2;8.0;15.6;78.4;10.0;8.0;251.17;4;10;3-4-3;Juventus;automne;14.0;0;0;0;2.0;15.0;0.0;11.0;Torino;359.85600000000005;459.0
208;2022-10-21;W;1;1;Home;1;42.0;26.9;3-5-2;7.0;14.3;82.3;11.0;13.0;317.4;6;10;4-4-2;Juventus;automne;21.0;0;2;0;2.0;12.0;1.0;11.0;Empoli;348.952;424.0
209;2022-10-25;L;0;0;Away;0;46.0;26.9;3-5-2;4.0;9.7;80.1;7.0;9.0;;4;10;<NA>-<NA>-<NA>;Juventus;automne;13.0;0;1;0;;;;;pt Benfica;362.05199999999996;452.0
210;2022-10-29;W;1;1;Away;0;64.0;26.9;4-5-1;5.0;18.6;80.9;6.0;13.0;326.57;4;10;4-5-1;Juventus;automne;13.0;0;5;0;3.0;5.0;0.0;16.0;Lecce;486.209;601.0
211;2022-11-02;L;0;0;Home;1;47.0;26.9;3-6-1;2.0;20.1;87.7;9.0;14.0;;4;11;<NA>-<NA>-<NA>;Juventus;automne;15.0;0;3;0;;;;;fr Paris S-G;520.938;594.0
212;2022-11-06;W;1;1;Home;1;47.0;26.9;3-6-1;3.0;16.0;81.9;10.0;16.0;-113.75000000000006;4;11;3-5-2;Juventus;automne;8.0;0;1;0;3.0;14.0;0.0;13.0;Internazionale;407.862;498.0
213;2022-11-10;W;1;1;Away;0;56.0;26.9;3-5-2;3.0;18.6;78.6;10.0;13.0;335.85;4;11;3-4-3;Juventus;automne;11.0;0;2;1;3.0;15.0;1.0;14.0;Hellas-Verona;374.92199999999997;477.0
214;2022-11-13;W;1;1;Home;1;41.0;26.9;3-5-2;9.0;17.5;81.9;13.0;10.0;145.8;3;11;4-3-3;Juventus;automne;13.0;0;2;0;1.0;10.0;0.0;8.0;Lazio;411.95700000000005;503.0
215;2023-01-04;W;1;1;Away;0;55.0;26.9;3-6-1;8.0;19.0;78.7;3.0;12.0;355.79999999999995;52;1;3-5-2;Juventus;reste;19.0;0;3;0;5.0;13.0;1.0;12.0;Cremonese;376.973;479.0
216;2023-01-07;W;1;1;Home;1;51.0;26.9;3-6-1;4.0;12.9;82.0;4.0;16.0;277.65;3;1;3-5-2;Juventus;reste;14.0;0;1;0;2.0;11.0;0.0;13.0;Udinese;419.02;511.0
217;2023-01-13;L;0;0;Away;0;40.0;26.9;3-5-2;2.0;18.0;80.0;9.0;9.0;-208.3;6;1;4-3-3;Juventus;reste;11.0;0;1;0;0.0;14.0;0.0;10.0;Napoli;324.8;406.0
218;2023-01-19;W;1;1;Home;1;39.0;26.9;3-6-1;6.0;;;10.0;8.0;306.0;6;1;3-6-1;Juventus;reste;11.0;0;0;0;2.0;9.0;;14.0;Monza;;
219;2023-01-22;D;0;1;Home;1;47.0;26.9;3-6-1;7.0;19.2;79.0;8.0;9.0;91.19999999999999;3;1;3-4-3;Juventus;reste;14.0;1;1;0;2.0;14.0;0.0;6.0;Atalanta;417.12;528.0
220;2023-01-29;L;0;0;Home;1;46.0;26.9;3-5-2;8.0;17.6;79.2;7.0;12.0;306.0;7;1;3-4-3;Juventus;reste;22.0;0;0;0;2.0;3.0;0.0;10.0;Monza;380.95200000000006;481.0
221;2023-02-02;W;1;1;Home;1;43.0;26.9;3-5-2;5.0;;;9.0;15.0;145.8;4;2;4-3-3;Juventus;reste;12.0;0;3;0;1.0;11.0;;9.0;Lazio;;
222;2023-02-07;W;1;1;Away;0;47.0;26.9;3-5-2;4.0;18.9;84.3;8.0;12.0;321.02;5;2;4-3-3;Juventus;reste;16.0;1;1;0;1.0;10.0;0.0;9.0;Salernitana;446.79;530.0
223;2023-02-12;W;1;1;Home;1;45.0;26.9;3-4-3;3.0;12.7;74.2;6.0;11.0;184.39999999999998;5;2;4-3-3;Juventus;reste;7.0;0;5;0;2.0;11.0;0.0;17.0;Fiorentina;307.93;415.0
224;2023-02-16;D;0;1;Home;1;57.0;26.9;4-3-3;6.0;19.1;85.7;11.0;8.0;;4;2;<NA>-<NA>-<NA>;Juventus;reste;14.0;0;2;0;;;;;fr Nantes;564.763;659.0
225;2023-02-19;W;1;1;Away;0;41.0;26.9;3-5-2;3.0;18.8;74.5;10.0;9.0;334.4;3;2;4-5-1;Juventus;reste;15.0;0;2;0;2.0;18.0;0.0;8.0;Spezia;306.195;411.0
226;2023-02-23;W;1;1;Away;0;60.0;26.9;3-6-1;10.0;13.8;90.5;5.0;11.0;;4;2;<NA>-<NA>-<NA>;Juventus;reste;18.0;1;1;0;;;;;fr Nantes;628.07;694.0
227;2023-02-28;W;1;1;Home;1;42.0;26.9;3-6-1;6.0;15.2;79.1;1.0;5.0;251.17;5;2;3-4-3;Juventus;reste;13.0;0;0;0;2.0;8.0;0.0;13.0;Torino;348.04;440.0
228;2023-03-05;L;0;0;Away;0;59.0;26.9;3-6-1;5.0;21.7;86.0;7.0;10.0;103.55000000000001;5;3;3-4-3;Juventus;reste;14.0;0;2;1;3.0;6.0;0.0;11.0;Roma;528.04;614.0
229;2023-03-09;W;1;1;Home;1;47.0;26.9;3-6-1;6.0;18.5;83.2;11.0;10.0;;4;3;<NA>-<NA>-<NA>;Juventus;reste;20.0;0;2;0;;;;;de Freiburg;380.224;457.0
230;2023-03-12;W;1;1;Home;1;56.0;26.9;3-6-1;8.0;17.9;85.1;4.0;10.0;349.25;3;3;3-4-3;Juventus;reste;23.0;0;1;0;1.0;9.0;0.0;10.0;Sampdoria;479.11299999999994;563.0
231;2023-03-16;W;1;1;Away;0;48.0;26.9;3-5-2;7.0;20.1;78.6;6.0;17.0;;4;3;<NA>-<NA>-<NA>;Juventus;reste;14.0;1;2;0;;;;;de Freiburg;348.198;443.0
