;Date;Time;Comp;Round;Day;Venue;Result;GF;GA;Opponent;xG;xGA;Poss;Attendance;Captain;Formation;Referee;Match Report;Notes;team;key;Sh;SoT;Dist;FK;PK;Att;Cmp%;CrdY;CrdR;2CrdY;Fls;Off;Int;age;value;repos
15;2020-12-13;15:00;Serie A;Matchweek 11;Sun;Home;W;2;1;Sampdoria;1.5;1.1;67.0;;Lorenzo Insigne;4-2-3-1;Federico La Penna;Match Report;;Napoli;2020-12-1315:00Serie AMatchweek 11HomeWSampdoriaNapoli;18.0;7.0;19.2;1.0;0;819.0;86.7;3;0;0;7.0;1.0;5.0;25.3;€477.23m;3
16;2020-12-16;20:45;Serie A;Matchweek 12;Wed;Away;L;0;1;Inter;2.2;1.2;59.0;;Lorenzo Insigne;4-2-3-1;Davide Massa;Match Report;;Napoli;2020-12-1620:45Serie AMatchweek 12AwayLInterNapoli;17.0;3.0;15.5;0.0;0;663.0;89.6;3;1;0;9.0;4.0;7.0;25.3;€477.23m;3
17;2020-12-20;20:45;Serie A;Matchweek 13;Sun;Away;L;0;2;Lazio;0.9;1.0;60.0;;Kalidou Koulibaly;4-2-3-1;Daniele Orsato;Match Report;;Napoli;2020-12-2020:45Serie AMatchweek 13AwayLLazioNapoli;14.0;6.0;17.9;0.0;0;613.0;85.3;3;0;0;8.0;1.0;11.0;25.3;€477.23m;4
18;2020-12-23;20:45;Serie A;Matchweek 14;Wed;Home;D;1;1;Torino;0.9;0.4;65.0;;Lorenzo Insigne;4-2-3-1;Paolo Valeri;Match Report;;Napoli;2020-12-2320:45Serie AMatchweek 14HomeDTorinoNapoli;15.0;6.0;18.7;2.0;0;689.0;86.8;3;0;0;20.0;2.0;6.0;25.3;€477.23m;3
19;2021-01-03;15:00;Serie A;Matchweek 15;Sun;Away;W;4;1;Cagliari;4.6;0.9;62.0;;Lorenzo Insigne;4-2-3-1;Gianluca Manganiello;Match Report;;Napoli;2021-01-0315:00Serie AMatchweek 15AwayWCagliariNapoli;33.0;10.0;17.6;1.0;1;640.0;91.1;1;0;0;6.0;0.0;18.0;25.3;€477.23m;11
20;2021-01-06;18:00;Serie A;Matchweek 16;Wed;Home;L;1;2;Spezia;3.1;1.9;62.0;;Lorenzo Insigne;4-2-3-1;Maurizio Mariani;Match Report;;Napoli;2021-01-0618:00Serie AMatchweek 16HomeLSpeziaNapoli;29.0;9.0;16.4;0.0;0;650.0;83.4;2;0;0;9.0;4.0;9.0;25.3;€477.23m;3
21;2021-01-10;15:00;Serie A;Matchweek 17;Sun;Away;W;2;1;Udinese;1.7;2.1;63.0;;Lorenzo Insigne;4-2-3-1;Fabrizio Pasqua;Match Report;;Napoli;2021-01-1015:00Serie AMatchweek 17AwayWUdineseNapoli;16.0;5.0;19.1;1.0;1;710.0;87.3;1;0;0;6.0;1.0;7.0;25.3;€477.23m;4
22;2021-01-13;17:45;Coppa Italia;Round of 16;Wed;Home;W;3;2;Empoli;;;60.0;;;;Antonio Giua;Match Report;;Napoli;2021-01-1317:45Coppa ItaliaRound of 16HomeWEmpoliNapoli;0.0;0.0;;;0;;;0;0;0;0.0;0.0;0.0;25.3;€477.23m;3
23;2021-01-17;12:30;Serie A;Matchweek 18;Sun;Home;W;6;0;Fiorentina;2.0;1.0;48.0;;Lorenzo Insigne;4-2-3-1;Daniele Chiffi;Match Report;;Napoli;2021-01-1712:30Serie AMatchweek 18HomeWFiorentinaNapoli;9.0;6.0;21.0;0.0;1;506.0;86.0;1;0;0;11.0;4.0;14.0;25.3;€477.23m;4
24;2021-01-20;21:00;Supercoppa Italiana;Supercoppa Italiana;Wed;Neutral;L;0;2;Juventus;;;44.0;;Lorenzo Insigne;4-2-3-1;Paolo Valeri;Match Report;;Napoli;2021-01-2021:00Supercoppa ItalianaSupercoppa ItalianaNeutralLJuventusNapoli;8.0;3.0;;;0;;;1;0;0;12.0;0.0;9.0;25.3;€477.23m;3
25;2021-01-24;15:00;Serie A;Matchweek 19;Sun;Away;L;1;3;Hellas Verona;0.8;1.8;52.0;;Lorenzo Insigne;4-2-3-1;Michael Fabbri;Match Report;;Napoli;2021-01-2415:00Serie AMatchweek 19AwayLHellas VeronaNapoli;12.0;2.0;17.3;0.0;0;509.0;77.8;3;0;0;7.0;1.0;10.0;25.3;€477.23m;4
26;2021-01-28;21:00;Coppa Italia;Quarter-finals;Thu;Home;W;4;2;Spezia;;;49.0;;Lorenzo Insigne;4-3-3;Francesco Fourneau;Match Report;;Napoli;2021-01-2821:00Coppa ItaliaQuarter-finalsHomeWSpeziaNapoli;13.0;8.0;;;0;;;2;0;0;13.0;6.0;9.0;25.3;€477.23m;4
27;2021-01-31;18:00;Serie A;Matchweek 20;Sun;Home;W;2;0;Parma;1.0;0.3;48.0;;Lorenzo Insigne;4-3-3;Federico La Penna;Match Report;;Napoli;2021-01-3118:00Serie AMatchweek 20HomeWParmaNapoli;10.0;3.0;21.9;0.0;0;511.0;79.8;2;0;0;15.0;0.0;12.0;25.3;€477.23m;3
28;2021-02-03;20:45;Coppa Italia;Semi-finals;Wed;Home;D;0;0;Atalanta;;;50.0;;Lorenzo Insigne;3-4-3;Michael Fabbri;Match Report;Leg 1 of 2;Napoli;2021-02-0320:45Coppa ItaliaSemi-finalsHomeDAtalantaNapoli;10.0;2.0;;;0;;;1;0;0;9.0;0.0;16.0;25.3;€477.23m;3
29;2021-02-06;20:45;Serie A;Matchweek 21;Sat;Away;L;1;2;Genoa;2.0;1.0;66.0;;Piotr Zieliński;4-3-3;Gianluca Manganiello;Match Report;;Napoli;2021-02-0620:45Serie AMatchweek 21AwayLGenoaNapoli;26.0;9.0;19.5;0.0;0;719.0;85.5;3;0;0;11.0;0.0;13.0;25.3;€477.23m;3
30;2021-02-10;20:45;Coppa Italia;Semi-finals;Wed;Away;L;1;3;Atalanta;;;60.0;;Lorenzo Insigne;4-3-3;Federico La Penna;Match Report;"Leg 2 of 2; Atalanta won";Napoli;2021-02-1020:45Coppa ItaliaSemi-finalsAwayLAtalantaNapoli;12.0;5.0;;;0;;;4;0;0;14.0;0.0;9.0;25.3;€477.23m;4
31;2021-02-13;18:00;Serie A;Matchweek 22;Sat;Home;W;1;0;Juventus;1.1;2.2;38.0;;Lorenzo Insigne;4-2-3-1;Daniele Doveri;Match Report;;Napoli;2021-02-1318:00Serie AMatchweek 22HomeWJuventusNapoli;7.0;1.0;22.9;1.0;1;401.0;76.6;2;0;0;9.0;1.0;8.0;25.3;€477.23m;3
32;2021-02-18;21:00;Europa Lg;Round of 32;Thu;Neutral;L;0;2;es Granada;1.0;1.4;61.0;;Lorenzo Insigne;4-3-3;Sergey Karasev;Match Report;Leg 1 of 2;Napoli;2021-02-1821:00Europa LgRound of 32NeutralLes GranadaNapoli;11.0;1.0;18.4;1.0;0;625.0;87.8;5;0;0;8.0;3.0;8.0;25.3;€477.23m;5
33;2021-02-21;18:00;Serie A;Matchweek 23;Sun;Away;L;2;4;Atalanta;0.7;2.2;53.0;;Piotr Zieliński;4-2-3-1;Marco Di Bello;Match Report;;Napoli;2021-02-2118:00Serie AMatchweek 23AwayLAtalantaNapoli;4.0;2.0;14.3;0.0;0;598.0;82.4;1;0;0;11.0;0.0;14.0;25.3;€477.23m;3
34;2021-02-25;18:55;Europa Lg;Round of 32;Thu;Neutral;W;2;1;es Granada;2.3;0.3;66.0;;Lorenzo Insigne;3-4-1-2;Daniel Siebert;Match Report;"Leg 2 of 2; Granada won";Napoli;2021-02-2518:55Europa LgRound of 32NeutralWes GranadaNapoli;22.0;7.0;17.9;1.0;0;630.0;79.7;5;0;0;14.0;7.0;10.0;25.3;€477.23m;4
35;2021-02-28;18:00;Serie A;Matchweek 24;Sun;Home;W;2;0;Benevento;2.0;0.4;61.0;;Lorenzo Insigne;4-2-3-1;Rosario Abisso;Match Report;;Napoli;2021-02-2818:00Serie AMatchweek 24HomeWBeneventoNapoli;18.0;5.0;19.4;1.0;0;586.0;84.6;3;1;1;13.0;3.0;4.0;25.3;€477.23m;3
36;2021-03-03;18:30;Serie A;Matchweek 25;Wed;Away;D;3;3;Sassuolo;2.6;2.4;44.0;;Lorenzo Insigne;4-2-3-1;Valerio Marini;Match Report;;Napoli;2021-03-0318:30Serie AMatchweek 25AwayDSassuoloNapoli;15.0;4.0;19.2;0.0;1;461.0;81.6;2;0;0;14.0;4.0;7.0;25.3;€477.23m;3
37;2021-03-07;20:45;Serie A;Matchweek 26;Sun;Home;W;3;1;Bologna;1.0;0.7;43.0;;Lorenzo Insigne;4-2-3-1;Daniele Chiffi;Match Report;;Napoli;2021-03-0720:45Serie AMatchweek 26HomeWBolognaNapoli;14.0;7.0;20.8;0.0;0;446.0;76.7;2;0;0;12.0;1.0;13.0;25.3;€477.23m;4
38;2021-03-14;20:45;Serie A;Matchweek 27;Sun;Away;W;1;0;Milan;1.1;1.0;44.0;;Lorenzo Insigne;4-2-3-1;Fabrizio Pasqua;Match Report;;Napoli;2021-03-1420:45Serie AMatchweek 27AwayWMilanNapoli;15.0;4.0;21.7;0.0;0;460.0;84.6;2;0;0;9.0;1.0;13.0;25.3;€477.23m;7
39;2021-03-21;20:45;Serie A;Matchweek 28;Sun;Away;W;2;0;Roma;0.9;0.6;47.0;;Lorenzo Insigne;4-2-3-1;Marco Di Bello;Match Report;;Napoli;2021-03-2120:45Serie AMatchweek 28AwayWRomaNapoli;11.0;5.0;21.4;2.0;0;526.0;84.8;3;0;0;13.0;2.0;13.0;25.3;€477.23m;7
40;2021-04-03;15:00;Serie A;Matchweek 29;Sat;Home;W;4;3;Crotone;2.9;1.0;64.0;;Lorenzo Insigne;4-2-3-1;Antonio Di Martino;Match Report;;Napoli;2021-04-0315:00Serie AMatchweek 29HomeWCrotoneNapoli;26.0;8.0;16.6;2.0;0;684.0;88.5;0;0;0;5.0;2.0;13.0;25.3;€477.23m;13
41;2021-04-07;18:45;Serie A;Matchweek 3;Wed;Away;L;1;2;Juventus;1.7;1.5;53.0;;Lorenzo Insigne;4-2-3-1;Maurizio Mariani;Match Report;;Napoli;2021-04-0718:45Serie AMatchweek 3AwayLJuventusNapoli;13.0;3.0;22.1;1.0;1;620.0;86.5;2;0;0;12.0;0.0;9.0;25.3;€477.23m;4
42;2021-04-11;15:00;Serie A;Matchweek 30;Sun;Away;W;2;0;Sampdoria;1.7;1.0;57.0;;Lorenzo Insigne;4-2-3-1;Paolo Valeri;Match Report;;Napoli;2021-04-1115:00Serie AMatchweek 30AwayWSampdoriaNapoli;20.0;8.0;18.7;0.0;0;531.0;78.7;3;0;0;10.0;5.0;8.0;25.3;€477.23m;4
43;2021-04-18;20:45;Serie A;Matchweek 31;Sun;Home;D;1;1;Inter;0.7;0.9;56.0;;Lorenzo Insigne;4-2-3-1;Daniele Doveri;Match Report;;Napoli;2021-04-1820:45Serie AMatchweek 31HomeDInterNapoli;12.0;1.0;18.9;0.0;0;624.0;91.2;5;0;0;12.0;0.0;5.0;25.3;€477.23m;7
44;2021-04-22;20:45;Serie A;Matchweek 32;Thu;Home;W;5;2;Lazio;1.5;1.9;49.0;;Lorenzo Insigne;4-2-3-1;Marco Di Bello;Match Report;;Napoli;2021-04-2220:45Serie AMatchweek 32HomeWLazioNapoli;9.0;7.0;19.4;0.0;1;503.0;86.7;4;0;0;7.0;4.0;8.0;25.3;€477.23m;4
45;2021-04-26;18:30;Serie A;Matchweek 33;Mon;Away;W;2;0;Torino;2.4;1.3;52.0;;Lorenzo Insigne;4-2-3-1;Paolo Valeri;Match Report;;Napoli;2021-04-2618:30Serie AMatchweek 33AwayWTorinoNapoli;25.0;7.0;17.1;0.0;0;501.0;83.4;1;0;0;15.0;4.0;9.0;25.3;€477.23m;4
46;2021-05-02;15:00;Serie A;Matchweek 34;Sun;Home;D;1;1;Cagliari;2.5;1.9;55.0;;Lorenzo Insigne;4-2-3-1;Michael Fabbri;Match Report;;Napoli;2021-05-0215:00Serie AMatchweek 34HomeDCagliariNapoli;19.0;5.0;14.2;2.0;0;567.0;87.8;1;0;0;8.0;4.0;14.0;25.3;€477.23m;6
47;2021-05-08;15:00;Serie A;Matchweek 35;Sat;Away;W;4;1;Spezia;1.9;1.4;52.0;;Lorenzo Insigne;4-4-2;Massimiliano Irrati;Match Report;;Napoli;2021-05-0815:00Serie AMatchweek 35AwayWSpeziaNapoli;12.0;6.0;14.8;1.0;0;532.0;83.1;2;0;0;17.0;4.0;5.0;25.3;€477.23m;6
48;2021-05-11;20:45;Serie A;Matchweek 36;Tue;Home;W;5;1;Udinese;2.7;0.2;52.0;;Lorenzo Insigne;4-2-3-1;Giampaolo Calvarese;Match Report;;Napoli;2021-05-1120:45Serie AMatchweek 36HomeWUdineseNapoli;22.0;9.0;17.5;0.0;0;568.0;87.9;0;0;0;7.0;1.0;22.0;25.3;€477.23m;3
49;2021-05-16;12:30;Serie A;Matchweek 37;Sun;Away;W;2;0;Fiorentina;1.9;0.5;59.0;;Lorenzo Insigne;4-2-3-1;Rosario Abisso;Match Report;;Napoli;2021-05-1612:30Serie AMatchweek 37AwayWFiorentinaNapoli;20.0;5.0;19.0;2.0;0;523.0;84.9;2;0;0;9.0;2.0;9.0;25.3;€477.23m;5
50;2021-05-23;20:45;Serie A;Matchweek 38;Sun;Home;D;1;1;Hellas Verona;1.1;0.6;55.0;;Lorenzo Insigne;4-2-3-1;Daniele Chiffi;Match Report;;Napoli;2021-05-2320:45Serie AMatchweek 38HomeDHellas VeronaNapoli;16.0;2.0;17.1;0.0;0;514.0;80.9;3;0;0;13.0;1.0;9.0;25.3;€477.23m;7
0;2020-09-19;20:45;Serie A;Matchweek 1;Sat;Away;L;0;3;Hellas Verona;2.0;0.6;60.0;;Lorenzo Pellegrini;3-4-3;Daniele Chiffi;Match Report;Match awarded to Hellas Verona;Roma;2020-09-1920:45Serie AMatchweek 1AwayLHellas VeronaRoma;21.0;4.0;20.6;1.0;0;562.0;75.8;0;0;0;20.0;2.0;8.0;23.8;€381.25m;10
1;2020-09-27;20:45;Serie A;Matchweek 2;Sun;Home;D;2;2;Juventus;2.8;1.9;40.0;1000.0;Edin Džeko;3-4-3;Marco Di Bello;Match Report;;Roma;2020-09-2720:45Serie AMatchweek 2HomeDJuventusRoma;10.0;4.0;18.2;0.0;1;434.0;83.4;2;0;0;19.0;0.0;8.0;23.8;€381.25m;8
2;2020-10-03;20:45;Serie A;Matchweek 3;Sat;Away;W;1;0;Udinese;1.0;1.5;55.0;1000.0;Edin Džeko;3-4-3;Rosario Abisso;Match Report;;Roma;2020-10-0320:45Serie AMatchweek 3AwayWUdineseRoma;13.0;3.0;22.5;2.0;0;580.0;84.0;0;0;0;9.0;1.0;20.0;23.8;€381.25m;6
3;2020-10-18;20:45;Serie A;Matchweek 4;Sun;Home;W;5;2;Benevento;4.0;1.6;52.0;1000.0;Edin Džeko;4-2-3-1;Giovanni Ayroldi;Match Report;;Roma;2020-10-1820:45Serie AMatchweek 4HomeWBeneventoRoma;19.0;6.0;14.9;1.0;1;488.0;82.8;3;0;0;17.0;6.0;13.0;23.8;€381.25m;15
4;2020-10-22;18:55;Europa Lg;Group stage;Thu;Away;W;2;1;ch Young Boys;1.3;1.3;55.0;600.0;Bryan Cristante;3-4-3;Carlos del Cerro;Match Report;;Roma;2020-10-2218:55Europa LgGroup stageAwayWch Young BoysRoma;6.0;2.0;16.0;1.0;0;535.0;77.0;5;0;0;15.0;4.0;17.0;23.8;€381.25m;4
5;2020-10-26;20:45;Serie A;Matchweek 5;Mon;Away;D;3;3;Milan;2.1;2.5;46.0;;Edin Džeko;3-4-3;Piero Giacomelli;Match Report;;Roma;2020-10-2620:45Serie AMatchweek 5AwayDMilanRoma;11.0;6.0;17.1;0.0;1;462.0;82.9;2;0;0;15.0;1.0;10.0;23.8;€381.25m;4
6;2020-10-29;21:00;Europa Lg;Group stage;Thu;Home;D;0;0;bg CSKA Sofia;2.3;1.0;62.0;;Bryan Cristante;3-4-3;Aliaksei Kulbakou;Match Report;;Roma;2020-10-2921:00Europa LgGroup stageHomeDbg CSKA SofiaRoma;21.0;6.0;18.6;1.0;0;633.0;80.1;3;0;0;14.0;2.0;9.0;23.8;€381.25m;3
7;2020-11-01;18:00;Serie A;Matchweek 6;Sun;Home;W;2;0;Fiorentina;3.0;0.4;41.0;;Edin Džeko;3-4-3;Daniele Orsato;Match Report;;Roma;2020-11-0118:00Serie AMatchweek 6HomeWFiorentinaRoma;17.0;6.0;13.9;0.0;0;420.0;78.1;3;0;0;17.0;2.0;22.0;23.8;€381.25m;3
8;2020-11-05;18:55;Europa Lg;Group stage;Thu;Home;W;5;0;ro CFR Cluj;2.3;0.5;66.0;;Bryan Cristante;3-1-4-2;Matej Jug;Match Report;;Roma;2020-11-0518:55Europa LgGroup stageHomeWro CFR ClujRoma;18.0;7.0;17.3;3.0;0;727.0;87.3;0;0;0;8.0;2.0;7.0;23.8;€381.25m;4
9;2020-11-08;15:00;Serie A;Matchweek 7;Sun;Away;W;3;1;Genoa;2.6;0.6;49.0;;Lorenzo Pellegrini;3-4-3;Massimiliano Irrati;Match Report;;Roma;2020-11-0815:00Serie AMatchweek 7AwayWGenoaRoma;18.0;9.0;15.5;0.0;0;539.0;80.1;0;0;0;11.0;2.0;18.0;23.8;€381.25m;3
10;2020-11-22;15:00;Serie A;Matchweek 8;Sun;Home;W;3;0;Parma;3.1;0.0;58.0;;Bryan Cristante;3-4-3;Gianluca Manganiello;Match Report;;Roma;2020-11-2215:00Serie AMatchweek 8HomeWParmaRoma;21.0;7.0;18.4;1.0;0;741.0;89.6;0;0;0;5.0;1.0;14.0;23.8;€381.25m;14
11;2020-11-26;22:00;Europa Lg;Group stage;Thu;Away;W;2;0;ro CFR Cluj;1.6;0.5;66.0;;Lorenzo Pellegrini;3-4-3;Harald Lechner;Match Report;;Roma;2020-11-2622:00Europa LgGroup stageAwayWro CFR ClujRoma;6.0;3.0;18.8;0.0;1;694.0;85.6;2;0;0;11.0;2.0;6.0;23.8;€381.25m;4
12;2020-11-29;20:45;Serie A;Matchweek 9;Sun;Away;L;0;4;Napoli;0.5;1.7;45.0;;Edin Džeko;3-4-3;Marco Di Bello;Match Report;;Roma;2020-11-2920:45Serie AMatchweek 9AwayLNapoliRoma;8.0;1.0;19.4;0.0;0;480.0;83.8;2;0;0;11.0;3.0;14.0;23.8;€381.25m;3
13;2020-12-03;21:00;Europa Lg;Group stage;Thu;Home;W;3;1;ch Young Boys;1.9;0.9;62.0;;Bryan Cristante;3-4-3;Fran Jović;Match Report;;Roma;2020-12-0321:00Europa LgGroup stageHomeWch Young BoysRoma;19.0;11.0;20.0;2.0;0;648.0;85.0;2;0;0;8.0;1.0;21.0;23.8;€381.25m;4
14;2020-12-06;15:00;Serie A;Matchweek 10;Sun;Home;D;0;0;Sassuolo;1.3;0.3;43.0;;Edin Džeko;3-4-3;Fabio Maresca;Match Report;;Roma;2020-12-0615:00Serie AMatchweek 10HomeDSassuoloRoma;16.0;1.0;16.9;0.0;0;435.0;80.5;5;1;1;10.0;1.0;13.0;23.8;€381.25m;3
15;2020-12-10;19:55;Europa Lg;Group stage;Thu;Away;L;1;3;bg CSKA Sofia;2.2;1.9;70.0;;Federico Fazio;3-4-3;Irfan Peljto;Match Report;;Roma;2020-12-1019:55Europa LgGroup stageAwayLbg CSKA SofiaRoma;17.0;5.0;16.2;2.0;0;720.0;86.5;1;0;0;12.0;1.0;11.0;23.8;€381.25m;4
16;2020-12-13;15:00;Serie A;Matchweek 11;Sun;Away;W;5;1;Bologna;3.1;0.4;46.0;;Edin Džeko;3-4-3;Giampaolo Calvarese;Match Report;;Roma;2020-12-1315:00Serie AMatchweek 11AwayWBolognaRoma;15.0;7.0;14.3;0.0;0;443.0;79.2;2;0;0;9.0;3.0;17.0;23.8;€381.25m;3
17;2020-12-17;20:45;Serie A;Matchweek 12;Thu;Home;W;3;1;Torino;3.1;1.0;63.0;;Edin Džeko;3-4-3;Rosario Abisso;Match Report;;Roma;2020-12-1720:45Serie AMatchweek 12HomeWTorinoRoma;12.0;4.0;14.3;0.0;1;676.0;88.2;4;0;0;22.0;0.0;5.0;23.8;€381.25m;4
18;2020-12-20;18:00;Serie A;Matchweek 13;Sun;Away;L;1;4;Atalanta;0.7;1.9;45.0;;Edin Džeko;3-4-3;Marco Di Bello;Match Report;;Roma;2020-12-2018:00Serie AMatchweek 13AwayLAtalantaRoma;5.0;3.0;22.1;1.0;0;485.0;79.6;3;0;0;14.0;1.0;18.0;23.8;€381.25m;3
19;2020-12-23;20:45;Serie A;Matchweek 14;Wed;Home;W;3;2;Cagliari;2.8;1.3;62.0;;Edin Džeko;3-4-3;Luca Pairetto;Match Report;;Roma;2020-12-2320:45Serie AMatchweek 14HomeWCagliariRoma;15.0;8.0;15.9;1.0;0;576.0;82.8;3;0;0;18.0;1.0;13.0;23.8;€381.25m;3
20;2021-01-03;15:00;Serie A;Matchweek 15;Sun;Home;W;1;0;Sampdoria;2.3;0.2;65.0;;Edin Džeko;3-4-3;Daniele Chiffi;Match Report;;Roma;2021-01-0315:00Serie AMatchweek 15HomeWSampdoriaRoma;21.0;6.0;14.5;1.0;0;650.0;83.7;3;0;0;18.0;2.0;16.0;23.8;€381.25m;11
21;2021-01-06;15:00;Serie A;Matchweek 16;Wed;Away;W;3;1;Crotone;2.0;0.8;48.0;;Bryan Cristante;3-4-3;Marco Piccinini;Match Report;;Roma;2021-01-0615:00Serie AMatchweek 16AwayWCrotoneRoma;11.0;3.0;20.6;0.0;1;511.0;82.0;3;0;0;17.0;1.0;19.0;23.8;€381.25m;3
22;2021-01-10;12:30;Serie A;Matchweek 17;Sun;Home;D;2;2;Inter;0.7;1.6;50.0;;Edin Džeko;3-4-3;Marco Di Bello;Match Report;;Roma;2021-01-1012:30Serie AMatchweek 17HomeDInterRoma;14.0;8.0;17.7;0.0;0;573.0;87.3;3;0;0;18.0;1.0;16.0;23.8;€381.25m;4
23;2021-01-15;20:45;Serie A;Matchweek 18;Fri;Away;L;0;3;Lazio;0.9;0.8;60.0;;Edin Džeko;3-4-3;Daniele Orsato;Match Report;;Roma;2021-01-1520:45Serie AMatchweek 18AwayLLazioRoma;6.0;1.0;11.5;0.0;0;633.0;82.8;4;0;0;19.0;2.0;10.0;23.8;€381.25m;5
24;2021-01-19;21:15;Coppa Italia;Round of 16;Tue;Home;L;0;3;Spezia;;;50.0;;;;Davide Ghersini;Match Report;"Match awarded to Spezia; Required Extra Time";Roma;2021-01-1921:15Coppa ItaliaRound of 16HomeLSpeziaRoma;0.0;0.0;;;1;;;3;2;1;0.0;0.0;0.0;23.8;€381.25m;4
25;2021-01-23;15:00;Serie A;Matchweek 19;Sat;Home;W;4;3;Spezia;2.6;1.3;48.0;;Lorenzo Pellegrini;3-4-3;Luca Pairetto;Match Report;;Roma;2021-01-2315:00Serie AMatchweek 19HomeWSpeziaRoma;14.0;7.0;14.9;0.0;0;498.0;81.3;3;0;0;12.0;2.0;20.0;23.8;€381.25m;4
26;2021-01-31;20:45;Serie A;Matchweek 20;Sun;Home;W;3;1;Hellas Verona;2.0;0.7;48.0;;Lorenzo Pellegrini;3-4-3;Marco Piccinini;Match Report;;Roma;2021-01-3120:45Serie AMatchweek 20HomeWHellas VeronaRoma;15.0;6.0;15.0;0.0;0;495.0;76.8;2;0;0;15.0;2.0;20.0;23.8;€381.25m;8
27;2021-02-06;18:00;Serie A;Matchweek 21;Sat;Away;L;0;2;Juventus;1.0;0.2;52.0;;Bryan Cristante;3-4-3;Daniele Orsato;Match Report;;Roma;2021-02-0618:00Serie AMatchweek 21AwayLJuventusRoma;14.0;3.0;19.1;0.0;0;581.0;83.3;2;0;0;13.0;1.0;12.0;23.8;€381.25m;6
28;2021-02-14;12:30;Serie A;Matchweek 22;Sun;Home;W;3;0;Udinese;2.3;0.3;51.0;;Lorenzo Pellegrini;3-4-3;Piero Giacomelli;Match Report;;Roma;2021-02-1412:30Serie AMatchweek 22HomeWUdineseRoma;12.0;4.0;14.7;0.0;1;545.0;83.7;2;0;0;17.0;0.0;11.0;23.8;€381.25m;8
29;2021-02-18;17:55;Europa Lg;Round of 32;Thu;Neutral;W;2;0;pt Braga;1.8;0.3;48.0;;Bryan Cristante;3-4-3;István Kovács;Match Report;Leg 1 of 2;Roma;2021-02-1817:55Europa LgRound of 32NeutralWpt BragaRoma;8.0;3.0;17.1;0.0;0;530.0;82.1;1;0;0;10.0;8.0;15.0;23.8;€381.25m;4
30;2021-02-21;20:45;Serie A;Matchweek 23;Sun;Away;D;0;0;Benevento;0.6;0.3;71.0;;Lorenzo Pellegrini;3-4-3;Luca Pairetto;Match Report;;Roma;2021-02-2120:45Serie AMatchweek 23AwayDBeneventoRoma;11.0;3.0;18.7;0.0;0;669.0;82.1;1;0;0;18.0;4.0;8.0;23.8;€381.25m;3
31;2021-02-25;21:00;Europa Lg;Round of 32;Thu;Neutral;W;3;1;pt Braga;2.5;0.4;45.0;;Bryan Cristante;3-4-3;Andreas Ekberg;Match Report;"Leg 2 of 2; Roma won";Roma;2021-02-2521:00Europa LgRound of 32NeutralWpt BragaRoma;11.0;4.0;15.8;1.0;0;481.0;81.7;1;0;0;15.0;2.0;15.0;23.8;€381.25m;4
32;2021-02-28;20:45;Serie A;Matchweek 24;Sun;Home;L;1;2;Milan;1.4;3.1;54.0;;Lorenzo Pellegrini;3-4-3;Marco Guida;Match Report;;Roma;2021-02-2820:45Serie AMatchweek 24HomeLMilanRoma;18.0;8.0;15.3;0.0;0;519.0;81.7;3;0;0;14.0;1.0;4.0;23.8;€381.25m;3
33;2021-03-03;20:45;Serie A;Matchweek 25;Wed;Away;W;2;1;Fiorentina;1.7;0.5;59.0;;Lorenzo Pellegrini;3-4-3;Giampaolo Calvarese;Match Report;;Roma;2021-03-0320:45Serie AMatchweek 25AwayWFiorentinaRoma;12.0;6.0;19.0;0.0;0;575.0;80.5;2;0;0;15.0;4.0;10.0;23.8;€381.25m;3
34;2021-03-07;12:30;Serie A;Matchweek 26;Sun;Home;W;1;0;Genoa;1.0;0.2;54.0;;Lorenzo Pellegrini;3-4-3;Michael Fabbri;Match Report;;Roma;2021-03-0712:30Serie AMatchweek 26HomeWGenoaRoma;17.0;2.0;19.4;1.0;0;601.0;85.2;1;0;0;15.0;2.0;18.0;23.8;€381.25m;4
35;2021-03-11;21:00;Europa Lg;Round of 16;Thu;Home;W;3;0;ua Shakhtar;2.4;0.9;39.0;;Lorenzo Pellegrini;3-4-3;Artur Soares Dias;Match Report;Leg 1 of 2;Roma;2021-03-1121:00Europa LgRound of 16HomeWua ShakhtarRoma;10.0;7.0;15.3;0.0;0;410.0;78.8;2;0;0;21.0;4.0;11.0;23.8;€381.25m;4
36;2021-03-14;15:00;Serie A;Matchweek 27;Sun;Away;L;0;2;Parma;1.7;2.0;58.0;;Lorenzo Pellegrini;3-4-3;Marco Piccinini;Match Report;;Roma;2021-03-1415:00Serie AMatchweek 27AwayLParmaRoma;21.0;6.0;17.6;2.0;0;540.0;83.3;3;0;0;16.0;0.0;10.0;23.8;€381.25m;3
37;2021-03-18;19:55;Europa Lg;Round of 16;Thu;Away;W;2;1;ua Shakhtar;2.0;1.0;36.0;;Bryan Cristante;3-4-3;Antonio Matéu Lahoz;Match Report;"Leg 2 of 2; Roma won";Roma;2021-03-1819:55Europa LgRound of 16AwayWua ShakhtarRoma;9.0;4.0;12.7;0.0;0;424.0;80.7;2;0;0;10.0;2.0;8.0;23.8;€381.25m;4
