;Player;Pos;Squad;Age;MP;Starts;Min;90s;Gls;Ast;CrdY;CrdR;-9999;key;Sh;SoT;SoT_pct;Cmp;Att;Cmp_pct;SCA;Tkl;TklW;Tkl_pct;Blocks;Sh_block;Pass;Int;Tkl+Int;Clr;Err;Drib_pct;Mis;Dis;Fls;Off;Crs;duels_aeriens_pct;Save_pct;CS_pct_goal;Stop_pct_goal;PLAYER;DM
330;Gaëtan Laborde;FW;Montpellier;27;4.0;4;341.0;3.8;3.0;0.0;1.0;0.0;7cdda3bf;Gaëtan LabordeFWMontpellier;14;4;28.6;57.0;97.0;58.8;10.0;2.0;2;50.0;3.0;0.0;3.0;5;7.0;5.0;0.0;25.0;8.0;3.0;3;0;4;58.6;;;;;
331;Gaëtan Laborde;FW;Rennes;27;34.0;32;2729.0;30.3;12.0;8.0;1.0;0.0;7cdda3bf;Gaëtan LabordeFWRennes;84;32;38.1;424.0;663.0;64.0;79.0;19.0;7;13.6;29.0;3.0;26.0;8;27.0;16.0;0.0;29.4;92.0;21.0;31;21;33;42.2;;;;;
332;Tom Lacoux;MF;Bordeaux;19;13.0;11;907.0;10.1;0.0;0.0;5.0;0.0;295ba708;Tom LacouxDFMFBordeaux;2;0;0.0;326.0;424.0;76.9;13.0;18.0;13;37.5;14.0;4.0;10.0;9;27.0;20.0;1.0;57.1;18.0;8.0;18;0;7;21.1;;;;;
333;Lenny Lacroix;DF;Metz;18;3.0;2;200.0;2.2;0.0;1.0;0.0;0.0;5413ef36;Lenny LacroixDFMetz;2;0;0.0;53.0;78.0;67.9;2.0;9.0;7;62.5;5.0;1.0;4.0;10;19.0;5.0;0.0;;1.0;1.0;1;0;0;77.8;;;;;
334;Alban Lafont;GK;Nantes;22;38.0;38;3420.0;38.0;0.0;0.0;3.0;0.0;4e7db402;Alban LafontGKNantes;0;0;;684.0;1114.0;61.4;4.0;3.0;3;37.5;1.0;0.0;1.0;1;4.0;25.0;2.0;;0.0;0.0;1;0;0;91.7;71.6;21.1;5.5;;
335;Mohamed Lamine Bayo;FW;Clermont Foot;23;32.0;27;2413.0;26.8;14.0;5.0;1.0;0.0;01870104;Mohamed Lamine BayoFWClermont Foot;63;26;41.3;388.0;542.0;71.6;63.0;12.0;5;12.5;7.0;1.0;6.0;7;19.0;14.0;0.0;52.7;59.0;37.0;19;14;14;46.3;;;;;
336;Didier Lamkel Zé;FW;Metz;24;9.0;8;605.0;6.7;3.0;0.0;2.0;0.0;b229aa13;Didier Lamkel ZéFWMetz;14;7;50.0;126.0;178.0;70.8;16.0;3.0;1;33.3;3.0;1.0;2.0;1;4.0;7.0;0.0;53.3;30.0;23.0;7;4;4;47.7;;;;;
337;Julien Laporte;DF;Lorient;27;33.0;33;2891.0;32.1;2.0;0.0;7.0;0.0;f066022d;Julien LaporteDFLorient;17;3;17.6;1223.0;1454.0;84.1;12.0;63.0;45;50.0;37.0;22.0;15.0;54;117.0;174.0;0.0;71.4;6.0;2.0;28;1;2;59.1;;;;;
338;Yasser Larouci;DF;Troyes;20;12.0;2;341.0;3.8;0.0;0.0;1.0;0.0;0ed063d6;Yasser LarouciDFTroyes;3;1;33.3;128.0;163.0;78.5;13.0;6.0;5;100.0;1.0;0.0;1.0;7;13.0;5.0;0.0;38.1;8.0;3.0;2;0;15;57.1;;;;;
339;Paul Lasne;MF;Brest;32;15.0;9;847.0;9.4;0.0;1.0;1.0;0.0;542cc80f;Paul LasneMFBrest;8;1;12.5;345.0;416.0;82.9;20.0;26.0;12;44.4;11.0;2.0;9.0;24;50.0;10.0;0.0;75.0;9.0;10.0;11;0;12;60.0;;;;;
340;Armand Lauriente;MF;Lorient;22;35.0;28;2477.0;27.5;6.0;2.0;5.0;0.0;2d22cea7;Armand LaurienteFWMFLorient;84;36;42.9;553.0;710.0;77.9;99.0;33.0;18;36.7;27.0;2.0;25.0;15;48.0;3.0;0.0;47.8;98.0;52.0;44;11;45;34.4;;;;;
341;Théo Le Bris;MF;Lorient;18;4.0;0;61.0;0.7;0.0;0.0;0.0;0.0;afe39ca8;Théo Le BrisMFLorient;0;0;;12.0;16.0;75.0;0.0;2.0;1;50.0;2.0;0.0;2.0;0;2.0;1.0;0.0;;2.0;1.0;0;0;0;33.3;;;;;
342;Jérémy Le Douaron;MF;Brest;23;32.0;16;1446.0;16.1;5.0;3.0;0.0;0.0;88c4d190;Jérémy Le DouaronFWMFBrest;35;16;45.7;194.0;300.0;64.7;25.0;11.0;5;5.9;15.0;0.0;15.0;4;15.0;14.0;0.0;25.0;69.0;32.0;17;2;43;41.8;;;;;
343;Enzo Le Fée;MF;Lorient;21;36.0;25;2194.0;24.4;2.0;3.0;2.0;0.0;6f806d99;Enzo Le FéeMFFWLorient;33;9;27.3;965.0;1232.0;78.3;101.0;70.0;44;45.6;25.0;1.0;24.0;29;99.0;18.0;0.0;45.7;70.0;45.0;32;1;102;45.0;;;;;
344;Vincent Le Goff;DF;Lorient;31;34.0;34;3060.0;34.0;1.0;1.0;1.0;0.0;2321ea6e;Vincent Le GoffDFLorient;27;4;14.8;1448.0;1855.0;78.1;69.0;61.0;38;59.7;18.0;3.0;15.0;37;98.0;50.0;0.0;60.9;34.0;17.0;24;3;84;28.2;;;;;
345;Maxime Le Marchand;DF;Strasbourg;31;12.0;9;860.0;9.6;1.0;1.0;4.0;0.0;321a71a7;Maxime Le MarchandDFStrasbourg;3;2;66.7;481.0;547.0;87.9;5.0;17.0;8;80.0;9.0;5.0;4.0;14;31.0;32.0;0.0;100.0;4.0;0.0;10;0;5;60.0;;;;;
346;Jean-Louis Leca;GK;Lens;35;27.0;27;2313.0;25.7;0.0;0.0;3.0;1.0;edbe46dc;Jean-Louis LecaGKLens;0;0;;559.0;735.0;76.1;1.0;0.0;0;;1.0;0.0;1.0;1;1.0;11.0;1.0;;0.0;0.0;2;0;0;80.0;70.0;18.5;6.5;;
347;Félix Lemaréchal;MF;Monaco;17;1.0;0;9.0;0.1;0.0;0.0;0.0;0.0;8ca9415f;Félix LemaréchalMFMonaco;0;0;;12.0;16.0;75.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;100.0;0.0;0.0;0;0;0;;;;;;
348;Mario Lemina;MF;Nice;27;32.0;24;1967.0;21.9;2.0;0.0;7.0;1.0;2b471f99;Mario LeminaMFNice;16;4;25.0;1028.0;1178.0;87.3;33.0;62.0;35;73.7;32.0;9.0;23.0;48;110.0;37.0;0.0;75.0;21.0;14.0;36;0;7;69.7;;;;;
349;Fabien Lemoine;MF;Lorient;34;21.0;13;1117.0;12.4;0.0;1.0;5.0;0.0;54d51e22;Fabien LemoineMFLorient;4;0;0.0;783.0;888.0;88.2;22.0;35.0;22;41.5;21.0;4.0;17.0;14;49.0;24.0;1.0;66.7;9.0;8.0;27;0;6;52.9;;;;;
350;Léo Leroy;DM;Montpellier;21;24.0;7;626.0;7.0;0.0;0.0;3.0;0.0;fcc84a07;Léo LeroyMFMontpellier;8;3;37.5;256.0;323.0;79.3;8.0;31.0;21;35.3;20.0;4.0;16.0;8;39.0;8.0;0.0;47.1;13.0;8.0;23;0;4;57.9;;;;Léo Leroy;1.0
351;Alexandre Letellier;GK;Paris S-G;30;1.0;0;8.0;0.1;0.0;0.0;0.0;0.0;96fcd380;Alexandre LetellierGKParis S-G;0;0;;3.0;3.0;100.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;0;0;0;;;;0.0;;
352;Yanis Lhery;MF;Saint-Étienne;18;5.0;0;72.0;0.8;0.0;0.0;0.0;0.0;cc972842;Yanis LheryFWMFSaint-Étienne;2;1;50.0;12.0;16.0;75.0;3.0;0.0;0;;4.0;0.0;4.0;0;0.0;0.0;0.0;100.0;1.0;1.0;2;0;0;20.0;;;;;
353;Dimitri Liénard;MF;Strasbourg;33;33.0;23;2044.0;22.7;2.0;3.0;8.0;0.0;f7691f63;Dimitri LiénardDFMFStrasbourg;23;3;13.0;1035.0;1435.0;72.1;70.0;71.0;43;59.7;12.0;0.0;12.0;21;92.0;28.0;0.0;58.8;30.0;9.0;34;4;188;43.2;;;;;
354;Isaac Lihadji;MF;Lille;19;13.0;2;238.0;2.6;1.0;3.0;1.0;0.0;57a46f3f;Isaac LihadjiMFFWLille;3;2;66.7;66.0;96.0;68.8;18.0;3.0;3;20.0;1.0;0.0;1.0;2;5.0;0.0;0.0;46.7;9.0;11.0;4;0;9;25.0;;;;;
355;Pol Lirola;MF;Marseille;23;34.0;19;1770.0;19.7;1.0;2.0;1.0;0.0;ff800ed8;Pol LirolaDFFWMarseille;13;2;15.4;894.0;1112.0;80.4;56.0;28.0;16;46.4;15.0;0.0;15.0;13;41.0;22.0;0.0;54.3;38.0;17.0;11;10;71;70.4;;;;;
356;Banzouzi Locko;DM;Reims;19;24.0;11;1011.0;11.2;1.0;1.0;4.0;0.0;40221fa7;Banzouzi LockoMFDFReims;7;2;28.6;350.0;458.0;76.4;20.0;28.0;19;58.3;20.0;8.0;12.0;14;42.0;15.0;0.0;68.2;13.0;22.0;15;2;10;42.9;;;;Banzouzi Locko;1.0
357;Anthony Lopes;GK;Lyon;30;34.0;34;2982.0;33.1;0.0;0.0;1.0;1.0;f00de885;Anthony LopesGKLyon;0;0;;945.0;1129.0;83.7;4.0;0.0;0;;0.0;0.0;0.0;3;3.0;12.0;3.0;;1.0;0.0;1;0;0;80.0;71.6;23.5;4.1;;
358;Pau López;GK;Marseille;26;29.0;29;2610.0;29.0;0.0;1.0;4.0;0.0;20b9f052;Pau LópezGKMarseille;0;0;;1136.0;1334.0;85.2;6.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;12.0;1.0;;1.0;0.0;0;0;0;100.0;68.6;34.5;7.0;;
359;Dion Lopy;DM;Reims;19;26.0;19;1642.0;18.2;0.0;0.0;4.0;0.0;64c14d49;Dion LopyMFReims;16;2;12.5;537.0;622.0;86.3;22.0;53.0;29;39.6;20.0;4.0;16.0;22;75.0;17.0;0.0;60.0;38.0;27.0;38;1;4;45.2;;;;Dion Lopy;1.0
360;Samuel Loric;DF;Lorient;21;3.0;3;269.0;3.0;0.0;0.0;0.0;0.0;9004f318;Samuel LoricDFLorient;1;0;0.0;84.0;122.0;68.9;3.0;7.0;5;62.5;2.0;0.0;2.0;5;12.0;9.0;0.0;27.3;5.0;1.0;4;1;13;77.8;;;;;
361;Jordan Lotomba;DF;Nice;22;30.0;19;1782.0;19.8;0.0;0.0;4.0;0.0;fc4cf6a7;Jordan LotombaDFNice;9;2;22.2;818.0;1011.0;80.9;37.0;33.0;17;53.3;17.0;4.0;13.0;12;45.0;28.0;0.0;53.7;30.0;17.0;11;2;44;44.4;;;;;
362;Johaneko Louisjean;DF;Bordeaux;17;1.0;0;12.0;0.1;0.0;0.0;0.0;0.0;9af3613f;Johaneko LouisjeanDFBordeaux;0;0;;5.0;6.0;83.3;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;1.0;1.0;0;0;0;0.0;;;;;
363;Jean Lucas;MF;Monaco;23;28.0;18;1445.0;16.1;1.0;1.0;3.0;1.0;a99138af;Jean LucasMFMonaco;26;9;34.6;638.0;820.0;77.8;37.0;43.0;25;42.5;15.0;5.0;10.0;13;56.0;4.0;1.0;65.1;45.0;24.0;27;2;64;35.9;;;;;
364;Castello Lukeba;DF;Lyon;18;24.0;24;2095.0;23.3;2.0;0.0;1.0;0.0;5b9512c5;Castello LukebaDFLyon;6;3;50.0;1506.0;1673.0;90.0;14.0;34.0;19;65.2;18.0;9.0;9.0;38;72.0;64.0;2.0;92.9;16.0;6.0;18;1;0;53.2;;;;;
365;Levi Lumeka;MF;Troyes;22;5.0;0;67.0;0.7;0.0;0.0;0.0;0.0;199ff86e;Levi LumekaMFFWTroyes;0;0;;10.0;16.0;62.5;1.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;2.0;0.0;66.7;4.0;1.0;2;2;2;0.0;;;;;
366;Yannis M'Bemba;MF;Nantes;20;2.0;0;5.0;0.1;0.0;0.0;0.0;0.0;080de72a;Yannis M'BembaDFFWNantes;2;1;50.0;4.0;4.0;100.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;1.0;0.0;;1.0;0.0;0;0;0;100.0;;;;;
367;Deiver Machado;DM;Lens;27;22.0;5;523.0;5.8;0.0;1.0;1.0;0.0;b3f8bdef;Deiver MachadoDFMFLens;2;0;0.0;211.0;256.0;82.4;16.0;16.0;14;85.7;9.0;1.0;8.0;3;19.0;12.0;1.0;50.0;12.0;9.0;4;2;18;66.7;;;;Deiver Machado;1.0
368;Yvann Macon;DF;Saint-Étienne;22;22.0;19;1529.0;17.0;0.0;0.0;7.0;0.0;0bb6e193;Yvann MaconDFSaint-Étienne;15;4;26.7;748.0;1002.0;74.7;27.0;41.0;22;38.1;18.0;4.0;14.0;18;59.0;27.0;0.0;38.8;40.0;13.0;23;0;58;35.6;;;;;
369;Louis Mafouta;FW;Metz;27;15.0;5;525.0;5.8;2.0;0.0;0.0;0.0;bec3d251;Louis MafoutaFWMetz;9;7;77.8;110.0;141.0;78.0;11.0;0.0;0;0.0;1.0;0.0;1.0;0;0.0;4.0;0.0;50.0;23.0;6.0;16;5;1;31.3;;;;;
370;Hugo Magnetti;MF;Brest;23;28.0;16;1463.0;16.3;0.0;1.0;4.0;0.0;d4d35152;Hugo MagnettiMFBrest;17;2;11.8;574.0;684.0;83.9;20.0;50.0;34;44.0;14.0;3.0;11.0;25;75.0;13.0;0.0;56.0;26.0;14.0;26;0;9;40.0;;;;;
371;Yohann Magnin;DM;Clermont Foot;24;24.0;19;1717.0;19.1;1.0;0.0;2.0;0.0;caa7aaea;Yohann MagninMFDFClermont Foot;19;3;15.8;727.0;904.0;80.4;27.0;53.0;31;57.1;17.0;7.0;10.0;20;73.0;36.0;0.0;53.3;27.0;14.0;21;5;12;48.0;;;;Yohann Magnin;1.0
372;Habib Maïga;DM;Metz;25;17.0;16;1267.0;14.1;2.0;0.0;6.0;0.0;e768de1f;Habib MaïgaMFMetz;11;5;45.5;458.0;577.0;79.4;26.0;47.0;28;50.0;20.0;7.0;13.0;14;61.0;18.0;0.0;81.3;19.0;20.0;29;0;22;60.7;;;;Habib Maïga;1.0
373;Josh Maja;FW;Bordeaux;22;2.0;0;9.0;0.1;0.0;0.0;0.0;0.0;bc0bfc64;Josh MajaFWBordeaux;0;0;;4.0;5.0;80.0;2.0;0.0;0;;1.0;0.0;1.0;0;0.0;0.0;0.0;;3.0;0.0;0;0;0;;;;;;
374;Abdul Majeed Waris;MF;Strasbourg;29;15.0;2;327.0;3.6;2.0;0.0;1.0;0.0;46907171;Abdul Majeed WarisFWMFStrasbourg;7;3;42.9;97.0;132.0;73.5;11.0;5.0;3;50.0;2.0;0.0;2.0;0;5.0;1.0;0.0;66.7;10.0;4.0;5;1;7;28.6;;;;;
375;Lovro Majer;MF;Rennes;23;29.0;21;1832.0;20.4;6.0;8.0;1.0;0.0;fc46aab1;Lovro MajerMFFWRennes;45;18;40.0;801.0;1052.0;76.1;102.0;32.0;21;26.2;26.0;2.0;24.0;11;43.0;9.0;0.0;51.8;47.0;27.0;35;1;85;23.1;;;;;
376;Béni Makouana;MF;Montpellier;18;23.0;1;322.0;3.6;0.0;0.0;4.0;0.0;654f49ca;Béni MakouanaFWMFMontpellier;7;0;0.0;54.0;80.0;67.5;7.0;2.0;2;0.0;1.0;0.0;1.0;3;5.0;2.0;0.0;33.3;15.0;7.0;10;2;9;10.0;;;;;
377;Hianga Mananga Mbock;DM;Brest;21;14.0;9;799.0;8.9;0.0;0.0;3.0;0.0;0f86995c;Hianga Mananga MbockMFBrest;9;0;0.0;245.0;275.0;89.1;6.0;18.0;12;42.9;5.0;2.0;3.0;5;23.0;6.0;0.0;71.4;6.0;9.0;20;0;0;50.0;;;;Hianga Mananga Mbock;1.0
378;Vincent Manceau;DF;Angers;32;28.0;25;2361.0;26.2;0.0;0.0;2.0;1.0;c26a3918;Vincent ManceauDFAngers;3;0;0.0;1412.0;1607.0;87.9;12.0;32.0;19;37.8;23.0;6.0;17.0;32;64.0;72.0;0.0;75.0;12.0;6.0;13;0;10;31.4;;;;;
379;Steve Mandanda;GK;Marseille;36;9.0;9;810.0;9.0;0.0;0.0;0.0;0.0;1d2d5cc8;Steve MandandaGKMarseille;0;0;;327.0;402.0;81.3;3.0;0.0;0;0.0;1.0;0.0;1.0;1;1.0;4.0;1.0;;0.0;0.0;0;0;0;100.0;73.1;55.6;4.4;;
380;Reinildo Mandava;DF;Lille;27;18.0;18;1524.0;16.9;1.0;0.0;7.0;0.0;c20bdcd7;Reinildo MandavaDFLille;6;3;50.0;801.0;961.0;83.4;27.0;43.0;23;62.7;13.0;4.0;9.0;37;80.0;55.0;0.0;51.9;16.0;9.0;33;1;20;71.1;;;;;
381;Anthony Mandrea;GK;Angers;24;10.0;10;900.0;10.0;0.0;0.0;0.0;0.0;f7d3a773;Anthony MandreaGKAngers;0;0;;161.0;273.0;59.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;9.0;0.0;;0.0;0.0;0;0;0;100.0;68.2;20.0;4.3;;
382;Eliaquim Mangala;DF;Saint-Étienne;30;14.0;14;1179.0;13.1;1.0;0.0;9.0;0.0;f520049f;Eliaquim MangalaDFSaint-Étienne;3;1;33.3;504.0;594.0;84.8;1.0;17.0;12;66.7;11.0;8.0;3.0;17;34.0;61.0;1.0;100.0;10.0;3.0;19;0;0;63.2;;;;;
383;Thomas Mangani;MF;Angers;34;33.0;25;2193.0;24.4;7.0;2.0;6.0;0.0;c801616a;Thomas ManganiMFAngers;12;3;25.0;1165.0;1491.0;78.1;52.0;58.0;30;45.6;38.0;11.0;27.0;36;94.0;29.0;0.0;50.0;21.0;13.0;25;0;88;44.8;;;;;
384;Ricardo Mangas;DF;Bordeaux;23;29.0;27;2353.0;26.1;3.0;1.0;2.0;0.0;eef2d8ce;Ricardo MangasDFBordeaux;17;5;29.4;808.0;1057.0;76.4;38.0;35.0;22;63.4;18.0;4.0;14.0;25;60.0;47.0;3.0;48.8;34.0;13.0;26;1;39;44.6;;;;;
385;Myziane Maolida;MF;Nice;22;1.0;0;34.0;0.4;0.0;0.0;0.0;0.0;706a60e1;Myziane MaolidaMFNice;1;0;0.0;4.0;7.0;57.1;1.0;1.0;0;;1.0;0.0;1.0;0;1.0;0.0;0.0;66.7;1.0;0.0;0;1;0;;;;;;
386;Sekou Mara;MF;Bordeaux;19;26.0;8;905.0;10.1;6.0;0.0;2.0;0.0;3544641e;Sekou MaraFWMFBordeaux;37;16;43.2;129.0;193.0;66.8;24.0;8.0;4;12.5;7.0;0.0;7.0;2;10.0;6.0;0.0;32.3;35.0;16.0;21;2;4;46.9;;;;;
387;Marcelo;DF;Bordeaux;34;11.0;11;898.0;10.0;0.0;0.0;4.0;0.0;e3d0b0c4;MarceloDFBordeaux;3;0;0.0;560.0;674.0;83.1;9.0;9.0;5;66.7;4.0;3.0;1.0;13;22.0;46.0;1.0;100.0;8.0;1.0;7;0;0;87.5;;;;;
388;Marcelo;DF;Lyon;34;2.0;2;180.0;2.0;0.0;0.0;1.0;0.0;e3d0b0c4;MarceloDFLyon;2;0;0.0;152.0;168.0;90.5;0.0;4.0;3;66.7;3.0;2.0;1.0;4;8.0;10.0;0.0;100.0;0.0;1.0;4;0;0;70.0;;;;;
389;Guillermo Maripán;DF;Monaco;27;26.0;21;1832.0;20.4;0.0;0.0;5.0;0.0;d9764034;Guillermo MaripánDFMonaco;7;2;28.6;1195.0;1350.0;88.5;14.0;36.0;24;50.0;21.0;14.0;7.0;25;61.0;66.0;1.0;80.0;10.0;1.0;20;1;1;55.6;;;;;
390;Marquinhos;DF;Paris S-G;27;32.0;32;2861.0;31.8;5.0;0.0;5.0;0.0;d5f2f82b;MarquinhosDFParis S-G;21;7;33.3;2241.0;2408.0;93.1;22.0;37.0;14;57.1;35.0;19.0;16.0;16;53.0;102.0;0.0;66.7;10.0;4.0;6;1;6;51.3;;;;;
391;Jonas Martin;MF;Rennes;31;29.0;24;2105.0;23.4;1.0;1.0;8.0;0.0;468fdbad;Jonas MartinMFRennes;21;4;19.0;1533.0;1695.0;90.4;38.0;35.0;20;35.8;17.0;3.0;14.0;22;57.0;28.0;1.0;72.7;18.0;10.0;32;0;3;57.1;;;;;
392;Gelson Martins;MF;Monaco;26;32.0;24;1905.0;21.2;4.0;3.0;4.0;0.0;3ef0fa48;Gelson MartinsMFFWMonaco;30;11;36.7;504.0;664.0;75.9;38.0;42.0;27;35.6;26.0;1.0;25.0;17;59.0;4.0;0.0;54.9;77.0;23.0;22;15;35;48.9;;;;;
393;Pape Matar Sarr;MF;Metz;18;33.0;22;2129.0;23.7;1.0;3.0;7.0;0.0;feb5d972;Pape Matar SarrMFMetz;31;8;25.8;838.0;1013.0;82.7;62.0;45.0;26;46.2;33.0;3.0;30.0;29;74.0;22.0;0.0;54.5;46.0;25.0;32;1;4;49.2;;;;;
394;Eliot Matazo;MF;Monaco;19;18.0;8;790.0;8.8;0.0;0.0;1.0;0.0;15944afd;Eliot MatazoMFMonaco;4;1;25.0;341.0;394.0;86.5;11.0;8.0;7;18.2;11.0;3.0;8.0;13;21.0;9.0;0.0;52.9;13.0;5.0;16;0;1;38.1;;;;;
395;Chrislain Matsima;DF;Monaco;19;7.0;1;134.0;1.5;0.0;0.0;0.0;0.0;cf1ef7ec;Chrislain MatsimaDFMonaco;1;0;0.0;74.0;88.0;84.1;0.0;3.0;2;28.6;3.0;3.0;0.0;1;4.0;6.0;1.0;;2.0;1.0;0;0;0;80.0;;;;;
396;Azor Matusiwa;DM;Reims;23;29.0;29;2463.0;27.4;1.0;1.0;8.0;1.0;a17a94d6;Azor MatusiwaMFReims;10;5;50.0;985.0;1185.0;83.1;41.0;58.0;32;47.3;49.0;19.0;30.0;62;120.0;43.0;0.0;82.4;27.0;9.0;29;0;3;46.6;;;;Azor Matusiwa;1.0
397;Stephy Mavididi;MF;Montpellier;23;30.0;27;2299.0;25.5;8.0;3.0;4.0;0.0;30144daa;Stephy MavididiFWMFMontpellier;60;23;38.3;434.0;558.0;77.8;65.0;24.0;13;35.9;23.0;2.0;21.0;8;32.0;11.0;0.0;41.7;77.0;61.0;23;6;26;16.3;;;;;
398;Derek Mazou-Sacko;DM;Troyes;16;2.0;0;3.0;0.0;0.0;0.0;0.0;0.0;810edef9;Derek Mazou-SackoFWDFTroyes;0;0;;0.0;1.0;0.0;0.0;1.0;0;100.0;0.0;0.0;0.0;0;1.0;1.0;0.0;;0.0;0.0;1;0;0;0.0;;;;Derek Mazou-Sacko;1.0
399;Kylian Mbappé;FW;Paris S-G;22;35.0;34;3023.0;33.6;28.0;17.0;10.0;0.0;42fd9c7f;Kylian MbappéFWParis S-G;143;59;41.3;1139.0;1435.0;79.4;181.0;11.0;8;53.8;6.0;0.0;6.0;5;16.0;13.0;0.0;54.6;112.0;57.0;28;39;68;28.6;;;;;
400;Amadou Mbengue;MF;Metz;19;12.0;5;610.0;6.8;0.0;0.0;4.0;0.0;14d2670e;Amadou MbengueDFMFMetz;3;0;0.0;245.0;292.0;83.9;4.0;19.0;10;50.0;7.0;2.0;5.0;10;29.0;19.0;0.0;33.3;5.0;2.0;12;0;0;41.7;;;;;
401;Jason Mbock;FW;Angers;21;1.0;0;17.0;0.2;0.0;0.0;1.0;0.0;890bc029;Jason MbockFWAngers;0;0;;3.0;5.0;60.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;1.0;0;1;1;0.0;;;;;
402;Moustapha Mbow;DF;Reims;21;1.0;1;90.0;1.0;0.0;0.0;0.0;0.0;3f3a2cba;Moustapha MbowDFReims;0;0;;19.0;25.0;76.0;0.0;6.0;6;100.0;0.0;0.0;0.0;1;7.0;6.0;0.0;100.0;0.0;0.0;0;0;0;100.0;;;;;
403;Nathanael Mbuku;MF;Reims;19;31.0;18;1418.0;15.8;2.0;1.0;1.0;0.0;46750e9c;Nathanael MbukuFWMFReims;33;13;39.4;261.0;373.0;70.0;45.0;14.0;13;25.0;14.0;0.0;14.0;11;25.0;4.0;0.0;61.9;37.0;25.0;10;2;35;41.7;;;;;
404;Facundo Medina;DF;Lens;22;31.0;30;2593.0;28.8;1.0;0.0;11.0;0.0;6f5ec8bb;Facundo MedinaDFLens;9;2;22.2;2018.0;2262.0;89.2;33.0;61.0;42;61.3;24.0;8.0;16.0;37;98.0;78.0;3.0;76.2;24.0;13.0;36;0;5;52.1;;;;;
405;Farid El Melali;FW;Angers;24;2.0;0;14.0;0.2;0.0;0.0;0.0;0.0;d21e361a;Farid El MelaliFWAngers;1;0;0.0;2.0;4.0;50.0;0.0;0.0;0;0.0;1.0;0.0;1.0;0;0.0;1.0;0.0;;0.0;1.0;0;0;1;100.0;;;;;
406;Birger Meling;DF;Rennes;26;31.0;20;1829.0;20.3;0.0;4.0;3.0;0.0;70c52749;Birger MelingDFRennes;3;1;33.3;948.0;1119.0;84.7;42.0;43.0;27;74.2;23.0;7.0;16.0;22;65.0;40.0;0.0;50.0;26.0;5.0;14;2;25;45.2;;;;;
407;Houboulang Mendes;DF;Lorient;23;36.0;36;3220.0;35.8;0.0;1.0;5.0;1.0;1545cf15;Houboulang MendesDFLorient;21;5;23.8;1174.0;1446.0;81.2;40.0;58.0;28;70.2;41.0;21.0;20.0;41;99.0;128.0;4.0;34.2;43.0;8.0;40;4;65;42.9;;;;;
408;Nuno Mendes;DF;Paris S-G;19;27.0;18;1658.0;18.4;0.0;1.0;3.0;0.0;f20e4cc9;Nuno MendesDFParis S-G;7;1;14.3;980.0;1131.0;86.6;44.0;48.0;29;53.2;27.0;5.0;22.0;21;69.0;17.0;1.0;47.5;26.0;19.0;19;1;39;47.6;;;;;
409;Pedro Mendes;DF;Montpellier;30;1.0;0;16.0;0.2;0.0;0.0;0.0;0.0;6690ef25;Pedro MendesDFMontpellier;0;0;;5.0;8.0;62.5;1.0;1.0;1;;1.0;1.0;0.0;0;1.0;2.0;0.0;;0.0;0.0;0;0;0;100.0;;;;;
410;Thiago Mendes;MF;Lyon;29;29.0;21;1863.0;20.7;1.0;1.0;3.0;1.0;c6e5d20f;Thiago MendesMFDFLyon;16;4;25.0;1374.0;1564.0;87.9;36.0;36.0;22;40.0;24.0;5.0;19.0;34;70.0;56.0;1.0;50.0;18.0;14.0;23;0;11;56.5;;;;;
411;Arial Mendy;MF;Clermont Foot;26;18.0;9;792.0;8.8;0.0;0.0;1.0;0.0;9f0f4b49;Arial MendyDFFWClermont Foot;10;3;30.0;315.0;404.0;78.0;15.0;6.0;4;18.2;6.0;1.0;5.0;7;13.0;17.0;0.0;25.0;16.0;4.0;6;0;39;35.7;;;;;
412;Batista Mendy;MF;Angers;21;34.0;27;2413.0;26.8;1.0;1.0;5.0;0.0;e472a6f6;Batista MendyMFDFAngers;14;6;42.9;1059.0;1242.0;85.3;22.0;49.0;28;51.1;37.0;6.0;31.0;34;83.0;40.0;0.0;69.0;18.0;21.0;53;1;5;50.0;;;;;
413;Gideon Mensah;DF;Bordeaux;23;23.0;13;1208.0;13.4;0.0;2.0;1.0;1.0;9bdd8118;Gideon MensahDFBordeaux;2;0;0.0;638.0;790.0;80.8;35.0;37.0;24;47.4;11.0;2.0;9.0;16;53.0;21.0;0.0;64.7;23.0;15.0;16;2;54;64.0;;;;;
414;Quentin Merlin;MF;Nantes;19;28.0;21;1926.0;21.4;2.0;3.0;0.0;0.0;0bfca6a1;Quentin MerlinDFMFNantes;11;4;36.4;1027.0;1358.0;75.6;62.0;45.0;28;53.1;25.0;4.0;21.0;27;72.0;29.0;2.0;62.1;26.0;10.0;10;1;137;29.4;;;;;
