,victoire,y_pred,diff,dif_pred,dif_vic,dif_moy
220,1,0.8041902352275665,0.1958097647724335,0.1958097647724335,-0.1958097647724335,0.6063569682151589
221,1,0.8926674669840134,0.10733253301598655,0.10733253301598655,-0.10733253301598655,0.6063569682151589
222,1,0.3680283809802216,0.6319716190197784,0.6319716190197784,-0.6319716190197784,0.6063569682151589
223,0,0.6050493523956678,0.6050493523956678,-0.6050493523956678,0.6050493523956678,-0.39364303178484106
224,0,0.12225758903697777,0.12225758903697777,-0.12225758903697777,0.12225758903697777,-0.39364303178484106
225,0,0.6626891205632978,0.6626891205632978,-0.6626891205632978,0.6626891205632978,-0.39364303178484106
226,1,0.9164603015955621,0.08353969840443787,0.08353969840443787,-0.08353969840443787,0.6063569682151589
227,1,0.7347889162425784,0.26521108375742164,0.26521108375742164,-0.26521108375742164,0.6063569682151589
228,0,0.5796783646246149,0.5796783646246149,-0.5796783646246149,0.5796783646246149,-0.39364303178484106
229,0,0.9014155168095396,0.9014155168095396,-0.9014155168095396,0.9014155168095396,-0.39364303178484106
230,1,0.8971292790611565,0.10287072093884353,0.10287072093884353,-0.10287072093884353,0.6063569682151589
231,1,0.5923428636664502,0.40765713633354983,0.40765713633354983,-0.40765713633354983,0.6063569682151589
232,1,0.5682592567828367,0.43174074321716327,0.43174074321716327,-0.43174074321716327,0.6063569682151589
233,1,0.9684806063599317,0.03151939364006828,0.03151939364006828,-0.03151939364006828,0.6063569682151589
234,1,0.9886883612521573,0.01131163874784269,0.01131163874784269,-0.01131163874784269,0.6063569682151589
235,1,0.9564918935151355,0.04350810648486447,0.04350810648486447,-0.04350810648486447,0.6063569682151589
236,1,0.6907180771960141,0.3092819228039859,0.3092819228039859,-0.3092819228039859,0.6063569682151589
237,1,0.7857890243670431,0.21421097563295688,0.21421097563295688,-0.21421097563295688,0.6063569682151589
238,1,0.813402291824835,0.18659770817516497,0.18659770817516497,-0.18659770817516497,0.6063569682151589
