;Player;Pos;Squad;Age;MP;Starts;Min;90s;Gls;Ast;CrdY;CrdR;-9999;key;Sh;SoT;SoT_pct;Cmp;Att;Cmp_pct;SCA;Tkl;TklW;Tkl_pct;Blocks;Sh_block;Pass;Int;Tkl+Int;Clr;Err;Drib_pct;Mis;Dis;Fls;Off;Crs;duels_aeriens_pct;Save_pct;CS_pct_goal;Stop_pct_goal;PLAYER;DM
504;Jacopo Sala;DF;Spezia;28;6.0;4;375.0;4.2;0.0;0.0;1.0;0.0;da5a981b;Jacopo SalaDFSpezia;0;0;;237.0;280.0;84.6;7.0;17.0;9;36.4;5.0;2.0;3.0;5;22.0;6.0;0.0;50.0;2.0;1.0;7;0;14;57.1;;;;;
505;Eddie Salcedo;MF;Hellas-Verona;18;21.0;7;755.0;8.4;2.0;0.0;3.0;0.0;0489bb30;Eddie SalcedoMFFWHellas Verona;22;10;45.5;181.0;270.0;67.0;12.0;6.0;2;100.0;6.0;0.0;6.0;6;12.0;6.0;0.0;66.7;22.0;16.0;14;3;18;38.7;;;;;
506;Antonio Sanabria;FW;Torino;24;14.0;12;978.0;10.9;5.0;1.0;2.0;0.0;0a447501;Antonio SanabriaFWTorino;20;11;55.0;195.0;260.0;75.0;20.0;8.0;3;22.2;5.0;0.0;5.0;5;13.0;8.0;0.0;52.4;29.0;19.0;17;3;2;43.3;;;;;
507;Alexis Sánchez;FW;Internazionale;31;30.0;12;1146.0;12.7;7.0;5.0;0.0;0.0;2c0f8e9e;Alexis SánchezFWInter;28;15;53.6;398.0;515.0;77.3;79.0;14.0;8;27.8;11.0;0.0;11.0;7;21.0;1.0;1.0;66.7;41.0;34.0;19;10;28;47.4;;;;;
508;Alex Sandro;DF;Juventus;29;26.0;20;1858.0;20.6;2.0;1.0;2.0;0.0;0d82903c;Alex SandroDFJuventus;13;3;23.1;1208.0;1421.0;85.0;45.0;37.0;23;52.0;20.0;4.0;16.0;31;68.0;57.0;0.0;78.6;24.0;11.0;26;0;60;62.3;;;;;
509;Siriki Sanogo;MF;Benevento;18;1.0;0;10.0;0.1;0.0;0.0;0.0;0.0;ff120e44;Siriki SanogoMFBenevento;0;0;;8.0;8.0;100.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;0;0;0;;;;;;
510;Nicola Sansone;MF;Bologna;28;26.0;11;1169.0;13.0;2.0;2.0;2.0;0.0;7eb97a8e;Nicola SansoneFWMFBologna;31;13;41.9;412.0;533.0;77.3;61.0;22.0;11;32.3;15.0;0.0;15.0;9;31.0;7.0;0.0;56.7;37.0;29.0;23;3;49;17.2;;;;;
511;Federico Santander;FW;Bologna;29;4.0;0;37.0;0.4;0.0;1.0;0.0;0.0;df85d472;Federico SantanderFWBologna;4;0;0.0;13.0;19.0;68.4;4.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;1.0;2.0;2;0;0;57.1;;;;;
512;Davide Santon;DF;Roma;29;10.0;7;586.0;6.5;0.0;1.0;3.0;0.0;88c89891;Davide SantonDFRoma;5;0;0.0;246.0;281.0;87.5;10.0;4.0;3;42.9;10.0;1.0;9.0;4;8.0;12.0;0.0;70.0;7.0;2.0;11;1;16;60.0;;;;;
513;Samir Santos;DF;Udinese;25;30.0;24;2216.0;24.6;1.0;0.0;6.0;0.0;92b4758e;Samir SantosDFUdinese;11;3;27.3;1132.0;1317.0;86.0;25.0;40.0;23;44.8;33.0;17.0;16.0;58;98.0;60.0;1.0;75.0;11.0;14.0;39;3;18;60.5;;;;;
514;Riccardo Saponara;MF;Fiorentina;28;2.0;0;52.0;0.6;0.0;0.0;0.0;0.0;3bb7af3b;Riccardo SaponaraMFFiorentina;0;0;;37.0;41.0;90.2;2.0;2.0;1;33.3;0.0;0.0;0.0;1;3.0;0.0;0.0;100.0;2.0;0.0;1;0;0;0.0;;;;;
515;Riccardo Saponara;MF;Spezia;28;9.0;5;389.0;4.3;2.0;0.0;2.0;1.0;3bb7af3b;Riccardo SaponaraFWMFSpezia;10;4;40.0;108.0;139.0;77.7;14.0;4.0;1;33.3;1.0;0.0;1.0;1;5.0;4.0;0.0;64.3;11.0;2.0;4;2;4;57.1;;;;;
516;Marco Sau;MF;Benevento;32;24.0;9;785.0;8.7;4.0;2.0;1.0;1.0;1ad1f50d;Marco SauMFFWBenevento;10;5;50.0;182.0;268.0;67.9;32.0;6.0;2;6.3;7.0;0.0;7.0;5;11.0;3.0;0.0;61.1;29.0;12.0;8;1;40;5.9;;;;;
517;Gianluca Scamacca;FW;Genoa;21;26.0;13;1352.0;15.0;8.0;2.0;1.0;0.0;8790f988;Gianluca ScamaccaFWGenoa;45;16;35.6;226.0;349.0;64.8;30.0;19.0;10;36.8;21.0;4.0;17.0;9;28.0;12.0;0.0;72.7;43.0;26.0;32;10;10;51.3;;;;;
518;Nicolás Schiappacasse;MF;Sassuolo;21;1.0;0;15.0;0.2;0.0;0.0;0.0;0.0;afe31d55;Nicolás SchiappacasseMFSassuolo;0;0;;1.0;1.0;100.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;1.0;0.0;0;0;0;0.0;;;;;
519;Pasquale Schiattarella;MF;Benevento;33;29.0;26;2247.0;25.0;1.0;1.0;13.0;1.0;bd84fc61;Pasquale SchiattarellaMFBenevento;11;6;54.5;1091.0;1353.0;80.6;57.0;37.0;22;40.4;19.0;5.0;14.0;32;69.0;29.0;2.0;88.2;19.0;11.0;36;1;6;60.0;;;;;
520;Jerdy Schouten;DM;Bologna;23;34.0;28;2512.0;27.9;1.0;1.0;8.0;1.0;2cfae697;Jerdy SchoutenMFBologna;9;4;44.4;1206.0;1395.0;86.5;56.0;50.0;25;43.2;36.0;13.0;23.0;79;129.0;37.0;6.0;61.7;35.0;22.0;48;1;9;53.1;;;;Jerdy Schouten;1.0
521;Matteo Scozzarella;MF;Parma;32;3.0;3;153.0;1.7;0.0;0.0;1.0;0.0;ea164f99;Matteo ScozzarellaMFParma;0;0;;84.0;106.0;79.2;11.0;4.0;0;66.7;3.0;1.0;2.0;6;10.0;0.0;0.0;0.0;1.0;2.0;3;0;13;;;;;;
522;Simone Scuffet;GK;Udinese;24;1.0;1;90.0;1.0;0.0;0.0;0.0;0.0;41bd99ea;Simone ScuffetGKUdinese;0;0;;19.0;28.0;67.9;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;0;0;0;100.0;75.0;0.0;0.0;;
523;Jacopo Segre;MF;Torino;23;9.0;1;191.0;2.1;0.0;0.0;1.0;0.0;3cb132e6;Jacopo SegreMFTorino;4;1;25.0;94.0;106.0;88.7;6.0;5.0;2;40.0;0.0;0.0;0.0;0;5.0;1.0;0.0;80.0;1.0;2.0;2;1;0;50.0;;;;;
524;Léo Sena;DM;Spezia;24;16.0;8;885.0;9.8;0.0;0.0;0.0;0.0;1de40dae;Léo SenaMFSpezia;2;0;0.0;543.0;624.0;87.0;21.0;22.0;12;46.2;19.0;4.0;15.0;11;33.0;5.0;0.0;83.7;10.0;11.0;7;0;12;26.7;;;;Léo Sena;1.0
525;Stefano Sensi;MF;Internazionale;24;18.0;4;603.0;6.7;0.0;0.0;1.0;1.0;b70bde8f;Stefano SensiMFInter;18;7;38.9;354.0;432.0;81.9;34.0;9.0;6;36.4;6.0;1.0;5.0;7;16.0;1.0;0.0;50.0;15.0;5.0;10;0;34;50.0;;;;;
526;Luigi Sepe;GK;Parma;29;36.0;36;3240.0;36.0;0.0;0.0;0.0;0.0;343f753a;Luigi SepeGKParma;0;0;;1147.0;1445.0;79.4;3.0;0.0;0;0.0;0.0;0.0;0.0;2;2.0;13.0;2.0;100.0;1.0;0.0;0;0;0;60.0;59.1;13.9;2.6;;
527;Stephan El Shaarawy;MF;Roma;27;10.0;6;572.0;6.4;1.0;1.0;1.0;0.0;d3aaad90;Stephan El ShaarawyMFFWRoma;16;7;43.8;186.0;240.0;77.5;30.0;4.0;3;22.2;3.0;1.0;2.0;3;7.0;2.0;0.0;45.0;13.0;4.0;8;1;10;25.0;;;;;
528;Eldor Shomurodov;FW;Genoa;25;31.0;16;1677.0;18.6;8.0;1.0;1.0;0.0;57469b2d;Eldor ShomurodovFWGenoa;39;17;43.6;329.0;483.0;68.1;48.0;28.0;14;24.3;17.0;2.0;15.0;6;34.0;11.0;0.0;44.1;76.0;30.0;39;11;15;36.8;;;;;
529;Luca Siligardi;MF;Crotone;32;4.0;0;49.0;0.5;0.0;0.0;0.0;0.0;1cac99dc;Luca SiligardiMFFWCrotone;2;1;50.0;15.0;20.0;75.0;5.0;4.0;2;20.0;0.0;0.0;0.0;0;4.0;0.0;0.0;100.0;2.0;2.0;0;0;0;0.0;;;;;
530;Luca Siligardi;MF;Parma;32;2.0;0;34.0;0.4;0.0;0.0;0.0;0.0;1cac99dc;Luca SiligardiFWMFParma;0;0;;11.0;19.0;57.9;3.0;0.0;0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;;2.0;3.0;0;0;5;;;;;;
531;Adrien Silva;MF;Sampdoria;31;24.0;18;1599.0;17.8;1.0;1.0;8.0;1.0;d6f88a1d;Adrien SilvaMFSampdoria;6;1;16.7;822.0;948.0;86.7;32.0;49.0;22;33.3;34.0;1.0;33.0;30;79.0;10.0;1.0;68.0;21.0;17.0;35;0;9;55.9;;;;;
532;Marco Silvestri;GK;Hellas-Verona;29;34.0;34;3060.0;34.0;0.0;0.0;1.0;0.0;0d422df7;Marco SilvestriGKHellas Verona;0;0;;440.0;963.0;45.7;1.0;0.0;0;;0.0;0.0;0.0;0;0.0;14.0;1.0;;0.0;0.0;2;0;0;70.0;72.5;20.6;2.0;;
533;Giovanni Simeone;FW;Cagliari;25;33.0;19;1740.0;19.3;6.0;2.0;1.0;0.0;343c0d52;Giovanni SimeoneFWCagliari;43;13;30.2;255.0;346.0;73.7;32.0;24.0;11;22.6;23.0;1.0;22.0;10;34.0;18.0;0.0;65.2;57.0;22.0;24;18;8;30.5;;;;;
534;Wilfried Singo;DM;Torino;19;28.0;20;1854.0;20.6;1.0;2.0;4.0;1.0;8b609c34;Wilfried SingoDFTorino;10;1;10.0;723.0;963.0;75.1;41.0;29.0;14;51.5;13.0;3.0;10.0;29;58.0;40.0;0.0;57.8;41.0;14.0;27;2;79;65.8;;;;Wilfried Singo;1.0
535;Salvatore Sirigu;GK;Torino;33;32.0;32;2880.0;32.0;0.0;0.0;0.0;0.0;10dc46f0;Salvatore SiriguGKTorino;0;0;;711.0;1006.0;70.7;3.0;1.0;0;50.0;0.0;0.0;0.0;0;1.0;6.0;2.0;;2.0;0.0;1;0;0;80.0;59.7;21.9;2.3;;
536;Łukasz Skorupski;GK;Bologna;29;28.0;28;2520.0;28.0;0.0;0.0;1.0;0.0;ab4449d6;Łukasz SkorupskiGKBologna;0;0;;747.0;959.0;77.9;3.0;1.0;1;25.0;0.0;0.0;0.0;0;1.0;23.0;5.0;;2.0;0.0;0;0;0;85.7;72.1;14.3;5.2;;
537;Andreas Skov Olsen;FW;Bologna;20;26.0;12;1179.0;13.1;2.0;3.0;1.0;0.0;c50cee19;Andreas Skov OlsenFWDFBologna;30;10;33.3;407.0;546.0;74.5;40.0;19.0;10;52.4;15.0;0.0;15.0;3;22.0;25.0;0.0;43.6;30.0;9.0;12;2;66;47.4;;;;;
538;Milan Škriniar;DF;Internazionale;25;32.0;31;2777.0;30.9;3.0;0.0;1.0;0.0;30f5ffa9;Milan ŠkriniarDFInter;15;6;40.0;2009.0;2182.0;92.1;25.0;48.0;32;67.6;30.0;19.0;11.0;30;78.0;89.0;1.0;66.7;18.0;13.0;34;0;4;42.7;;;;;
539;Chris Smalling;DF;Roma;30;16.0;13;1111.0;12.3;0.0;1.0;3.0;0.0;b6964eb6;Chris SmallingDFRoma;7;1;14.3;620.0;684.0;90.6;5.0;14.0;8;60.0;17.0;11.0;6.0;28;42.0;46.0;1.0;100.0;8.0;4.0;13;1;1;65.8;;;;;
540;Simon Sohm;DM;Parma;19;18.0;8;899.0;10.0;1.0;0.0;1.0;0.0;a5f458d9;Simon SohmMFParma;5;1;20.0;354.0;424.0;83.5;11.0;18.0;12;42.3;8.0;0.0;8.0;5;23.0;7.0;0.0;63.6;12.0;14.0;8;2;4;56.3;;;;Simon Sohm;1.0
541;Roberto Soriano;MF;Bologna;29;37.0;37;3250.0;36.1;9.0;6.0;5.0;0.0;9d4c45d6;Roberto SorianoMFBologna;61;19;31.1;1222.0;1507.0;81.1;110.0;48.0;26;23.4;31.0;8.0;23.0;18;66.0;43.0;0.0;64.3;64.0;31.0;75;3;34;37.0;;;;;
542;Riccardo Sottil;MF;Cagliari;21;21.0;12;1184.0;13.2;2.0;1.0;3.0;0.0;94816803;Riccardo SottilFWMFCagliari;25;9;36.0;281.0;382.0;73.6;40.0;7.0;3;0.0;4.0;0.0;4.0;5;12.0;3.0;0.0;67.8;29.0;22.0;17;1;43;20.0;;;;;
543;Adama Soumaoro;DF;Bologna;28;20.0;19;1755.0;19.5;1.0;0.0;4.0;0.0;7b075c75;Adama SoumaoroDFBologna;8;2;25.0;822.0;925.0;88.9;12.0;24.0;14;50.0;28.0;23.0;5.0;20;44.0;72.0;0.0;100.0;7.0;2.0;33;0;0;80.0;;;;;
544;Leonardo Spinazzola;DM;Roma;27;27.0;25;2124.0;23.6;2.0;4.0;0.0;0.0;3626daea;Leonardo SpinazzolaDFRoma;22;6;27.3;957.0;1227.0;78.0;71.0;12.0;6;40.0;16.0;1.0;15.0;25;37.0;31.0;0.0;44.2;30.0;8.0;8;2;103;90.9;;;;Leonardo Spinazzola;1.0
545;Marco Sportiello;GK;Atalanta;28;15.0;13;1261.0;14.0;0.0;0.0;0.0;0.0;ac4003af;Marco SportielloGKAtalanta;0;0;;315.0;376.0;83.8;0.0;2.0;2;33.3;0.0;0.0;0.0;2;4.0;5.0;1.0;;0.0;0.0;0;0;0;83.3;57.4;15.4;5.6;;
546;Mattia Sprocati;MF;Parma;27;1.0;0;22.0;0.2;0.0;0.0;0.0;0.0;bdd0692f;Mattia SprocatiMFFWParma;0;0;;4.0;4.0;100.0;0.0;1.0;0;100.0;0.0;0.0;0.0;1;2.0;0.0;0.0;;0.0;0.0;0;0;0;;;;;;
547;Thomas Strakosha;GK;Lazio;25;9.0;9;810.0;9.0;0.0;0.0;1.0;0.0;339fe0e8;Thomas StrakoshaGKLazio;0;0;;294.0;344.0;85.5;1.0;1.0;1;;0.0;0.0;0.0;1;2.0;4.0;0.0;;0.0;0.0;0;0;0;100.0;68.4;33.3;3.4;;
548;Kevin Strootman;MF;Genoa;30;18.0;18;1314.0;14.6;0.0;4.0;7.0;0.0;ef2e5e1a;Kevin StrootmanMFGenoa;6;2;33.3;683.0;849.0;80.4;36.0;30.0;18;43.8;35.0;3.0;32.0;25;55.0;18.0;0.0;64.3;16.0;10.0;25;1;39;50.0;;;;;
549;Jens Stryger Larsen;DF;Udinese;29;33.0;30;2638.0;29.3;2.0;0.0;0.0;0.0;f91e81c9;Jens Stryger LarsenDFUdinese;23;12;52.2;1022.0;1314.0;77.8;33.0;17.0;11;32.0;26.0;11.0;15.0;24;41.0;65.0;0.0;60.9;32.0;19.0;12;4;60;40.7;;;;;
550;Stefano Sturaro;MF;Hellas-Verona;27;10.0;4;423.0;4.7;0.0;0.0;5.0;0.0;2334478a;Stefano SturaroMFHellas Verona;1;0;0.0;137.0;183.0;74.9;5.0;4.0;3;25.0;5.0;1.0;4.0;5;9.0;10.0;0.0;33.3;4.0;6.0;17;0;5;46.7;;;;;
551;Stefano Sturaro;MF;Genoa;27;6.0;6;445.0;4.9;1.0;0.0;1.0;0.0;2334478a;Stefano SturaroMFGenoa;5;2;40.0;165.0;236.0;69.9;8.0;11.0;5;20.0;5.0;0.0;5.0;7;18.0;2.0;0.0;62.5;16.0;8.0;14;2;22;36.8;;;;;
552;Bosko Sutalo;DF;Atalanta;20;7.0;3;233.0;2.6;0.0;0.0;0.0;0.0;1d0bb7e4;Bosko SutaloDFAtalanta;0;0;;128.0;165.0;77.6;4.0;5.0;5;80.0;2.0;1.0;1.0;2;7.0;7.0;1.0;66.7;3.0;1.0;2;0;3;60.0;;;;;
553;Mattias Svanberg;MF;Bologna;21;34.0;24;1852.0;20.6;5.0;2.0;8.0;1.0;92d83c27;Mattias SvanbergMFBologna;58;17;29.3;512.0;653.0;78.4;49.0;38.0;17;35.6;25.0;4.0;21.0;30;68.0;25.0;1.0;70.0;24.0;18.0;46;0;6;55.6;;;;;
554;Wojciech Szczęsny;GK;Juventus;30;30.0;30;2677.0;29.7;0.0;1.0;0.0;0.0;01b8a2b2;Wojciech SzczęsnyGKJuventus;0;0;;919.0;1016.0;90.5;3.0;0.0;0;;2.0;0.0;2.0;3;3.0;5.0;1.0;100.0;0.0;0.0;0;0;0;100.0;71.4;16.7;3.0;;
555;Adrien Tameze;DM;Hellas-Verona;26;33.0;28;2304.0;25.6;1.0;0.0;6.0;0.0;8da74c05;Adrien TamezeMFHellas Verona;18;3;16.7;802.0;1014.0;79.1;34.0;39.0;25;40.7;31.0;8.0;23.0;32;71.0;46.0;2.0;75.6;39.0;28.0;35;2;15;47.8;;;;Adrien Tameze;1.0
556;Ciprian Tătărușanu;GK;Milan;34;1.0;1;90.0;1.0;0.0;0.0;0.0;0.0;b056e3da;Ciprian TătărușanuGKMilan;0;0;;24.0;26.0;92.3;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;1.0;;0.0;0.0;0;0;0;;71.4;0.0;0.0;;
557;Andrés Tello;MF;Benevento;23;17.0;2;413.0;4.6;1.0;0.0;3.0;0.0;5f951ef1;Andrés TelloDFMFBenevento;7;3;42.9;133.0;191.0;69.6;3.0;9.0;6;25.0;8.0;1.0;7.0;6;15.0;6.0;0.0;50.0;9.0;3.0;6;0;10;50.0;;;;;
558;Hidde ter Avest;DF;Udinese;23;6.0;4;351.0;3.9;0.0;0.0;0.0;0.0;18f9dbd0;Hidde ter AvestDFUdinese;0;0;;148.0;205.0;72.2;4.0;5.0;2;40.0;3.0;1.0;2.0;2;7.0;5.0;0.0;75.0;7.0;0.0;3;1;16;33.3;;;;;
559;Pietro Terracciano;GK;Fiorentina;30;4.0;2;272.0;3.0;0.0;0.0;0.0;0.0;e1b0a70d;Pietro TerraccianoGKFiorentina;0;0;;49.0;88.0;55.7;1.0;0.0;0;;0.0;0.0;0.0;0;0.0;1.0;0.0;;0.0;0.0;0;0;0;;63.6;100.0;3.8;;
560;Claudio Terzi;DF;Spezia;36;25.0;22;1869.0;20.8;1.0;1.0;9.0;1.0;5570e6fb;Claudio TerziDFSpezia;5;2;40.0;1125.0;1348.0;83.5;13.0;34.0;21;67.9;23.0;12.0;11.0;35;69.0;55.0;1.0;75.0;5.0;3.0;24;2;4;50.0;;;;;
561;Morten Thorsby;MF;Sampdoria;24;33.0;29;2648.0;29.4;3.0;1.0;10.0;0.0;d1b49282;Morten ThorsbyMFSampdoria;23;9;39.1;737.0;986.0;74.7;45.0;76.0;42;33.3;51.0;16.0;35.0;25;101.0;30.0;0.0;70.0;39.0;16.0;72;2;4;58.0;;;;;
562;Jeremy Toljan;DF;Sassuolo;25;26.0;18;1490.0;16.6;0.0;2.0;2.0;0.0;a96e5dc0;Jeremy ToljanDFSassuolo;5;1;20.0;791.0;896.0;88.3;28.0;21.0;12;44.4;15.0;7.0;8.0;13;34.0;28.0;0.0;58.8;26.0;6.0;24;4;30;30.8;;;;;
563;Rafael Tolói;DF;Atalanta;29;31.0;29;2537.0;28.2;2.0;0.0;9.0;0.0;c56dc39e;Rafael TolóiDFAtalanta;29;8;27.6;1394.0;1698.0;82.1;45.0;51.0;23;54.2;37.0;7.0;30.0;33;84.0;66.0;0.0;50.0;22.0;13.0;38;1;30;62.2;;;;;
564;Takehiro Tomiyasu;DF;Bologna;21;31.0;31;2715.0;30.2;2.0;0.0;4.0;0.0;b3af9be1;Takehiro TomiyasuDFBologna;16;4;25.0;1366.0;1677.0;81.5;38.0;47.0;31;61.8;37.0;19.0;18.0;54;101.0;106.0;0.0;60.0;30.0;10.0;31;2;23;58.7;;;;;
565;Fikayo Tomori;DF;Milan;22;17.0;16;1466.0;16.3;1.0;0.0;0.0;0.0;7edfbb8a;Fikayo TomoriDFMilan;5;4;80.0;810.0;918.0;88.2;5.0;28.0;18;57.1;32.0;20.0;12.0;18;46.0;61.0;1.0;100.0;8.0;2.0;14;0;1;53.6;;;;;
566;Sandro Tonali;DM;Milan;20;25.0;17;1330.0;14.8;0.0;0.0;1.0;1.0;0db169ae;Sandro TonaliMFMilan;10;3;30.0;630.0;772.0;81.6;36.0;28.0;19;46.4;18.0;5.0;13.0;22;50.0;18.0;0.0;42.9;15.0;8.0;18;0;26;40.0;;;;Sandro Tonali;1.0
567;Lorenzo Tonelli;DF;Sampdoria;30;23.0;21;1782.0;19.8;1.0;0.0;11.0;0.0;8cc29864;Lorenzo TonelliDFSampdoria;13;2;15.4;742.0;913.0;81.3;5.0;33.0;18;47.6;21.0;14.0;7.0;25;58.0;94.0;1.0;100.0;5.0;5.0;29;1;0;51.9;;;;;
568;Ernesto Torregrossa;FW;Sampdoria;28;6.0;1;170.0;1.9;1.0;0.0;0.0;0.0;bf39bdec;Ernesto TorregrossaFWSampdoria;4;2;50.0;32.0;43.0;74.4;6.0;1.0;1;0.0;4.0;0.0;4.0;1;2.0;1.0;0.0;60.0;8.0;5.0;7;3;0;38.5;;;;;
569;Mattéo Tramoni;MF;Cagliari;20;6.0;0;74.0;0.8;0.0;0.0;1.0;0.0;2e0ae188;Mattéo TramoniMFFWCagliari;1;0;0.0;11.0;16.0;68.8;0.0;4.0;2;50.0;5.0;0.0;5.0;1;5.0;2.0;0.0;0.0;2.0;1.0;1;0;0;0.0;;;;;
570;Chaka Traorè;FW;Parma;15;3.0;0;18.0;0.2;0.0;0.0;0.0;0.0;ee6e2b92;Chaka TraorèFWDFParma;1;0;0.0;6.0;10.0;60.0;1.0;0.0;0;;0.0;0.0;0.0;0;0.0;1.0;1.0;0.0;4.0;1.0;0;0;0;100.0;;;;;
571;Alessandro Tripaldelli;DF;Cagliari;21;10.0;3;300.0;3.3;0.0;0.0;1.0;0.0;4571fa88;Alessandro TripaldelliDFCagliari;0;0;;75.0;116.0;64.7;2.0;13.0;6;83.3;6.0;1.0;5.0;3;16.0;15.0;0.0;14.3;4.0;1.0;9;0;9;41.2;;;;;
572;Alessandro Tuia;DF;Benevento;30;27.0;19;1765.0;19.6;1.0;0.0;6.0;0.0;26c54058;Alessandro TuiaDFBenevento;8;1;12.5;626.0;809.0;77.4;7.0;39.0;17;60.0;22.0;10.0;12.0;36;75.0;91.0;1.0;75.0;9.0;4.0;26;0;3;59.2;;;;;
573;Ľubomír Tupta;FW;Hellas-Verona;22;2.0;1;50.0;0.6;0.0;0.0;0.0;0.0;b02af64f;Ľubomír TuptaFWHellas Verona;2;1;50.0;2.0;2.0;100.0;1.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;0;0;0;100.0;;;;;
574;Iyenoma Udogie;MF;Hellas-Verona;17;6.0;0;170.0;1.9;0.0;0.0;1.0;0.0;7cd520e8;Iyenoma UdogieDFMFHellas Verona;1;0;0.0;102.0;122.0;83.6;2.0;6.0;4;100.0;3.0;0.0;3.0;2;8.0;4.0;0.0;50.0;1.0;0.0;5;1;1;37.5;;;;;
575;Samir Ujkani;GK;Torino;32;1.0;1;90.0;1.0;0.0;0.0;0.0;0.0;96640846;Samir UjkaniGKTorino;0;0;;23.0;27.0;85.2;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;1.0;0.0;;0.0;0.0;0;0;0;;66.7;0.0;0.0;;
576;Kacper Urbanski;FW;Bologna;15;1.0;0;2.0;0.0;0.0;0.0;0.0;0.0;2d9d9e42;Kacper UrbanskiFWBologna;0;0;;6.0;7.0;85.7;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;0.0;0.0;0;0;0;;;;;;
577;Lautaro Valenti;DF;Parma;21;11.0;6;499.0;5.5;0.0;0.0;0.0;0.0;55db5c36;Lautaro ValentiDFParma;4;0;0.0;271.0;336.0;80.7;2.0;10.0;4;40.0;11.0;3.0;8.0;11;21.0;30.0;0.0;100.0;4.0;0.0;5;0;2;100.0;;;;;
578;Borja Valero;DM;Fiorentina;35;20.0;4;491.0;5.5;0.0;0.0;3.0;0.0;0e21fc3c;Borja ValeroMFFWFiorentina;5;0;0.0;268.0;296.0;90.5;12.0;13.0;9;20.0;6.0;1.0;5.0;6;19.0;2.0;0.0;42.9;12.0;11.0;10;1;2;16.7;;;;Borja Valero;1.0
579;Denis Vavro;DF;Lazio;24;1.0;0;32.0;0.4;0.0;0.0;0.0;0.0;08990838;Denis VavroDFLazio;0;0;;16.0;16.0;100.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1;1.0;3.0;0.0;;0.0;0.0;0;0;0;0.0;;;;;
580;Matías Vecino;MF;Internazionale;28;8.0;3;283.0;3.1;1.0;1.0;0.0;0.0;44ac04e9;Matías VecinoMFInter;6;3;50.0;103.0;126.0;81.7;8.0;1.0;1;0.0;7.0;1.0;6.0;4;5.0;3.0;0.0;50.0;0.0;1.0;3;0;2;42.9;;;;;
581;Miguel Veloso;DM;Hellas-Verona;34;21.0;15;1316.0;14.6;2.0;2.0;1.0;0.0;ab1ca213;Miguel VelosoMFHellas Verona;10;2;20.0;606.0;798.0;75.9;29.0;24.0;17;35.3;12.0;1.0;11.0;12;36.0;25.0;0.0;75.0;18.0;1.0;19;0;37;52.2;;;;Miguel Veloso;1.0
582;Lorenzo Venuti;DF;Fiorentina;25;28.0;21;1757.0;19.5;0.0;1.0;3.0;0.0;983ff2c7;Lorenzo VenutiDFFiorentina;4;0;0.0;567.0;780.0;72.7;29.0;24.0;11;50.0;18.0;3.0;15.0;17;41.0;24.0;0.0;28.0;20.0;12.0;10;1;56;40.0;;;;;
583;Daniele Verde;FW;Spezia;24;21.0;12;980.0;10.9;6.0;1.0;1.0;0.0;d3298c99;Daniele VerdeFWSpezia;33;15;45.5;317.0;411.0;77.1;26.0;5.0;4;40.0;5.0;0.0;5.0;9;14.0;7.0;0.0;41.2;14.0;7.0;2;2;45;;;;;;
584;Simone Verdi;MF;Torino;28;33.0;17;1620.0;18.0;1.0;5.0;6.0;0.0;0375723e;Simone VerdiMFFWTorino;40;13;32.5;491.0;735.0;66.8;91.0;19.0;12;31.6;8.0;0.0;8.0;8;27.0;2.0;2.0;61.9;33.0;25.0;24;3;154;22.2;;;;;
585;Jordan Veretout;DM;Roma;27;29.0;25;2053.0;22.8;10.0;2.0;4.0;0.0;4a56052c;Jordan VeretoutMFRoma;35;14;40.0;1071.0;1268.0;84.5;68.0;20.0;12;27.3;14.0;3.0;11.0;14;34.0;21.0;3.0;55.6;19.0;9.0;32;2;68;48.0;;;;Jordan Veretout;1.0
586;Edoardo Vergani;FW;Bologna;19;1.0;0;12.0;0.1;0.0;0.0;0.0;0.0;2873973b;Edoardo VerganiFWBologna;0;0;;2.0;2.0;100.0;0.0;0.0;0;;0.0;0.0;0.0;0;0.0;0.0;0.0;;1.0;0.0;0;0;0;;;;;;
587;Valerio Verre;MF;Sampdoria;26;27.0;12;998.0;11.1;3.0;3.0;3.0;0.0;33ecf462;Valerio VerreFWMFSampdoria;24;10;41.7;371.0;530.0;70.0;43.0;11.0;7;21.1;14.0;2.0;12.0;9;20.0;3.0;0.0;59.4;42.0;23.0;25;1;20;41.9;;;;;
