;Date;Result;victoire;not_lose;Venue;home;Poss;age;Formation;SoT;Dist;Cmp;Int;Fls;diff_value;repos;Mois;opp_Formation;team;saison;Sh;PK;CrdY;CrdR;card;opp_Sh;coup_arret;opp_fls;Opponent;CMP;Att;FDD;FDA;Squad;DF;DM;FW;GK;MF;score_df_mean;score_mf_mean;score_fw_mean;score_dm_mean;score_gk_mean;n_form;n;top_GK;top_MF;top_DM;top_DF;top_FW;nb_def;nb_opp_def;nb_att;nb_opp_att;nb_mil;nb_opp_mil;diff_avant;diff_def;diff_mil;sup_def
291;2023-01-27;W;1;1;Away;0;41.0;26.7;4-3-3;6.0;23.8;67.0;12.0;11.0;5.550000000000012;6;1;4-3-3;Salernitana;reste;10.0;0;4;0;2.0;15.0;0.0;14.0;Lecce;274.03;409.0;-0.5799242424242426;1.157715691951361;Salernitana;0.0;0.0;0.0;1.0;0.0;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;107;94;1;0;0;0;0;4;4;3;3;3;3;-1;1;0;1
292;2023-02-07;L;0;0;Home;1;53.0;26.7;4-3-3;1.0;21.8;83.0;10.0;9.0;-321.02;11;2;3-5-2;Salernitana;reste;10.0;0;1;0;1.0;16.0;1.0;12.0;Juventus;493.85;595.0;-1.690909090909091;1.3202325805828992;Salernitana;0.0;0.0;0.0;1.0;0.0;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;156;94;1;0;0;0;0;4;3;3;2;3;5;0;2;-2;1
293;2023-02-13;L;0;0;Away;0;63.0;26.7;3-5-2;3.0;22.3;75.3;6.0;21.0;14.830000000000013;6;2;3-4-3;Salernitana;reste;8.0;0;3;0;2.0;14.0;0.0;14.0;Hellas-Verona;417.915;555.0;-1.7295454545454545;1.2097548735765298;Salernitana;0.0;0.0;0.0;1.0;0.0;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;93;134;1;0;0;0;0;3;3;2;3;5;4;-1;0;1;0
294;2023-02-19;L;0;0;Home;1;35.0;26.7;3-4-3;2.0;16.5;79.4;8.0;10.0;-175.21999999999997;6;2;4-3-3;Salernitana;reste;9.0;0;4;1;1.0;19.0;1.0;7.0;Lazio;339.038;427.0;-2.1268939393939394;1.150826577880718;Salernitana;0.0;0.0;0.0;1.0;0.0;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;107;84;1;0;0;0;0;3;4;3;3;4;3;-1;0;1;0
295;2023-02-26;W;1;1;Home;1;38.0;26.7;3-4-3;5.0;14.9;79.8;9.0;12.0;-15.019999999999996;7;2;3-4-3;Salernitana;reste;12.0;0;2;0;5.0;15.0;2.0;16.0;Monza;304.038;381.0;-2.9193181818181815;2.0247037251495854;Salernitana;0.0;0.0;0.0;1.0;0.0;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;93;84;1;0;0;0;0;3;3;3;3;4;4;0;0;0;0
296;2023-03-05;D;0;1;Away;0;44.0;26.7;3-4-3;4.0;16.1;71.0;12.0;13.0;28.230000000000004;7;3;3-4-3;Salernitana;reste;10.0;0;4;0;3.0;9.0;0.0;18.0;Sampdoria;276.19;389.0;-0.33825757575757587;1.865223895000965;Salernitana;0.0;0.0;0.0;1.0;0.0;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;93;84;1;0;0;0;0;3;3;3;3;4;4;0;0;0;0
297;2023-03-13;D;0;1;Away;0;36.0;26.7;3-4-3;3.0;18.7;71.3;12.0;13.0;-447.57;8;3;3-4-3;Salernitana;reste;6.0;0;3;0;2.0;24.0;1.0;15.0;Milan;255.967;359.0;-2.275757575757576;1.2863761822042077;Salernitana;0.0;0.0;0.0;1.0;0.0;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;93;84;1;0;0;0;0;3;3;3;3;4;4;0;0;0;0
298;2023-03-18;D;0;1;Home;1;42.0;26.7;3-4-3;4.0;17.1;78.7;9.0;8.0;-36.019999999999975;5;3;4-5-1;Salernitana;reste;14.0;0;0;0;1.0;10.0;0.0;16.0;Bologna;343.9190000000001;437.0;-0.340151515151515;2.0242684809882263;Salernitana;0.0;0.0;0.0;1.0;0.0;2.2095990102252863;1.9717697903817368;2.8740682214436344;1.9227907587857591;2.1224401604008483;65;84;1;0;0;0;0;3;4;3;1;4;5;-1;2;-1;1
299;2022-08-13;L;0;0;Home;1;55.0;26.4;4-5-1;1.0;20.7;76.3;11.0;13.0;-258.05;8;8;3-5-2;Sampdoria;reste;11.0;0;4;0;6.0;9.0;0.0;21.0;Atalanta;344.876;452.0;-0.4291666666666667;1.9575714147847905;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;156;67;0;0;0;1;0;4;3;1;2;5;5;-2;2;0;1
300;2022-08-22;D;0;1;Home;1;48.0;26.4;4-5-1;1.0;20.2;81.2;7.0;8.0;-349.25;9;8;4-3-3;Sampdoria;reste;10.0;0;3;0;2.0;10.0;0.0;14.0;Juventus;319.1160000000001;393.0;-0.5219696969696969;1.5132763945184327;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;107;67;0;0;0;1;0;4;4;1;3;5;3;-3;1;2;1
301;2022-08-28;L;0;0;Away;0;55.0;26.4;4-5-1;6.0;12.8;82.6;6.0;14.0;-28.230000000000004;6;8;3-5-2;Sampdoria;reste;17.0;0;2;0;2.0;9.0;1.0;19.0;Salernitana;408.87;495.0;-1.9503787878787882;2.6781494885157304;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;156;67;0;0;0;1;0;4;3;1;2;5;5;-2;2;0;1
302;2022-08-31;D;0;1;Home;1;44.0;26.4;4-5-1;3.0;18.9;83.1;8.0;11.0;-203.45;3;8;4-3-3;Sampdoria;reste;10.0;0;0;0;2.0;13.0;0.0;10.0;Lazio;398.88;480.0;-0.8185606060606061;1.3358820690986297;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;107;67;0;0;0;1;0;4;4;1;3;5;3;-3;1;2;1
303;2022-09-04;L;0;0;Away;0;51.0;26.4;4-4-2;3.0;16.8;65.5;12.0;11.0;-13.399999999999993;4;9;3-5-2;Sampdoria;automne;11.0;0;2;0;2.0;17.0;0.0;16.0;Hellas-Verona;248.9;380.0;-0.7049242424242426;1.6920551051920476;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;156;30;0;0;0;1;0;4;3;2;2;4;5;-1;2;-1;1
304;2022-09-10;L;0;0;Home;1;57.0;26.4;4-5-1;4.0;14.3;84.4;3.0;12.0;-475.8;6;9;4-5-1;Sampdoria;automne;10.0;0;5;0;3.0;14.0;1.0;10.0;Milan;427.064;506.0;-2.4022727272727273;1.5860345493148038;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;65;67;0;0;0;1;0;4;4;1;1;5;5;-3;3;0;1
305;2022-09-17;L;0;0;Away;0;48.0;26.4;4-5-1;8.0;22.0;69.5;14.0;14.0;-14.849999999999996;7;9;3-5-2;Sampdoria;automne;11.0;0;5;0;4.0;6.0;0.0;17.0;Spezia;268.965;387.0;-0.03560606060606064;1.5422384674773209;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;156;67;0;0;0;1;0;4;3;1;2;5;5;-2;2;0;1
306;2022-10-02;L;0;0;Home;1;50.0;26.4;4-5-1;1.0;26.3;71.4;6.0;16.0;-43.25;15;10;3-4-3;Sampdoria;automne;3.0;0;2;0;2.0;13.0;0.0;24.0;Monza;302.022;423.0;-1.3337121212121212;1.3128271569195138;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;93;67;0;0;0;1;0;4;3;1;3;5;4;-2;1;1;1
307;2022-10-08;D;0;1;Away;0;49.0;26.4;4-5-1;3.0;20.0;68.5;4.0;21.0;-64.24999999999999;6;10;4-5-1;Sampdoria;automne;9.0;0;3;0;2.0;10.0;1.0;17.0;Bologna;280.165;409.0;-2.661363636363636;1.5070280833815868;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;65;67;0;0;0;1;0;4;4;1;1;5;5;-3;3;0;1
308;2022-10-17;L;0;0;Home;1;59.0;26.4;4-4-2;1.0;23.6;75.8;11.0;20.0;-245.7;9;10;3-5-2;Sampdoria;automne;8.0;0;4;0;3.0;6.0;1.0;20.0;Roma;372.178;491.0;-1.708333333333333;1.5495734414205748;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;156;30;0;0;0;1;0;4;3;2;2;4;5;-1;2;-1;1
309;2022-10-24;W;1;1;Away;0;48.0;26.4;4-5-1;4.0;19.2;72.2;13.0;15.0;6.549999999999998;4;10;3-5-2;Sampdoria;automne;8.0;0;4;0;3.0;20.0;2.0;16.0;Cremonese;293.8540000000001;407.0;-3.0681818181818183;1.463474232773596;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;156;67;0;0;0;1;0;4;3;1;2;5;5;-2;2;0;1
310;2022-10-29;L;0;0;Away;0;49.0;26.4;4-5-1;2.0;19.2;77.4;13.0;13.0;-463.00000000000006;5;10;3-5-2;Sampdoria;automne;9.0;0;6;0;1.0;17.0;1.0;4.0;Internazionale;363.00600000000014;469.0;-1.7473484848484848;0.7890045358038988;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;156;67;0;0;0;1;0;4;3;1;2;5;5;-2;2;0;1
312;2022-11-09;L;0;0;Away;0;49.0;26.4;3-5-2;1.0;20.5;73.1;12.0;21.0;-98.08;3;11;3-4-3;Sampdoria;automne;11.0;0;3;0;1.0;8.0;1.0;14.0;Torino;336.991;461.0;-1.809090909090909;1.4623079521327929;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;93;134;0;0;0;1;0;3;3;2;3;5;4;-1;0;1;0
313;2022-11-12;L;0;0;Home;1;57.0;26.4;3-5-2;2.0;18.8;63.4;8.0;14.0;-22.679999999999996;3;11;4-3-3;Sampdoria;automne;11.0;0;2;0;3.0;11.0;1.0;19.0;Lecce;287.202;453.0;-1.8935606060606063;1.7646897317120247;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;107;134;0;0;0;1;0;3;4;2;3;5;3;-2;0;2;0
314;2023-01-04;W;1;1;Away;0;33.0;26.4;3-5-2;4.0;13.5;69.8;14.0;19.0;-99.95;53;1;4-3-3;Sampdoria;reste;9.0;0;3;0;2.0;15.0;1.0;16.0;Sassuolo;198.93;285.0;-1.931439393939394;1.7873291835552982;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;107;134;0;0;0;1;0;3;4;2;3;5;3;-2;0;2;0
315;2023-01-08;L;0;0;Home;1;34.0;26.4;3-5-2;2.0;20.5;73.3;7.0;15.0;-557.55;4;1;4-3-3;Sampdoria;reste;9.0;0;3;1;2.0;22.0;1.0;12.0;Napoli;236.026;322.0;-2.7386363636363638;1.206398861223702;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;107;134;0;0;0;1;0;3;4;2;3;5;3;-2;0;2;0
316;2023-01-22;L;0;0;Home;1;54.0;26.4;3-5-2;1.0;15.3;78.2;4.0;15.0;-71.60000000000002;6;1;3-5-2;Sampdoria;reste;9.0;0;3;0;1.0;14.0;1.0;17.0;Udinese;347.99;445.0;-2.5113636363636362;1.8640942868172166;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;156;134;0;0;0;1;0;3;3;2;2;5;5;-1;1;0;1
317;2023-01-28;L;0;0;Away;0;39.0;26.4;3-4-3;5.0;18.8;71.6;4.0;11.0;-258.05;6;1;3-4-3;Sampdoria;reste;15.0;0;2;0;0.0;21.0;1.0;17.0;Atalanta;297.856;416.0;-2.6821969696969696;1.9807503377726305;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;93;84;0;0;0;1;0;3;3;3;3;4;4;0;0;0;0
318;2023-02-06;D;0;1;Away;0;28.0;26.4;3-4-3;6.0;15.5;67.4;8.0;12.0;-43.25;9;2;3-4-3;Sampdoria;reste;11.0;0;4;0;2.0;16.0;1.0;12.0;Monza;190.06800000000004;282.0;-2.0727272727272723;1.514660779772245;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;93;84;0;0;0;1;0;3;3;3;3;4;4;0;0;0;0
319;2023-02-13;D;0;1;Home;1;35.0;26.4;3-5-2;2.0;15.9;71.4;6.0;13.0;-463.00000000000006;7;2;3-5-2;Sampdoria;reste;7.0;0;3;0;1.0;25.0;1.0;11.0;Internazionale;282.0300000000001;395.0;-2.8837121212121213;1.2260967959853308;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;156;134;0;0;0;1;0;3;3;2;2;5;5;-1;1;0;1
320;2023-02-18;L;0;0;Home;1;41.0;26.4;3-5-2;2.0;24.9;74.4;10.0;13.0;-64.24999999999999;5;2;4-5-1;Sampdoria;reste;7.0;1;3;0;1.0;12.0;0.0;13.0;Bologna;305.04;410.0;-0.7075757575757576;0.9371950395676512;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;65;134;0;0;0;1;0;3;4;2;1;5;5;-2;2;0;1
321;2023-02-27;L;0;0;Away;0;43.0;26.4;3-5-2;2.0;17.5;78.3;6.0;13.0;-203.45;9;2;4-3-3;Sampdoria;reste;8.0;0;2;0;2.0;15.0;1.0;10.0;Lazio;382.104;488.0;-2.2587121212121213;1.2240378305346458;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;107;134;0;0;0;1;0;3;4;2;3;5;3;-2;0;2;0
322;2023-03-05;D;0;1;Home;1;56.0;26.4;3-4-3;3.0;18.1;75.6;8.0;18.0;-28.230000000000004;6;3;3-4-3;Sampdoria;reste;9.0;0;3;0;4.0;10.0;1.0;13.0;Salernitana;377.24399999999986;499.0;-2.0977272727272727;1.42323730939973;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;93;84;0;0;0;1;0;3;3;3;3;4;4;0;0;0;0
323;2023-03-19;W;1;1;Home;1;44.0;26.4;3-4-3;4.0;13.7;69.1;10.0;10.0;-13.399999999999993;7;3;3-4-3;Sampdoria;reste;11.0;0;3;0;2.0;16.0;2.0;11.0;Hellas-Verona;263.962;382.0;-2.7575757575757573;1.5603199189345687;Sampdoria;2.0;0.0;0.0;0.0;0.0;2.495358117985096;0.9266753386656258;2.2155957480195085;1.1016798160039531;1.25377781055218;93;84;0;0;0;1;0;3;3;3;3;4;4;0;0;0;0
324;2022-08-20;W;1;1;Home;1;59.0;25.7;4-3-3;3.0;20.7;84.8;8.0;14.0;77.27000000000002;5;8;4-3-3;Sassuolo;reste;12.0;0;5;0;1.0;7.0;1.0;12.0;Lecce;474.032;559.0;-1.6435606060606063;1.5231017178150938;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;107;94;0;0;1;1;1;4;4;3;3;3;3;-1;1;0;1
325;2022-08-27;D;0;1;Away;0;57.0;25.7;4-3-3;8.0;13.2;82.3;9.0;10.0;85.10000000000002;7;8;3-5-2;Sassuolo;reste;21.0;0;1;0;3.0;6.0;1.0;17.0;Spezia;488.862;594.0;-1.2234848484848482;2.770797625940938;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;156;94;0;0;1;1;1;4;3;3;2;3;5;0;2;-2;1
326;2022-08-30;D;0;1;Home;1;38.0;25.7;4-3-3;2.0;21.2;70.2;5.0;14.0;-375.85;3;8;4-5-1;Sassuolo;reste;7.0;0;5;0;2.0;11.0;1.0;13.0;Milan;216.918;309.0;-2.166287878787879;1.074820980505694;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;65;94;0;0;1;1;1;4;4;3;1;3;5;-1;3;-2;1
327;2022-09-04;D;0;1;Away;0;54.0;25.7;4-3-3;7.0;15.2;80.3;7.0;6.0;106.5;5;9;3-5-2;Sassuolo;automne;17.0;0;1;0;1.0;10.0;1.0;16.0;Cremonese;407.924;508.0;-1.3886363636363637;2.327977707006369;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;156;94;0;0;1;1;1;4;3;3;2;3;5;0;2;-2;1
328;2022-09-11;L;0;0;Home;1;33.0;25.7;4-3-3;2.0;17.5;67.5;5.0;7.0;28.349999999999994;7;9;3-5-2;Sassuolo;automne;5.0;0;1;1;3.0;17.0;2.0;16.0;Udinese;199.125;295.0;-3.074621212121212;1.3056287396255548;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;156;94;0;0;1;1;1;4;3;3;2;3;5;0;2;-2;1
329;2022-09-17;W;1;1;Away;0;43.0;25.7;4-3-3;5.0;19.9;75.8;8.0;7.0;1.8700000000000043;6;9;3-5-2;Sassuolo;automne;10.0;0;1;0;4.0;12.0;1.0;13.0;Torino;319.118;421.0;-1.4893939393939395;1.396441806601042;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;156;94;0;0;1;1;1;4;3;3;2;3;5;0;2;-2;1
330;2022-10-02;W;1;1;Home;1;44.0;25.7;4-3-3;10.0;18.0;84.7;9.0;10.0;71.72;15;10;3-5-2;Sassuolo;automne;16.0;1;1;0;1.0;6.0;0.0;8.0;Salernitana;388.773;459.0;-0.2234848484848483;1.6428025477707002;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;156;94;0;0;1;1;1;4;3;3;2;3;5;0;2;-2;1
331;2022-10-08;L;0;0;Home;1;52.0;25.7;4-3-3;3.0;14.5;84.2;6.0;14.0;-363.05000000000007;6;10;3-5-2;Sassuolo;automne;15.0;0;3;0;2.0;16.0;1.0;17.0;Internazionale;452.154;537.0;-2.387878787878788;2.352585890754681;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;156;94;0;0;1;1;1;4;3;3;2;3;5;0;2;-2;1
332;2022-10-15;L;0;0;Away;0;52.0;25.7;4-3-3;3.0;16.8;80.5;10.0;8.0;-158.1;7;10;3-5-2;Sassuolo;automne;11.0;0;4;0;1.0;16.0;0.0;10.0;Atalanta;458.85;570.0;-0.6242424242424242;1.4738732870102293;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;156;94;0;0;1;1;1;4;3;3;2;3;5;0;2;-2;1
333;2022-10-24;W;1;1;Home;1;51.0;25.7;4-3-3;3.0;15.3;76.7;10.0;7.0;86.55000000000003;9;10;3-5-2;Sassuolo;automne;14.0;0;1;0;3.0;13.0;1.0;19.0;Hellas-Verona;339.014;442.0;-1.3700757575757576;2.291745801968732;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;156;94;0;0;1;1;1;4;3;3;2;3;5;0;2;-2;1
334;2022-10-29;L;0;0;Away;0;33.0;25.7;4-3-3;6.0;19.9;79.1;8.0;6.0;-457.6;5;10;4-3-3;Sassuolo;automne;10.0;0;3;1;0.0;18.0;1.0;5.0;Napoli;283.178;358.0;-1.7977272727272726;0.9031084732677088;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;107;94;0;0;1;1;1;4;4;3;3;3;3;-1;1;0;1
335;2022-11-09;D;0;1;Home;1;46.0;25.7;4-3-3;7.0;21.1;81.9;5.0;14.0;-145.74999999999997;4;11;3-4-3;Sassuolo;automne;15.0;0;5;0;3.0;11.0;0.0;13.0;Roma;362.81700000000006;443.0;-1.1662878787878788;1.7217347037251496;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;93;94;0;0;1;1;1;4;3;3;3;3;4;0;1;-1;1
336;2022-11-12;L;0;0;Away;0;49.0;25.7;4-3-3;3.0;18.3;80.8;9.0;6.0;35.700000000000024;3;11;4-5-1;Sassuolo;automne;9.0;0;0;0;1.0;8.0;0.0;12.0;Bologna;412.88800000000003;511.0;-0.08181818181818179;1.4094098629608183;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;65;94;0;0;1;1;1;4;4;3;1;3;5;-1;3;-2;1
337;2023-01-04;L;0;0;Home;1;67.0;25.7;4-3-3;3.0;20.1;81.6;4.0;16.0;99.95;53;1;3-5-2;Sassuolo;reste;15.0;1;2;0;3.0;9.0;0.0;19.0;Sampdoria;492.86399999999986;604.0;-1.2655303030303031;2.169053754101525;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;156;94;0;0;1;1;1;4;3;3;2;3;5;0;2;-2;1
338;2023-01-07;L;0;0;Away;0;47.0;25.7;4-3-3;3.0;20.4;73.9;7.0;9.0;-64.9;3;1;4-5-1;Sassuolo;reste;15.0;1;3;0;4.0;14.0;2.0;14.0;Fiorentina;297.0780000000001;402.0;-2.838636363636364;1.7271004632310365;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;65;94;0;0;1;1;1;4;4;3;1;3;5;-1;3;-2;1
339;2023-01-15;L;0;0;Home;1;50.0;25.7;4-5-1;2.0;16.2;82.3;9.0;17.0;-103.49999999999996;8;1;4-5-1;Sassuolo;reste;12.0;0;5;0;3.0;11.0;2.0;10.0;Lazio;478.986;582.0;-3.002651515151515;1.5887647172360548;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;65;67;0;0;1;1;1;4;4;1;1;5;5;-3;3;0;1
340;2023-01-22;D;0;1;Away;0;39.0;25.7;4-5-1;1.0;19.6;75.9;10.0;18.0;56.7;7;1;3-4-3;Sassuolo;reste;13.0;0;2;0;2.0;14.0;0.0;17.0;Monza;270.96299999999997;357.0;-1.165909090909091;1.8671072186836515;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;93;67;0;0;1;1;1;4;3;1;3;5;4;-2;1;1;1
341;2023-01-29;W;1;1;Away;0;40.0;25.7;4-5-1;6.0;17.5;71.1;10.0;8.0;-375.85;7;1;4-5-1;Sassuolo;reste;8.0;1;4;0;7.0;9.0;0.0;13.0;Milan;221.121;311.0;-0.18674242424242415;1.3367651032619186;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;65;67;0;0;1;1;1;4;4;1;1;5;5;-3;3;0;1
342;2023-02-04;W;1;1;Home;1;53.0;25.7;4-3-3;8.0;21.4;84.4;3.0;12.0;-158.1;6;2;3-5-2;Sassuolo;reste;18.0;0;5;0;3.0;7.0;1.0;13.0;Atalanta;475.17199999999997;563.0;-1.9647727272727271;1.9242511098243582;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;156;94;0;0;1;1;1;4;3;3;2;3;5;0;2;-2;1
343;2023-02-17;L;0;0;Home;1;40.0;25.7;4-3-3;2.0;16.5;80.5;11.0;12.0;-457.6;5;2;4-3-3;Sassuolo;reste;11.0;0;2;0;2.0;15.0;0.0;10.0;Napoli;367.885;457.0;-0.7375;1.489159911214051;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;107;94;0;0;1;1;1;4;4;3;3;3;3;-1;1;0;1
344;2023-02-25;W;1;1;Away;0;58.0;25.7;4-3-3;3.0;13.3;75.7;4.0;7.0;77.27000000000002;8;2;4-3-3;Sassuolo;reste;7.0;0;2;0;2.0;16.0;0.0;17.0;Lecce;405.75200000000007;536.0;-1.103030303030303;1.810702084539664;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;107;94;0;0;1;1;1;4;4;3;3;3;3;-1;1;0;1
345;2023-03-06;W;1;1;Home;1;54.0;25.7;4-3-3;7.0;19.7;75.5;9.0;11.0;106.5;9;3;3-4-3;Sassuolo;reste;13.0;0;1;0;4.0;13.0;0.0;9.0;Cremonese;382.03;506.0;-0.7276515151515152;1.3238298591005597;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;93;94;0;0;1;1;1;4;3;3;3;3;4;0;1;-1;1
346;2023-03-12;W;1;1;Away;0;46.0;25.7;4-3-3;9.0;17.1;77.3;12.0;18.0;-145.74999999999997;6;3;3-4-3;Sassuolo;reste;18.0;1;2;0;5.0;17.0;0.0;11.0;Roma;343.212;444.0;-1.1715909090909093;1.923965450685196;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;93;94;0;0;1;1;1;4;3;3;3;3;4;0;1;-1;1
347;2023-03-17;W;1;1;Home;1;45.0;25.7;4-3-3;5.0;21.3;80.5;11.0;10.0;85.10000000000002;5;3;4-5-1;Sassuolo;reste;14.0;1;0;0;2.0;11.0;0.0;13.0;Spezia;363.86;452.0;-0.3541666666666665;1.6320739239529047;Sassuolo;1.0;1.0;2.0;0.0;0.0;1.873705978030812;2.4007529588276966;4.282918295252881;2.580444624481146;-0.4510331964713546;65;94;0;0;1;1;1;4;4;3;1;3;5;-1;3;-2;1
