;Date;Time;Comp;Round;Day;Venue;Result;GF;GA;Opponent;xG;xGA;Poss;Attendance;Captain;Formation;Referee;Match Report;Notes;team;key;Sh;SoT;Dist;FK;PK;Att;Cmp%;CrdY;CrdR;2CrdY;Fls;Off;Int;age;value;repos
13;2022-11-05;15:00;Serie A;Matchweek 13;Sat;Home;W;1.0;0.0;Sassuolo;1.2;0.6;47.0;7834.0;Filippo Bandinelli;4-3-1-2;Ermanno Feliciani;Match Report;;Empoli;2022-11-0515:00Serie AMatchweek 13HomeWSassuoloEmpoli;17.0;1.0;17.2;0.0;0;467.0;80.5;2;0;0;11.0;4.0;3.0;25.0;€103.30m;6
14;2022-11-08;18:30;Serie A;Matchweek 14;Tue;Away;L;0.0;2.0;Napoli;0.3;2.0;26.0;36000.0;Filippo Bandinelli;4-3-1-2;Luca Pairetto;Match Report;;Empoli;2022-11-0818:30Serie AMatchweek 14AwayLNapoliEmpoli;6.0;1.0;23.4;0.0;0;266.0;68.4;6;1;1;16.0;1.0;7.0;25.0;€103.30m;3
15;2022-11-11;20:45;Serie A;Matchweek 15;Fri;Home;W;2.0;0.0;Cremonese;2.2;1.3;49.0;8077.0;Filippo Bandinelli;4-1-2-1-2◆;Federico Dionisi;Match Report;;Empoli;2022-11-1120:45Serie AMatchweek 15HomeWCremoneseEmpoli;13.0;6.0;15.9;1.0;0;473.0;78.6;1;0;0;9.0;1.0;9.0;25.0;€103.30m;3
16;2023-01-04;20:45;Serie A;Matchweek 16;Wed;Away;D;1.0;1.0;Udinese;0.4;1.9;40.0;19237.0;Sebastiano Luperto;4-3-1-2;Marco Serra;Match Report;;Empoli;2023-01-0420:45Serie AMatchweek 16AwayDUdineseEmpoli;6.0;1.0;17.4;0.0;0;372.0;77.4;3;1;1;14.0;2.0;3.0;25.0;€103.30m;54
17;2023-01-08;15:00;Serie A;Matchweek 17;Sun;Away;D;2.0;2.0;Lazio;0.6;0.9;46.0;31000.0;Sebastiano Luperto;4-3-2-1;Ivan Pezzuto;Match Report;;Empoli;2023-01-0815:00Serie AMatchweek 17AwayDLazioEmpoli;5.0;2.0;13.4;0.0;0;536.0;87.1;1;0;0;10.0;1.0;6.0;25.0;€103.30m;4
18;2023-01-16;20:45;Serie A;Matchweek 18;Mon;Home;W;1.0;0.0;Sampdoria;1.4;0.9;50.0;10364.0;Filippo Bandinelli;4-3-1-2;Alberto Santoro;Match Report;;Empoli;2023-01-1620:45Serie AMatchweek 18HomeWSampdoriaEmpoli;16.0;5.0;14.3;0.0;0;464.0;81.0;5;0;0;15.0;2.0;7.0;25.0;€103.30m;8
19;2023-01-23;20:45;Serie A;Matchweek 19;Mon;Away;W;1.0;0.0;Inter;0.8;1.4;51.0;;Filippo Bandinelli;4-3-1-2;Antonio Rapuano;Match Report;;Empoli;2023-01-2320:45Serie AMatchweek 19AwayWInterEmpoli;13.0;8.0;18.3;1.0;0;548.0;83.2;3;0;0;16.0;0.0;4.0;25.0;€103.30m;7
20;2023-01-28;15:00;Serie A;Matchweek 20;Sat;Home;D;2.0;2.0;Torino;0.6;1.0;47.0;;Filippo Bandinelli;4-3-1-2;Matteo Marcenaro;Match Report;;Empoli;2023-01-2815:00Serie AMatchweek 20HomeDTorinoEmpoli;11.0;4.0;21.2;1.0;0;431.0;76.1;2;0;0;12.0;1.0;9.0;25.0;€103.30m;5
21;2023-02-04;18:00;Serie A;Matchweek 21;Sat;Away;L;0.0;2.0;Roma;1.7;1.2;55.0;;Filippo Bandinelli;4-3-1-2;Federico Dionisi;Match Report;;Empoli;2023-02-0418:00Serie AMatchweek 21AwayLRomaEmpoli;11.0;2.0;18.9;1.0;0;551.0;82.2;1;0;0;18.0;0.0;4.0;25.0;€103.30m;7
22;2023-02-11;15:00;Serie A;Matchweek 22;Sat;Home;D;2.0;2.0;Spezia;1.6;1.5;64.0;;Filippo Bandinelli;4-3-1-2;Antonio Giua;Match Report;;Empoli;2023-02-1115:00Serie AMatchweek 22HomeDSpeziaEmpoli;25.0;8.0;18.6;0.0;0;617.0;85.1;1;1;0;10.0;3.0;6.0;25.0;€103.30m;7
23;2023-02-19;15:00;Serie A;Matchweek 23;Sun;Away;D;1.0;1.0;Fiorentina;0.8;2.2;39.0;;Filippo Bandinelli;4-3-1-2;Alessandro Prontera;Match Report;;Empoli;2023-02-1915:00Serie AMatchweek 23AwayDFiorentinaEmpoli;5.0;3.0;15.9;0.0;0;322.0;71.4;5;0;0;15.0;3.0;8.0;25.0;€103.30m;8
24;2023-02-25;18:00;Serie A;Matchweek 24;Sat;Home;L;0.0;2.0;Napoli;0.6;2.5;45.0;;Sebastiano Luperto;4-3-1-2;Giovanni Ayroldi;Match Report;;Empoli;2023-02-2518:00Serie AMatchweek 24HomeLNapoliEmpoli;9.0;2.0;24.0;1.0;0;443.0;81.5;2;0;0;10.0;0.0;3.0;25.0;€103.30m;6
25;2023-03-04;15:00;Serie A;Matchweek 25;Sat;Away;L;1.0;2.0;Monza;1.0;0.7;57.0;;Filippo Bandinelli;4-3-1-2;Ermanno Feliciani;Match Report;;Empoli;2023-03-0415:00Serie AMatchweek 25AwayLMonzaEmpoli;18.0;3.0;20.6;0.0;0;554.0;83.0;3;0;0;12.0;2.0;8.0;25.0;€103.30m;7
26;2023-03-11;15:00;Serie A;Matchweek 26;Sat;Home;L;0.0;1.0;Udinese;1.2;1.4;61.0;;Filippo Bandinelli;4-3-1-2;Francesco Cosso;Match Report;;Empoli;2023-03-1115:00Serie AMatchweek 26HomeLUdineseEmpoli;17.0;3.0;17.6;1.0;0;518.0;81.5;2;0;0;12.0;0.0;8.0;25.0;€103.30m;7
27;2023-03-17;20:45;Serie A;Matchweek 27;Fri;Away;L;1.0;2.0;Atalanta;0.7;2.9;31.0;;Sebastiano Luperto;4-3-1-2;Federico Dionisi;Match Report;;Empoli;2023-03-1720:45Serie AMatchweek 27AwayLAtalantaEmpoli;5.0;2.0;10.1;0.0;0;329.0;66.3;2;0;0;10.0;1.0;10.0;25.0;€103.30m;6
0;2022-08-14;18:30;Serie A;Matchweek 1;Sun;Home;W;3.0;2.0;Cremonese;2.0;1.3;74.0;34461.0;Cristiano Biraghi;4-3-3;Juan Sacchi;Match Report;;Fiorentina;2022-08-1418:30Serie AMatchweek 1HomeWCremoneseFiorentina;28.0;11.0;17.2;2.0;0;626.0;86.3;0;0;0;10.0;1.0;6.0;26.3;€236.30m;10
1;2022-08-18;21:00;Conf Lg;Play-off round;Thu;Home;W;2.0;1.0;nl Twente;;;;16674.0;Cristiano Biraghi;4-3-3;Daniel Stefański;Match Report;Leg 1 of 2;Fiorentina;2022-08-1821:00Conf LgPlay-off roundHomeWnl TwenteFiorentina;;;;;0;;;3;0;0;;;;26.3;€236.30m;4
2;2022-08-21;18:30;Serie A;Matchweek 2;Sun;Away;D;0.0;0.0;Empoli;0.7;0.4;63.0;10411.0;Giacomo Bonaventura;4-3-3;Matteo Marchetti;Match Report;;Fiorentina;2022-08-2118:30Serie AMatchweek 2AwayDEmpoliFiorentina;19.0;2.0;19.0;0.0;0;539.0;83.9;3;0;0;11.0;1.0;7.0;26.3;€236.30m;3
3;2022-08-25;19:00;Conf Lg;Play-off round;Thu;Away;D;0.0;0.0;nl Twente;;;;29500.0;Cristiano Biraghi;4-3-3;Radu Petrescu;Match Report;"Leg 2 of 2; Fiorentina won";Fiorentina;2022-08-2519:00Conf LgPlay-off roundAwayDnl TwenteFiorentina;;;;;0;;;5;1;1;;;;26.3;€236.30m;4
4;2022-08-28;20:45;Serie A;Matchweek 3;Sun;Home;D;0.0;0.0;Napoli;0.5;1.7;48.0;32286.0;Cristiano Biraghi;4-3-3;Livio Marinelli;Match Report;;Fiorentina;2022-08-2820:45Serie AMatchweek 3HomeDNapoliFiorentina;10.0;5.0;19.9;0.0;0;497.0;82.3;2;0;0;12.0;1.0;7.0;26.3;€236.30m;3
5;2022-08-31;18:30;Serie A;Matchweek 4;Wed;Away;L;0.0;1.0;Udinese;0.7;1.3;73.0;19684.0;Lorenzo Venuti;4-3-3;Maurizio Mariani;Match Report;;Fiorentina;2022-08-3118:30Serie AMatchweek 4AwayLUdineseFiorentina;12.0;2.0;16.7;0.0;0;720.0;87.9;2;0;0;10.0;0.0;3.0;26.3;€236.30m;3
6;2022-09-03;15:00;Serie A;Matchweek 5;Sat;Home;D;1.0;1.0;Juventus;2.1;0.9;60.0;36550.0;Cristiano Biraghi;4-3-3;Daniele Doveri;Match Report;;Fiorentina;2022-09-0315:00Serie AMatchweek 5HomeDJuventusFiorentina;16.0;4.0;17.2;1.0;0;538.0;86.1;1;0;0;13.0;0.0;10.0;26.3;€236.30m;3
7;2022-09-08;18:45;Conf Lg;Group stage;Thu;Home;D;1.0;1.0;lv FK Rīgas FS;3.1;1.4;75.0;11738.0;Cristiano Biraghi;4-3-3;Pavel Orel;Match Report;;Fiorentina;2022-09-0818:45Conf LgGroup stageHomeDlv FK Rīgas FSFiorentina;32.0;9.0;15.3;0.0;0;806.0;86.8;1;0;0;9.0;0.0;7.0;26.3;€236.30m;5
8;2022-09-11;15:00;Serie A;Matchweek 6;Sun;Away;L;1.0;2.0;Bologna;1.3;0.6;61.0;18901.0;Cristiano Biraghi;4-3-3;Daniele Orsato;Match Report;;Fiorentina;2022-09-1115:00Serie AMatchweek 6AwayLBolognaFiorentina;13.0;2.0;16.6;0.0;0;513.0;82.3;4;1;1;13.0;0.0;9.0;26.3;€236.30m;3
9;2022-09-15;22:00;Conf Lg;Group stage;Thu;Away;L;0.0;3.0;tr Başakşehir;0.3;0.4;55.0;5857.0;Lorenzo Venuti;4-3-3;Guillermo Cuadra;Match Report;;Fiorentina;2022-09-1522:00Conf LgGroup stageAwayLtr BaşakşehirFiorentina;7.0;2.0;22.3;0.0;0;555.0;85.0;3;1;1;13.0;1.0;3.0;26.3;€236.30m;4
10;2022-09-18;15:00;Serie A;Matchweek 7;Sun;Home;W;2.0;0.0;Hellas Verona;2.4;0.6;44.0;32216.0;Cristiano Biraghi;4-2-3-1;Antonio Rapuano;Match Report;;Fiorentina;2022-09-1815:00Serie AMatchweek 7HomeWHellas VeronaFiorentina;14.0;8.0;19.1;0.0;0;331.0;65.3;4;0;0;18.0;2.0;8.0;26.3;€236.30m;3
11;2022-10-02;18:00;Serie A;Matchweek 8;Sun;Away;L;0.0;1.0;Atalanta;0.7;1.3;61.0;18265.0;Cristiano Biraghi;4-3-3;Massimiliano Irrati;Match Report;;Fiorentina;2022-10-0218:00Serie AMatchweek 8AwayLAtalantaFiorentina;16.0;5.0;18.2;0.0;0;597.0;82.6;2;0;0;10.0;0.0;6.0;26.3;€236.30m;14
12;2022-10-06;20:00;Conf Lg;Group stage;Thu;Away;W;3.0;0.0;sct Hearts;2.7;0.2;71.0;17243.0;Cristiano Biraghi;4-3-3;Erik Lambrechts;Match Report;;Fiorentina;2022-10-0620:00Conf LgGroup stageAwayWsct HeartsFiorentina;25.0;7.0;15.6;1.0;0;693.0;85.7;0;0;0;15.0;3.0;4.0;26.3;€236.30m;4
13;2022-10-10;20:45;Serie A;Matchweek 9;Mon;Home;L;0.0;4.0;Lazio;2.2;1.6;62.0;30574.0;Cristiano Biraghi;4-3-3;Fabio Maresca;Match Report;;Fiorentina;2022-10-1020:45Serie AMatchweek 9HomeLLazioFiorentina;25.0;3.0;15.4;1.0;0;578.0;83.0;4;0;0;17.0;4.0;14.0;26.3;€236.30m;4
14;2022-10-13;18:45;Conf Lg;Group stage;Thu;Home;W;5.0;1.0;sct Hearts;2.1;0.4;68.0;18576.0;Cristiano Biraghi;4-3-3;Ivan Bebek;Match Report;;Fiorentina;2022-10-1318:45Conf LgGroup stageHomeWsct HeartsFiorentina;15.0;9.0;15.4;1.0;1;629.0;86.3;2;0;0;16.0;1.0;6.0;26.3;€236.30m;3
15;2022-10-17;20:45;Serie A;Matchweek 10;Mon;Away;D;1.0;1.0;Lecce;0.5;1.1;59.0;24925.0;Cristiano Biraghi;4-4-1-1;Luca Massimi;Match Report;;Fiorentina;2022-10-1720:45Serie AMatchweek 10AwayDLecceFiorentina;10.0;5.0;21.3;1.0;0;495.0;74.1;4;0;0;16.0;2.0;7.0;26.3;€236.30m;4
16;2022-10-22;20:45;Serie A;Matchweek 11;Sat;Home;L;3.0;4.0;Inter;1.3;2.4;58.0;36699.0;Cristiano Biraghi;4-3-3;Paolo Valeri;Match Report;;Fiorentina;2022-10-2220:45Serie AMatchweek 11HomeLInterFiorentina;9.0;3.0;18.8;1.0;1;533.0;80.7;4;0;0;15.0;0.0;7.0;26.3;€236.30m;5
17;2022-10-27;18:45;Conf Lg;Group stage;Thu;Home;W;2.0;1.0;tr Başakşehir;2.6;0.7;48.0;14345.0;Nikola Milenković;4-3-3;Allard Lindhout;Match Report;;Fiorentina;2022-10-2718:45Conf LgGroup stageHomeWtr BaşakşehirFiorentina;14.0;6.0;13.2;0.0;0;472.0;81.8;2;0;0;17.0;1.0;6.0;26.3;€236.30m;5
18;2022-10-30;15:00;Serie A;Matchweek 12;Sun;Away;W;2.0;1.0;Spezia;2.1;1.2;50.0;10500.0;Cristiano Biraghi;4-3-3;Davide Massa;Match Report;;Fiorentina;2022-10-3015:00Serie AMatchweek 12AwayWSpeziaFiorentina;27.0;5.0;19.4;0.0;0;365.0;69.6;3;0;0;14.0;1.0;12.0;26.3;€236.30m;3
19;2022-11-03;17:30;Conf Lg;Group stage;Thu;Away;W;3.0;0.0;lv FK Rīgas FS;1.9;0.6;68.0;6747.0;Lorenzo Venuti;4-3-3;Mads-Kristoffer Kristoffersen;Match Report;;Fiorentina;2022-11-0317:30Conf LgGroup stageAwayWlv FK Rīgas FSFiorentina;18.0;5.0;15.3;0.0;0;688.0;83.7;3;0;0;12.0;2.0;11.0;26.3;€236.30m;4
20;2022-11-06;15:00;Serie A;Matchweek 13;Sun;Away;W;2.0;0.0;Sampdoria;0.9;0.8;51.0;19226.0;Cristiano Biraghi;4-3-3;Livio Marinelli;Match Report;;Fiorentina;2022-11-0615:00Serie AMatchweek 13AwayWSampdoriaFiorentina;5.0;3.0;7.9;0.0;0;491.0;77.0;0;0;0;18.0;2.0;9.0;26.3;€236.30m;3
21;2022-11-09;20:45;Serie A;Matchweek 14;Wed;Home;W;2.0;1.0;Salernitana;2.8;0.5;58.0;27329.0;Cristiano Biraghi;4-2-3-1;Federico La Penna;Match Report;;Fiorentina;2022-11-0920:45Serie AMatchweek 14HomeWSalernitanaFiorentina;18.0;7.0;18.0;0.0;0;606.0;84.2;0;0;0;10.0;4.0;5.0;26.3;€236.30m;3
22;2022-11-13;18:00;Serie A;Matchweek 15;Sun;Away;L;1.0;2.0;Milan;0.5;1.5;50.0;73007.0;Cristiano Biraghi;4-2-3-1;Simone Sozza;Match Report;;Fiorentina;2022-11-1318:00Serie AMatchweek 15AwayLMilanFiorentina;11.0;4.0;18.3;0.0;0;451.0;75.8;4;0;0;11.0;2.0;6.0;26.3;€236.30m;4
23;2023-01-04;18:30;Serie A;Matchweek 16;Wed;Home;D;1.0;1.0;Monza;1.6;1.7;52.0;31190.0;Cristiano Biraghi;4-2-3-1;Ermanno Feliciani;Match Report;;Fiorentina;2023-01-0418:30Serie AMatchweek 16HomeDMonzaFiorentina;22.0;6.0;17.3;2.0;0;467.0;79.7;1;0;0;11.0;1.0;10.0;26.3;€236.30m;52
24;2023-01-07;15:00;Serie A;Matchweek 17;Sat;Home;W;2.0;1.0;Sassuolo;2.2;1.6;53.0;29695.0;Cristiano Biraghi;4-2-3-1;Gianluca Manganiello;Match Report;;Fiorentina;2023-01-0715:00Serie AMatchweek 17HomeWSassuoloFiorentina;14.0;3.0;14.9;1.0;1;456.0;75.2;4;0;0;14.0;1.0;5.0;26.3;€236.30m;3
25;2023-01-12;18:00;Coppa Italia;Round of 16;Thu;Home;W;1.0;0.0;Sampdoria;;;57.0;10496.0;Lucas Martínez Quarta;4-2-3-1;Daniele Paterna;Match Report;;Fiorentina;2023-01-1218:00Coppa ItaliaRound of 16HomeWSampdoriaFiorentina;13.0;3.0;;;0;;;1;0;0;16.0;2.0;7.0;26.3;€236.30m;5
26;2023-01-15;20:45;Serie A;Matchweek 18;Sun;Away;L;0.0;2.0;Roma;0.4;0.9;48.0;61327.0;Cristiano Biraghi;4-2-3-1;Antonio Giua;Match Report;;Fiorentina;2023-01-1520:45Serie AMatchweek 18AwayLRomaFiorentina;7.0;2.0;16.8;0.0;0;458.0;83.0;4;1;1;12.0;1.0;1.0;26.3;€236.30m;3
27;2023-01-21;20:45;Serie A;Matchweek 19;Sat;Home;L;0.0;1.0;Torino;1.2;0.6;62.0;29281.0;Cristiano Biraghi;4-2-3-1;Federico Dionisi;Match Report;;Fiorentina;2023-01-2120:45Serie AMatchweek 19HomeLTorinoFiorentina;19.0;5.0;15.6;0.0;0;615.0;82.8;2;0;0;9.0;2.0;6.0;26.3;€236.30m;6
28;2023-01-29;18:00;Serie A;Matchweek 20;Sun;Away;D;1.0;1.0;Lazio;1.3;0.9;55.0;;Cristiano Biraghi;4-3-3;Andrea Colombo;Match Report;;Fiorentina;2023-01-2918:00Serie AMatchweek 20AwayDLazioFiorentina;17.0;6.0;19.0;0.0;0;630.0;82.4;3;0;0;17.0;2.0;11.0;26.3;€236.30m;8
29;2023-02-01;18:00;Coppa Italia;Quarter-finals;Wed;Home;W;2.0;1.0;Torino;;;58.0;;Giacomo Bonaventura;4-3-3;Daniele Doveri;Match Report;;Fiorentina;2023-02-0118:00Coppa ItaliaQuarter-finalsHomeWTorinoFiorentina;22.0;7.0;;;0;;;0;0;0;10.0;2.0;4.0;26.3;€236.30m;3
30;2023-02-05;18:00;Serie A;Matchweek 21;Sun;Home;L;1.0;2.0;Bologna;1.3;1.8;62.0;;Cristiano Biraghi;4-3-3;Luca Pairetto;Match Report;;Fiorentina;2023-02-0518:00Serie AMatchweek 21HomeLBolognaFiorentina;17.0;6.0;17.5;0.0;0;568.0;77.5;2;0;0;10.0;3.0;9.0;26.3;€236.30m;4
31;2023-02-12;18:00;Serie A;Matchweek 22;Sun;Away;L;0.0;1.0;Juventus;0.7;1.0;55.0;34844.0;Cristiano Biraghi;4-3-3;Michael Fabbri;Match Report;;Fiorentina;2023-02-1218:00Serie AMatchweek 22AwayLJuventusFiorentina;11.0;2.0;18.6;0.0;0;512.0;79.3;2;0;0;17.0;2.0;9.0;26.3;€236.30m;7
32;2023-02-16;17:45;Conf Lg;Knockout round play-offs;Thu;Away;W;4.0;0.0;pt Braga;1.5;0.3;60.0;13041.0;Cristiano Biraghi;4-3-3;Carlos del Cerro;Match Report;Leg 1 of 2;Fiorentina;2023-02-1617:45Conf LgKnockout round play-offsAwayWpt BragaFiorentina;13.0;7.0;12.2;0.0;0;669.0;86.5;3;0;0;9.0;2.0;9.0;26.3;€236.30m;4
33;2023-02-19;15:00;Serie A;Matchweek 23;Sun;Home;D;1.0;1.0;Empoli;2.2;0.8;61.0;;Lorenzo Venuti;4-3-3;Alessandro Prontera;Match Report;;Fiorentina;2023-02-1915:00Serie AMatchweek 23HomeDEmpoliFiorentina;27.0;3.0;15.4;1.0;0;510.0;80.0;1;0;0;8.0;3.0;3.0;26.3;€236.30m;3
34;2023-02-23;21:00;Conf Lg;Knockout round play-offs;Thu;Home;W;3.0;2.0;pt Braga;1.8;0.8;48.0;13603.0;Cristiano Biraghi;4-3-3;Benoît Bastien;Match Report;"Leg 2 of 2; Fiorentina won";Fiorentina;2023-02-2321:00Conf LgKnockout round play-offsHomeWpt BragaFiorentina;17.0;6.0;16.2;0.0;0;390.0;74.9;4;0;0;15.0;2.0;7.0;26.3;€236.30m;4
35;2023-02-27;18:30;Serie A;Matchweek 24;Mon;Away;W;3.0;0.0;Hellas Verona;1.4;1.2;53.0;;Lucas Martínez Quarta;4-2-3-1;Federico La Penna;Match Report;;Fiorentina;2023-02-2718:30Serie AMatchweek 24AwayWHellas VeronaFiorentina;16.0;7.0;19.2;1.0;0;484.0;70.2;3;0;0;11.0;0.0;6.0;26.3;€236.30m;4
36;2023-03-04;20:45;Serie A;Matchweek 25;Sat;Home;W;2.0;1.0;Milan;2.1;0.9;48.0;40410.0;Cristiano Biraghi;4-3-3;Marco Di Bello;Match Report;;Fiorentina;2023-03-0420:45Serie AMatchweek 25HomeWMilanFiorentina;15.0;6.0;16.4;1.0;1;401.0;76.8;3;0;0;12.0;0.0;8.0;26.3;€236.30m;5
37;2023-03-09;21:00;Conf Lg;Round of 16;Thu;Home;W;1.0;0.0;tr Sivasspor;2.2;0.7;62.0;16255.0;Cristiano Biraghi;4-3-3;Enea Jorgji;Match Report;Leg 1 of 2;Fiorentina;2023-03-0921:00Conf LgRound of 16HomeWtr SivassporFiorentina;21.0;5.0;14.6;0.0;0;523.0;78.8;5;0;0;12.0;0.0;6.0;26.3;€236.30m;5
38;2023-03-12;15:00;Serie A;Matchweek 26;Sun;Away;W;2.0;0.0;Cremonese;1.7;1.8;53.0;;Cristiano Biraghi;4-2-3-1;Matteo Marcenaro;Match Report;;Fiorentina;2023-03-1215:00Serie AMatchweek 26AwayWCremoneseFiorentina;10.0;3.0;15.1;1.0;0;480.0;71.7;2;0;0;17.0;3.0;2.0;26.3;€236.30m;3
39;2023-03-16;20:45;Conf Lg;Round of 16;Thu;Away;W;4.0;1.0;tr Sivasspor;1.8;0.2;64.0;17864.0;Giacomo Bonaventura;4-3-3;Nikola Dabanović;Match Report;"Leg 2 of 2; Fiorentina won";Fiorentina;2023-03-1620:45Conf LgRound of 16AwayWtr SivassporFiorentina;18.0;9.0;17.8;0.0;0;503.0;81.1;2;0;0;12.0;0.0;9.0;26.3;€236.30m;4
40;2023-03-19;15:00;Serie A;Matchweek 27;Sun;Home;W;1.0;0.0;Lecce;1.2;0.5;59.0;;Cristiano Biraghi;4-2-3-1;Rosario Abisso;Match Report;;Fiorentina;2023-03-1915:00Serie AMatchweek 27HomeWLecceFiorentina;18.0;3.0;18.3;0.0;0;526.0;79.8;1;0;0;14.0;2.0;6.0;26.3;€236.30m;3
0;2022-08-07;18:00;Coppa Italia;First round;Sun;Home;L;1.0;4.0;Bari;;;53.0;6576.0;Davide Faraoni;3-5-2;Niccolò Baroni;Match Report;;Hellas-Verona;2022-08-0718:00Coppa ItaliaFirst roundHomeLBariHellas-Verona;9.0;7.0;;;0;;;2;1;0;11.0;2.0;13.0;26.2;€84.85m;10
1;2022-08-15;18:30;Serie A;Matchweek 1;Mon;Home;L;2.0;5.0;Napoli;1.1;2.4;34.0;16967.0;Davide Faraoni;3-5-2;Michael Fabbri;Match Report;;Hellas-Verona;2022-08-1518:30Serie AMatchweek 1HomeLNapoliHellas-Verona;6.0;3.0;11.5;0.0;0;286.0;68.5;2;0;0;15.0;1.0;9.0;26.2;€84.85m;8
2;2022-08-21;20:45;Serie A;Matchweek 2;Sun;Away;D;1.0;1.0;Bologna;1.9;0.8;48.0;17725.0;Davide Faraoni;3-5-2;Matteo Marcenaro;Match Report;;Hellas-Verona;2022-08-2120:45Serie AMatchweek 2AwayDBolognaHellas-Verona;19.0;3.0;17.2;0.0;0;357.0;67.2;3;0;0;14.0;5.0;13.0;26.2;€84.85m;6
3;2022-08-28;18:30;Serie A;Matchweek 3;Sun;Home;L;0.0;1.0;Atalanta;0.5;0.8;49.0;16106.0;Miguel Veloso;3-5-2;Alessandro Prontera;Match Report;;Hellas-Verona;2022-08-2818:30Serie AMatchweek 3HomeLAtalantaHellas-Verona;14.0;2.0;25.7;0.0;0;413.0;70.5;3;0;0;15.0;2.0;9.0;26.2;€84.85m;7
4;2022-08-31;18:30;Serie A;Matchweek 4;Wed;Away;D;1.0;1.0;Empoli;0.6;1.1;48.0;7269.0;Davide Faraoni;3-5-2;Marco Serra;Match Report;;Hellas-Verona;2022-08-3118:30Serie AMatchweek 4AwayDEmpoliHellas-Verona;9.0;3.0;14.6;0.0;0;381.0;69.0;4;0;0;22.0;1.0;6.0;26.2;€84.85m;3
5;2022-09-04;18:00;Serie A;Matchweek 5;Sun;Home;W;2.0;1.0;Sampdoria;2.5;0.8;49.0;16675.0;Miguel Veloso;3-5-2;Paolo Valeri;Match Report;;Hellas-Verona;2022-09-0418:00Serie AMatchweek 5HomeWSampdoriaHellas-Verona;17.0;9.0;16.3;0.0;0;397.0;63.5;2;0;0;16.0;4.0;6.0;26.2;€84.85m;4
6;2022-09-11;18:00;Serie A;Matchweek 6;Sun;Away;L;0.0;2.0;Lazio;0.3;1.1;41.0;38000.0;Miguel Veloso;3-4-1-2;Massimiliano Irrati;Match Report;;Hellas-Verona;2022-09-1118:00Serie AMatchweek 6AwayLLazioHellas-Verona;7.0;1.0;19.7;0.0;0;370.0;67.6;5;0;0;23.0;3.0;6.0;26.2;€84.85m;7
7;2022-09-18;15:00;Serie A;Matchweek 7;Sun;Away;L;0.0;2.0;Fiorentina;0.6;2.4;56.0;32216.0;Darko Lazović;3-4-1-2;Antonio Rapuano;Match Report;;Hellas-Verona;2022-09-1815:00Serie AMatchweek 7AwayLFiorentinaHellas-Verona;8.0;1.0;17.7;0.0;0;427.0;68.6;4;0;0;17.0;4.0;6.0;26.2;€84.85m;7
8;2022-10-03;20:45;Serie A;Matchweek 8;Mon;Home;L;1.0;2.0;Udinese;0.3;1.8;32.0;15352.0;Miguel Veloso;3-4-1-2;Daniele Minelli;Match Report;;Hellas-Verona;2022-10-0320:45Serie AMatchweek 8HomeLUdineseHellas-Verona;7.0;2.0;19.2;0.0;0;276.0;63.4;3;0;0;15.0;4.0;8.0;26.2;€84.85m;15
9;2022-10-09;15:00;Serie A;Matchweek 9;Sun;Away;L;1.0;2.0;Salernitana;0.9;1.1;60.0;15922.0;Miguel Veloso;3-4-3;Davide Ghersini;Match Report;;Hellas-Verona;2022-10-0915:00Serie AMatchweek 9AwayLSalernitanaHellas-Verona;12.0;2.0;21.7;0.0;0;512.0;77.1;3;1;0;15.0;3.0;5.0;26.2;€84.85m;6
10;2022-10-16;20:45;Serie A;Matchweek 10;Sun;Home;L;1.0;2.0;Milan;2.1;1.9;46.0;22904.0;Miguel Veloso;3-4-3;Davide Massa;Match Report;;Hellas-Verona;2022-10-1620:45Serie AMatchweek 10HomeLMilanHellas-Verona;19.0;4.0;14.8;0.0;0;377.0;68.2;3;0;0;7.0;0.0;12.0;26.2;€84.85m;7
11;2022-10-24;20:45;Serie A;Matchweek 11;Mon;Away;L;1.0;2.0;Sassuolo;1.4;1.5;49.0;11368.0;Miguel Veloso;3-4-1-2;Alberto Santoro;Match Report;;Hellas-Verona;2022-10-2420:45Serie AMatchweek 11AwayLSassuoloHellas-Verona;13.0;5.0;16.0;1.0;0;432.0;75.7;3;0;0;19.0;4.0;9.0;26.2;€84.85m;8
12;2022-10-31;18:30;Serie A;Matchweek 12;Mon;Home;L;1.0;3.0;Roma;0.3;3.1;33.0;24000.0;Miguel Veloso;3-4-3;Juan Sacchi;Match Report;;Hellas-Verona;2022-10-3118:30Serie AMatchweek 12HomeLRomaHellas-Verona;7.0;3.0;24.1;0.0;0;288.0;69.1;3;1;0;9.0;0.0;8.0;26.2;€84.85m;7
13;2022-11-06;15:00;Serie A;Matchweek 13;Sun;Away;L;0.0;2.0;Monza;0.4;1.3;26.0;11723.0;Miguel Veloso;3-4-3;Francesco Cosso;Match Report;;Hellas-Verona;2022-11-0615:00Serie AMatchweek 13AwayLMonzaHellas-Verona;7.0;2.0;24.7;1.0;0;236.0;58.9;1;1;0;10.0;2.0;15.0;26.2;€84.85m;6
