;Date;Time;Comp;Round;Day;Venue;Result;GF;GA;Opponent;xG;xGA;Poss;Attendance;Captain;Formation;Referee;Match Report;Notes;team;key;Sh;SoT;Dist;FK;PK;Att;Cmp%;CrdY;CrdR;2CrdY;Fls;Off;Int;age;value;repos
30;2022-03-18;21:00;Serie A;Matchweek 30;Fri;Away;L;0;1;Genoa;0.9;0.6;74.0;14961.0;Andrea Belotti;3-4-3;Maurizio Mariani;Match Report;;Torino;2022-03-1821:00Serie AMatchweek 30AwayLGenoaTorino;9.0;3.0;11.1;1.0;0;702.0;85.6;3;0;0;17.0;1.0;12.0;24.8;€223.40m;5
31;2022-04-02;20:45;Serie A;Matchweek 31;Sat;Away;W;1;0;Salernitana;1.7;1.2;46.0;8650.0;Andrea Belotti;3-4-3;Marco Piccinini;Match Report;;Torino;2022-04-0220:45Serie AMatchweek 31AwayWSalernitanaTorino;7.0;4.0;18.4;0.0;1;362.0;73.2;4;0;0;21.0;3.0;20.0;24.8;€223.40m;15
32;2022-04-10;20:45;Serie A;Matchweek 32;Sun;Home;D;0;0;Milan;1.1;0.8;44.0;23472.0;Andrea Belotti;3-4-3;Daniele Doveri;Match Report;;Torino;2022-04-1020:45Serie AMatchweek 32HomeDMilanTorino;14.0;3.0;19.5;0.0;0;369.0;72.6;2;0;0;18.0;4.0;12.0;24.8;€223.40m;8
33;2022-04-16;20:45;Serie A;Matchweek 33;Sat;Away;D;1;1;Lazio;1.4;0.7;52.0;25000.0;Andrea Belotti;3-4-3;Alessandro Prontera;Match Report;;Torino;2022-04-1620:45Serie AMatchweek 33AwayDLazioTorino;12.0;3.0;13.1;1.0;0;551.0;86.6;2;0;0;12.0;1.0;11.0;24.8;€223.40m;6
34;2022-04-23;15:00;Serie A;Matchweek 34;Sat;Home;W;2;1;Spezia;2.5;1.2;55.0;8333.0;Gleison Bremer;3-4-3;Davide Ghersini;Match Report;;Torino;2022-04-2315:00Serie AMatchweek 34HomeWSpeziaTorino;14.0;5.0;15.6;1.0;1;546.0;80.2;1;0;0;9.0;1.0;12.0;24.8;€223.40m;7
35;2022-04-27;20:15;Serie A;Matchweek 20;Wed;Away;D;4;4;Atalanta;2.3;2.8;51.0;;Gleison Bremer;3-4-3;Rosario Abisso;Match Report;;Torino;2022-04-2720:15Serie AMatchweek 20AwayDAtalantaTorino;3.0;2.0;23.9;0.0;2;475.0;78.5;2;0;0;11.0;1.0;12.0;24.8;€223.40m;4
36;2022-05-01;15:00;Serie A;Matchweek 35;Sun;Away;W;3;1;Empoli;2.5;0.7;60.0;8416.0;Saša Lukić;3-4-3;Cosso Cosso;Match Report;;Torino;2022-05-0115:00Serie AMatchweek 35AwayWEmpoliTorino;11.0;1.0;20.9;0.0;2;489.0;80.0;2;0;0;11.0;1.0;10.0;24.8;€223.40m;4
37;2022-05-07;15:00;Serie A;Matchweek 36;Sat;Home;L;0;1;Napoli;0.6;1.6;43.0;14619.0;Andrea Belotti;3-4-3;Alessandro Prontera;Match Report;;Torino;2022-05-0715:00Serie AMatchweek 36HomeLNapoliTorino;10.0;3.0;21.5;2.0;0;379.0;77.3;2;0;0;18.0;2.0;4.0;24.8;€223.40m;6
38;2022-05-14;18:00;Serie A;Matchweek 37;Sat;Away;W;1;0;Hellas Verona;0.8;1.0;53.0;24001.0;Andrea Belotti;3-4-3;Giacomo Camplone;Match Report;;Torino;2022-05-1418:00Serie AMatchweek 37AwayWHellas VeronaTorino;11.0;5.0;16.7;0.0;0;435.0;74.7;2;0;0;18.0;1.0;10.0;24.8;€223.40m;7
39;2022-05-20;20:45;Serie A;Matchweek 38;Fri;Home;L;0;3;Roma;0.9;2.8;58.0;16730.0;Andrea Belotti;3-4-3;Massimiliano Irrati;Match Report;;Torino;2022-05-2020:45Serie AMatchweek 38HomeLRomaTorino;13.0;2.0;19.9;2.0;0;527.0;83.5;2;0;0;10.0;4.0;6.0;24.8;€223.40m;6
0;2021-08-13;20:45;Coppa Italia;First round;Fri;Home;W;3;1;Ascoli;;;53.0;2604.0;Bram Nuytinck;3-5-2;Matteo Gariglio;Match Report;;Udinese;2021-08-1320:45Coppa ItaliaFirst roundHomeWAscoliUdinese;12.0;8.0;;;0;;;1;0;0;14.0;1.0;11.0;25.0;€142.30m;10
1;2021-08-22;18:30;Serie A;Matchweek 1;Sun;Home;D;2;2;Juventus;1.8;1.1;44.0;9660.0;Bram Nuytinck;3-5-1-1;Ivan Pezzuto;Match Report;;Udinese;2021-08-2218:30Serie AMatchweek 1HomeDJuventusUdinese;11.0;5.0;18.3;0.0;1;436.0;81.9;1;0;0;13.0;2.0;8.0;25.0;€142.30m;9
2;2021-08-27;18:30;Serie A;Matchweek 2;Fri;Home;W;3;0;Venezia;2.6;1.2;45.0;8274.0;Bram Nuytinck;3-5-1-1;Livio Marinelli;Match Report;;Udinese;2021-08-2718:30Serie AMatchweek 2HomeWVeneziaUdinese;21.0;10.0;17.3;1.0;0;467.0;77.5;2;0;0;11.0;4.0;13.0;25.0;€142.30m;5
3;2021-09-12;15:00;Serie A;Matchweek 3;Sun;Away;W;1;0;Spezia;0.8;1.4;44.0;5162.0;Bram Nuytinck;3-5-2;Marco Guida;Match Report;;Udinese;2021-09-1215:00Serie AMatchweek 3AwayWSpeziaUdinese;9.0;4.0;19.8;0.0;0;405.0;81.7;2;0;0;14.0;2.0;10.0;25.0;€142.30m;16
4;2021-09-20;20:45;Serie A;Matchweek 4;Mon;Home;L;0;4;Napoli;0.3;3.1;38.0;11484.0;Bram Nuytinck;3-5-2;Gianluca Manganiello;Match Report;;Udinese;2021-09-2020:45Serie AMatchweek 4HomeLNapoliUdinese;9.0;1.0;26.3;0.0;0;409.0;85.3;2;0;0;10.0;3.0;8.0;25.0;€142.30m;8
5;2021-09-23;20:45;Serie A;Matchweek 5;Thu;Away;L;0;1;Roma;0.8;1.7;49.0;29593.0;Bram Nuytinck;3-5-2;Antonio Rapuano;Match Report;;Udinese;2021-09-2320:45Serie AMatchweek 5AwayLRomaUdinese;8.0;2.0;16.8;1.0;0;512.0;81.6;1;0;0;8.0;2.0;13.0;25.0;€142.30m;3
6;2021-09-26;15:00;Serie A;Matchweek 6;Sun;Home;L;0;1;Fiorentina;0.9;1.1;46.0;7208.0;Bram Nuytinck;3-5-2;Davide Ghersini;Match Report;;Udinese;2021-09-2615:00Serie AMatchweek 6HomeLFiorentinaUdinese;12.0;5.0;19.4;0.0;0;517.0;83.8;2;0;0;14.0;0.0;4.0;25.0;€142.30m;3
7;2021-10-03;15:00;Serie A;Matchweek 7;Sun;Away;D;3;3;Sampdoria;2.5;1.6;46.0;4292.0;Bram Nuytinck;3-5-2;Daniele Orsato;Match Report;;Udinese;2021-10-0315:00Serie AMatchweek 7AwayDSampdoriaUdinese;18.0;7.0;14.8;0.0;0;386.0;76.2;5;0;0;15.0;0.0;9.0;25.0;€142.30m;7
8;2021-10-17;15:00;Serie A;Matchweek 8;Sun;Home;D;1;1;Bologna;1.0;1.7;41.0;10627.0;Bram Nuytinck;3-5-2;Rosario Abisso;Match Report;;Udinese;2021-10-1715:00Serie AMatchweek 8HomeDBolognaUdinese;10.0;2.0;14.9;0.0;0;369.0;78.3;3;1;1;15.0;1.0;7.0;25.0;€142.30m;14
9;2021-10-24;12:30;Serie A;Matchweek 9;Sun;Away;D;1;1;Atalanta;0.7;0.6;32.0;9951.0;Bram Nuytinck;5-4-1;Livio Marinelli;Match Report;;Udinese;2021-10-2412:30Serie AMatchweek 9AwayDAtalantaUdinese;9.0;3.0;15.7;0.0;0;330.0;71.5;2;0;0;15.0;0.0;14.0;25.0;€142.30m;7
10;2021-10-27;18:30;Serie A;Matchweek 10;Wed;Home;D;1;1;Hellas Verona;1.4;1.0;34.0;8751.0;Bram Nuytinck;3-4-3;Matteo Marchetti;Match Report;;Udinese;2021-10-2718:30Serie AMatchweek 10HomeDHellas VeronaUdinese;16.0;5.0;17.7;1.0;0;305.0;65.2;1;0;0;13.0;1.0;11.0;25.0;€142.30m;3
11;2021-10-31;12:30;Serie A;Matchweek 11;Sun;Away;L;0;2;Inter;0.5;2.2;34.0;48076.0;Bram Nuytinck;3-4-3;Juan Sacchi;Match Report;;Udinese;2021-10-3112:30Serie AMatchweek 11AwayLInterUdinese;9.0;5.0;19.9;0.0;0;341.0;76.0;2;0;0;11.0;2.0;10.0;25.0;€142.30m;4
12;2021-11-07;15:00;Serie A;Matchweek 12;Sun;Home;W;3;2;Sassuolo;1.7;1.2;37.0;8322.0;Bram Nuytinck;4-4-2;Federico Dionisi;Match Report;;Udinese;2021-11-0715:00Serie AMatchweek 12HomeWSassuoloUdinese;13.0;2.0;22.9;1.0;0;362.0;74.0;3;1;1;14.0;1.0;19.0;25.0;€142.30m;7
13;2021-11-22;20:45;Serie A;Matchweek 13;Mon;Away;L;1;2;Torino;1.7;1.9;49.0;7034.0;Bram Nuytinck;3-4-3;Ivan Pezzuto;Match Report;;Udinese;2021-11-2220:45Serie AMatchweek 13AwayLTorinoUdinese;18.0;7.0;18.0;1.0;0;454.0;75.1;3;0;0;17.0;1.0;5.0;25.0;€142.30m;15
14;2021-11-28;12:30;Serie A;Matchweek 14;Sun;Home;D;0;0;Genoa;1.3;1.1;44.0;11537.0;Bram Nuytinck;3-4-3;Francesco Meraviglia;Match Report;;Udinese;2021-11-2812:30Serie AMatchweek 14HomeDGenoaUdinese;17.0;3.0;18.5;0.0;0;424.0;74.5;3;0;0;18.0;3.0;7.0;25.0;€142.30m;6
15;2021-12-02;20:45;Serie A;Matchweek 15;Thu;Away;D;4;4;Lazio;1.6;1.6;38.0;7000.0;Samir Santos;4-4-2;Marco Piccinini;Match Report;;Udinese;2021-12-0220:45Serie AMatchweek 15AwayDLazioUdinese;12.0;5.0;17.1;1.0;0;377.0;78.2;5;2;1;11.0;1.0;9.0;25.0;€142.30m;4
16;2021-12-06;18:30;Serie A;Matchweek 16;Mon;Away;L;1;3;Empoli;2.2;2.5;42.0;4808.0;Samir Santos;4-4-2;Daniele Paterna;Match Report;;Udinese;2021-12-0618:30Serie AMatchweek 16AwayLEmpoliUdinese;19.0;7.0;16.9;1.0;0;398.0;78.6;3;0;0;18.0;1.0;10.0;25.0;€142.30m;4
17;2021-12-11;20:45;Serie A;Matchweek 17;Sat;Home;D;1;1;Milan;2.4;0.9;34.0;16385.0;Bram Nuytinck;3-5-2;Francesco Fourneau;Match Report;;Udinese;2021-12-1120:45Serie AMatchweek 17HomeDMilanUdinese;11.0;6.0;15.0;0.0;0;354.0;70.9;2;1;0;17.0;1.0;12.0;25.0;€142.30m;5
18;2021-12-14;18:00;Coppa Italia;Second round;Tue;Home;W;4;0;Crotone;;;55.0;1291.0;Samir Santos;3-5-2;Matteo Gualtieri;Match Report;;Udinese;2021-12-1418:00Coppa ItaliaSecond roundHomeWCrotoneUdinese;19.0;7.0;;;1;;;2;0;0;14.0;2.0;10.0;25.0;€142.30m;3
19;2021-12-18;20:45;Serie A;Matchweek 18;Sat;Away;W;4;0;Cagliari;0.6;0.4;45.0;7864.0;Bram Nuytinck;3-5-2;Fabio Maresca;Match Report;;Udinese;2021-12-1820:45Serie AMatchweek 18AwayWCagliariUdinese;10.0;5.0;20.7;1.0;0;440.0;78.6;2;0;0;14.0;2.0;5.0;25.0;€142.30m;4
20;2022-01-09;16:30;Serie A;Matchweek 21;Sun;Home;L;2;6;Atalanta;0.9;3.4;40.0;8679.0;Bram Nuytinck;5-4-1;Michael Fabbri;Match Report;;Udinese;2022-01-0916:30Serie AMatchweek 21HomeLAtalantaUdinese;8.0;4.0;19.8;1.0;0;447.0;76.5;2;0;0;9.0;2.0;6.0;25.0;€142.30m;22
21;2022-01-15;20:45;Serie A;Matchweek 22;Sat;Away;L;0;2;Juventus;0.9;1.3;34.0;5000.0;Bram Nuytinck;3-5-2;Antonio Giua;Match Report;;Udinese;2022-01-1520:45Serie AMatchweek 22AwayLJuventusUdinese;16.0;3.0;19.9;1.0;0;366.0;77.6;2;0;0;10.0;0.0;10.0;25.0;€142.30m;6
22;2022-01-18;17:30;Coppa Italia;Round of 16;Tue;Away;L;0;1;Lazio;;;35.0;;Walace;3-5-2;Daniele Minelli;Match Report;Required Extra Time;Udinese;2022-01-1817:30Coppa ItaliaRound of 16AwayLLazioUdinese;13.0;3.0;;;0;;;6;0;0;14.0;2.0;16.0;25.0;€142.30m;3
23;2022-01-22;15:00;Serie A;Matchweek 23;Sat;Away;D;0;0;Genoa;0.1;1.2;49.0;5000.0;Bram Nuytinck;3-5-2;Daniele Doveri;Match Report;;Udinese;2022-01-2215:00Serie AMatchweek 23AwayDGenoaUdinese;2.0;0.0;11.9;0.0;0;349.0;57.9;4;0;0;17.0;0.0;6.0;25.0;€142.30m;4
24;2022-02-06;18:00;Serie A;Matchweek 24;Sun;Home;W;2;0;Torino;1.5;0.4;41.0;9837.0;Rodrigo Becão;3-5-2;Antonio Rapuano;Match Report;;Udinese;2022-02-0618:00Serie AMatchweek 24HomeWTorinoUdinese;10.0;2.0;23.6;2.0;1;331.0;62.8;3;0;0;12.0;3.0;9.0;25.0;€142.30m;15
25;2022-02-13;15:00;Serie A;Matchweek 25;Sun;Away;L;0;4;Hellas Verona;1.4;1.1;57.0;11713.0;Rodrigo Becão;3-5-2;Andrea Colombo;Match Report;;Udinese;2022-02-1315:00Serie AMatchweek 25AwayLHellas VeronaUdinese;21.0;6.0;19.1;3.0;0;501.0;73.5;1;0;0;7.0;3.0;14.0;25.0;€142.30m;7
26;2022-02-20;20:45;Serie A;Matchweek 26;Sun;Home;D;1;1;Lazio;1.9;1.6;41.0;10799.0;Rodrigo Becão;3-5-2;Luca Massimi;Match Report;;Udinese;2022-02-2020:45Serie AMatchweek 26HomeDLazioUdinese;12.0;2.0;18.5;0.0;0;409.0;80.7;3;0;0;22.0;4.0;7.0;25.0;€142.30m;7
27;2022-02-25;18:45;Serie A;Matchweek 27;Fri;Away;D;1;1;Milan;1.3;0.8;38.0;44588.0;Rodrigo Becão;3-5-2;Matteo Marchetti;Match Report;;Udinese;2022-02-2518:45Serie AMatchweek 27AwayDMilanUdinese;11.0;6.0;14.1;0.0;0;327.0;75.2;4;0;0;17.0;4.0;10.0;25.0;€142.30m;5
28;2022-03-05;15:00;Serie A;Matchweek 28;Sat;Home;W;2;1;Sampdoria;2.3;1.2;43.0;12405.0;Roberto Pereyra;3-5-2;Massimiliano Irrati;Match Report;;Udinese;2022-03-0515:00Serie AMatchweek 28HomeWSampdoriaUdinese;19.0;5.0;15.3;0.0;0;404.0;69.3;5;0;0;20.0;4.0;12.0;25.0;€142.30m;8
29;2022-03-13;18:00;Serie A;Matchweek 29;Sun;Home;D;1;1;Roma;0.9;1.3;37.0;15114.0;Roberto Pereyra;3-5-2;Marco Di Bello;Match Report;;Udinese;2022-03-1318:00Serie AMatchweek 29HomeDRomaUdinese;11.0;5.0;19.9;0.0;0;364.0;74.5;3;0;0;16.0;2.0;13.0;25.0;€142.30m;8
30;2022-03-19;15:00;Serie A;Matchweek 30;Sat;Away;L;1;2;Napoli;0.6;1.3;37.0;37363.0;Roberto Pereyra;3-5-2;Francesco Fourneau;Match Report;;Udinese;2022-03-1915:00Serie AMatchweek 30AwayLNapoliUdinese;10.0;3.0;20.5;1.0;0;359.0;74.4;2;1;0;12.0;2.0;6.0;25.0;€142.30m;6
31;2022-04-03;15:00;Serie A;Matchweek 31;Sun;Home;W;5;1;Cagliari;4.6;0.5;51.0;12215.0;Roberto Pereyra;3-5-2;Rosario Abisso;Match Report;;Udinese;2022-04-0315:00Serie AMatchweek 31HomeWCagliariUdinese;24.0;11.0;15.0;0.0;0;471.0;82.8;2;0;0;19.0;2.0;10.0;25.0;€142.30m;15
32;2022-04-10;15:00;Serie A;Matchweek 32;Sun;Away;W;2;1;Venezia;2.4;1.5;48.0;10459.0;Rodrigo Becão;3-5-2;Marco Guida;Match Report;;Udinese;2022-04-1015:00Serie AMatchweek 32AwayWVeneziaUdinese;15.0;4.0;15.3;1.0;1;358.0;70.1;2;0;0;11.0;3.0;9.0;25.0;€142.30m;7
33;2022-04-16;14:30;Serie A;Matchweek 33;Sat;Home;W;4;1;Empoli;1.3;1.8;40.0;15226.0;Roberto Pereyra;3-5-2;Matteo Marchetti;Match Report;;Udinese;2022-04-1614:30Serie AMatchweek 33HomeWEmpoliUdinese;13.0;5.0;18.3;0.0;0;328.0;73.8;1;0;0;19.0;3.0;16.0;25.0;€142.30m;6
34;2022-04-20;18:45;Serie A;Matchweek 19;Wed;Home;L;0;1;Salernitana;0.5;1.0;54.0;12362.0;Rodrigo Becão;3-5-2;Simone Sozza;Match Report;;Udinese;2022-04-2018:45Serie AMatchweek 19HomeLSalernitanaUdinese;12.0;3.0;18.2;1.0;0;431.0;71.9;3;0;0;20.0;1.0;5.0;25.0;€142.30m;4
35;2022-04-24;15:00;Serie A;Matchweek 34;Sun;Away;D;2;2;Bologna;1.8;1.4;45.0;15922.0;Rodrigo Becão;3-5-2;Alberto Santoro;Match Report;;Udinese;2022-04-2415:00Serie AMatchweek 34AwayDBolognaUdinese;17.0;5.0;17.0;0.0;0;384.0;77.9;2;0;0;22.0;3.0;7.0;25.0;€142.30m;4
36;2022-04-27;18:00;Serie A;Matchweek 20;Wed;Away;W;4;0;Fiorentina;3.3;2.8;28.0;22067.0;Bram Nuytinck;3-5-2;Ivan Pezzuto;Match Report;;Udinese;2022-04-2718:00Serie AMatchweek 20AwayWFiorentinaUdinese;17.0;8.0;13.9;0.0;0;229.0;62.9;4;0;0;22.0;4.0;4.0;25.0;€142.30m;3
37;2022-05-01;18:00;Serie A;Matchweek 35;Sun;Home;L;1;2;Inter;1.1;2.0;48.0;20910.0;Roberto Pereyra;3-5-2;Daniele Chiffi;Match Report;;Udinese;2022-05-0118:00Serie AMatchweek 35HomeLInterUdinese;7.0;3.0;19.8;1.0;0;470.0;83.4;2;0;0;12.0;1.0;8.0;25.0;€142.30m;4
38;2022-05-07;18:00;Serie A;Matchweek 36;Sat;Away;D;1;1;Sassuolo;2.2;2.0;41.0;7460.0;Roberto Pereyra;3-5-2;Matteo Marcenaro;Match Report;;Udinese;2022-05-0718:00Serie AMatchweek 36AwayDSassuoloUdinese;13.0;6.0;14.9;0.0;0;399.0;78.7;2;0;0;18.0;6.0;5.0;25.0;€142.30m;6
39;2022-05-14;18:00;Serie A;Matchweek 37;Sat;Home;L;2;3;Spezia;1.7;2.3;61.0;20950.0;Roberto Pereyra;3-5-2;Gianluca Aureliano;Match Report;;Udinese;2022-05-1418:00Serie AMatchweek 37HomeLSpeziaUdinese;17.0;6.0;14.9;0.0;0;563.0;82.8;3;0;0;19.0;2.0;13.0;25.0;€142.30m;7
40;2022-05-22;21:00;Serie A;Matchweek 38;Sun;Away;W;4;0;Salernitana;2.6;1.9;47.0;29739.0;Roberto Pereyra;3-5-2;Daniele Orsato;Match Report;;Udinese;2022-05-2221:00Serie AMatchweek 38AwayWSalernitanaUdinese;18.0;10.0;21.4;0.0;0;475.0;81.5;1;0;0;12.0;2.0;7.0;25.0;€142.30m;8
0;2021-08-14;21:00;Coppa Italia;First round;Sat;Home;W;3;1;Pisa;;;60.0;2620.0;João Pedro;3-4-1-2;Gianluca Manganiello;Match Report;;Cagliari;2021-08-1421:00Coppa ItaliaFirst roundHomeWPisaCagliari;12.0;4.0;;;0;;;2;0;0;14.0;4.0;9.0;25.0;€134.53m;10
1;2021-08-23;18:30;Serie A;Matchweek 1;Mon;Home;D;2;2;Spezia;2.7;0.8;58.0;5387.0;João Pedro;3-4-3;Francesco Fourneau;Match Report;;Cagliari;2021-08-2318:30Serie AMatchweek 1HomeDSpeziaCagliari;19.0;7.0;15.0;0.0;1;527.0;77.8;2;0;0;17.0;1.0;11.0;25.0;€134.53m;9
2;2021-08-29;20:45;Serie A;Matchweek 2;Sun;Away;L;1;4;Milan;0.7;2.9;43.0;31946.0;João Pedro;3-5-2;Marco Serra;Match Report;;Cagliari;2021-08-2920:45Serie AMatchweek 2AwayLMilanCagliari;7.0;2.0;13.2;1.0;0;422.0;84.4;5;0;0;11.0;0.0;4.0;25.0;€134.53m;6
3;2021-09-12;15:00;Serie A;Matchweek 3;Sun;Home;L;2;3;Genoa;1.5;1.2;52.0;6423.0;João Pedro;3-5-2;Luca Pairetto;Match Report;;Cagliari;2021-09-1215:00Serie AMatchweek 3HomeLGenoaCagliari;8.0;2.0;17.5;0.0;1;529.0;80.9;2;0;0;15.0;1.0;4.0;25.0;€134.53m;14
4;2021-09-19;18:00;Serie A;Matchweek 4;Sun;Away;D;2;2;Lazio;1.6;2.3;27.0;20000.0;João Pedro;3-5-2;Davide Ghersini;Match Report;;Cagliari;2021-09-1918:00Serie AMatchweek 4AwayDLazioCagliari;10.0;3.0;16.0;0.0;0;285.0;65.3;3;1;1;11.0;4.0;19.0;25.0;€134.53m;7
5;2021-09-22;20:45;Serie A;Matchweek 5;Wed;Home;L;0;2;Empoli;1.3;1.0;50.0;7226.0;João Pedro;3-5-2;Marco Di Bello;Match Report;;Cagliari;2021-09-2220:45Serie AMatchweek 5HomeLEmpoliCagliari;15.0;1.0;17.0;0.0;0;499.0;75.8;2;0;0;15.0;1.0;9.0;25.0;€134.53m;3
6;2021-09-26;20:45;Serie A;Matchweek 6;Sun;Away;L;0;2;Napoli;0.2;1.9;33.0;20000.0;João Pedro;4-2-3-1;Marco Piccinini;Match Report;;Cagliari;2021-09-2620:45Serie AMatchweek 6AwayLNapoliCagliari;6.0;1.0;22.3;1.0;0;372.0;77.4;1;0;0;10.0;2.0;14.0;25.0;€134.53m;4
7;2021-10-01;20:45;Serie A;Matchweek 7;Fri;Home;D;1;1;Venezia;0.6;0.8;42.0;8135.0;João Pedro;3-5-2;Manuel Volpi;Match Report;;Cagliari;2021-10-0120:45Serie AMatchweek 7HomeDVeneziaCagliari;9.0;3.0;23.7;0.0;0;408.0;77.0;2;0;0;15.0;2.0;9.0;25.0;€134.53m;5
8;2021-10-17;12:30;Serie A;Matchweek 8;Sun;Home;W;3;1;Sampdoria;1.0;1.5;41.0;9923.0;João Pedro;4-4-2;Matteo Marchetti;Match Report;;Cagliari;2021-10-1712:30Serie AMatchweek 8HomeWSampdoriaCagliari;12.0;5.0;18.6;0.0;0;345.0;66.1;4;0;0;14.0;2.0;4.0;25.0;€134.53m;16
9;2021-10-24;15:00;Serie A;Matchweek 9;Sun;Away;L;0;3;Fiorentina;0.2;3.0;35.0;20290.0;João Pedro;4-4-2;Antonio Rapuano;Match Report;;Cagliari;2021-10-2415:00Serie AMatchweek 9AwayLFiorentinaCagliari;3.0;1.0;21.7;0.0;0;361.0;74.5;2;0;0;15.0;4.0;11.0;25.0;€134.53m;7
10;2021-10-27;20:45;Serie A;Matchweek 10;Wed;Home;L;1;2;Roma;0.9;2.8;42.0;8547.0;João Pedro;3-5-2;Ivan Pezzuto;Match Report;;Cagliari;2021-10-2720:45Serie AMatchweek 10HomeLRomaCagliari;7.0;5.0;15.2;0.0;0;359.0;73.3;3;0;0;16.0;1.0;9.0;25.0;€134.53m;3
11;2021-11-01;20:45;Serie A;Matchweek 11;Mon;Away;L;0;2;Bologna;0.7;1.3;43.0;10126.0;João Pedro;5-3-2;Davide Massa;Match Report;;Cagliari;2021-11-0120:45Serie AMatchweek 11AwayLBolognaCagliari;9.0;2.0;23.2;2.0;0;481.0;82.3;2;1;0;9.0;5.0;7.0;25.0;€134.53m;5
12;2021-11-06;20:45;Serie A;Matchweek 12;Sat;Home;L;1;2;Atalanta;0.9;3.2;38.0;6976.0;João Pedro;4-4-2;Marco Piccinini;Match Report;;Cagliari;2021-11-0620:45Serie AMatchweek 12HomeLAtalantaCagliari;7.0;1.0;17.4;1.0;0;390.0;73.1;1;0;0;11.0;3.0;15.0;25.0;€134.53m;5
13;2021-11-21;12:30;Serie A;Matchweek 13;Sun;Away;D;2;2;Sassuolo;1.4;3.1;41.0;4135.0;João Pedro;4-2-3-1;Niccolò Baroni;Match Report;;Cagliari;2021-11-2112:30Serie AMatchweek 13AwayDSassuoloCagliari;10.0;3.0;16.4;0.0;1;384.0;75.0;2;0;0;10.0;4.0;8.0;25.0;€134.53m;15
14;2021-11-26;20:45;Serie A;Matchweek 14;Fri;Home;D;1;1;Salernitana;2.0;0.4;57.0;9700.0;João Pedro;3-5-2;Daniele Doveri;Match Report;;Cagliari;2021-11-2620:45Serie AMatchweek 14HomeDSalernitanaCagliari;19.0;3.0;15.8;2.0;0;503.0;78.9;3;0;0;13.0;2.0;6.0;25.0;€134.53m;5
15;2021-11-30;20:45;Serie A;Matchweek 15;Tue;Away;D;0;0;Hellas Verona;0.8;1.4;31.0;12188.0;Luca Ceppitelli;3-5-2;Matteo Marcenaro;Match Report;;Cagliari;2021-11-3020:45Serie AMatchweek 15AwayDHellas VeronaCagliari;12.0;4.0;21.1;1.0;0;285.0;58.2;2;0;0;12.0;0.0;10.0;25.0;€134.53m;4
16;2021-12-06;20:45;Serie A;Matchweek 16;Mon;Home;D;1;1;Torino;1.5;1.4;49.0;8799.0;João Pedro;3-5-2;Luca Massimi;Match Report;;Cagliari;2021-12-0620:45Serie AMatchweek 16HomeDTorinoCagliari;15.0;2.0;15.3;1.0;0;420.0;66.0;2;0;0;12.0;4.0;9.0;25.0;€134.53m;6
17;2021-12-12;20:45;Serie A;Matchweek 17;Sun;Away;L;0;4;Inter;0.4;3.1;25.0;33712.0;João Pedro;3-5-2;Matteo Marchetti;Match Report;;Cagliari;2021-12-1220:45Serie AMatchweek 17AwayLInterCagliari;5.0;2.0;18.4;0.0;0;274.0;73.0;2;0;0;13.0;2.0;8.0;25.0;€134.53m;6
18;2021-12-15;18:00;Coppa Italia;Second round;Wed;Home;W;3;1;Cittadella;;;52.0;2797.0;Alessandro Deiola;3-5-2;Maria Sole Ferrieri Caputi;Match Report;;Cagliari;2021-12-1518:00Coppa ItaliaSecond roundHomeWCittadellaCagliari;13.0;7.0;;;0;;;1;0;0;13.0;2.0;6.0;25.0;€134.53m;3
19;2021-12-18;20:45;Serie A;Matchweek 18;Sat;Home;L;0;4;Udinese;0.4;0.6;55.0;7864.0;João Pedro;3-5-2;Fabio Maresca;Match Report;;Cagliari;2021-12-1820:45Serie AMatchweek 18HomeLUdineseCagliari;5.0;2.0;18.4;0.0;0;537.0;80.8;4;1;1;12.0;0.0;12.0;25.0;€134.53m;3
20;2021-12-21;20:45;Serie A;Matchweek 19;Tue;Away;L;0;2;Juventus;0.9;1.5;37.0;11197.0;João Pedro;5-3-2;Federico Dionisi;Match Report;;Cagliari;2021-12-2120:45Serie AMatchweek 19AwayLJuventusCagliari;6.0;1.0;11.4;0.0;0;370.0;73.5;3;0;0;12.0;1.0;10.0;25.0;€134.53m;3
21;2022-01-06;12:30;Serie A;Matchweek 20;Thu;Away;W;2;1;Sampdoria;2.0;0.5;51.0;3188.0;João Pedro;3-5-2;Giacomo Camplone;Match Report;;Cagliari;2022-01-0612:30Serie AMatchweek 20AwayWSampdoriaCagliari;15.0;7.0;15.4;0.0;0;514.0;76.3;3;0;0;17.0;1.0;6.0;25.0;€134.53m;16
22;2022-01-11;20:45;Serie A;Matchweek 21;Tue;Home;W;2;1;Bologna;1.9;0.5;52.0;5583.0;João Pedro;3-5-2;Davide Ghersini;Match Report;;Cagliari;2022-01-1120:45Serie AMatchweek 21HomeWBolognaCagliari;13.0;4.0;16.5;0.0;0;475.0;73.1;3;0;0;12.0;3.0;17.0;25.0;€134.53m;5
