Player,Pos,Squad,Age,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,-9999
Shola Shoretire,MF,Manchester Utd,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,00f0482f
Francisco Sierralta,DF,Watford,24,0,0,0,4,3,0,0,6,3,0,0,1,17,15,1,93.8,0f933743
Bernardo Silva,MFFW,Manchester City,26,6,0,0,30,33,9,58,20,29,1,0,0,156,7,15,31.8,3eb22ec9
Fábio Silva,FW,Wolves,19,0,0,0,13,7,4,2,1,2,0,0,0,18,9,27,25.0,e7aa9d7c
Thiago Silva,DF,Chelsea,36,2,0,0,12,12,1,2,44,21,1,0,0,214,56,31,64.4,86e7deaf
Ellis Simms,FW,Everton,20,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,33.3,26d3b5be
Moussa Sissoko,MF,Watford,31,5,0,0,35,11,2,26,30,27,0,0,0,241,64,52,55.2,2acd49b9
Oliver Skipp,MF,Tottenham,20,6,0,0,16,16,1,6,12,19,0,0,0,77,12,10,54.5,6250083a
William Smallbone,MFFW,Southampton,21,0,0,0,2,1,0,4,2,4,0,0,0,12,1,3,25.0,5e105217
Emile Smith Rowe,MFFW,Arsenal,21,1,0,0,5,21,2,45,15,7,0,0,0,105,7,18,28.0,17695062
Cédric Soares,DF,Arsenal,29,3,0,0,15,6,3,100,16,26,0,1,0,79,12,27,30.8,839c14e1
Tomáš Souček,MF,West Ham,26,3,0,0,39,18,4,13,52,32,0,0,0,176,133,141,48.5,6613c819
Boubakary Soumaré,MF,Leicester City,22,0,0,0,16,17,0,4,14,13,0,0,0,62,27,11,71.1,ae59b359
Çağlar Söyüncü,DF,Leicester City,25,5,0,0,24,14,1,5,32,30,0,2,0,164,92,48,65.7,21166ff4
Tony Springett,MFFW,Norwich City,18,1,0,0,1,4,0,2,0,1,0,0,0,6,1,6,14.3,35be8087
Jason Steele,GK,Brighton,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,28300a16
Jed Steer,GK,Aston Villa,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,a8a3d139
Zack Steffen,GK,Manchester City,26,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,42130443
Dale Stephens,MF,Burnley,32,1,0,0,5,0,0,0,1,1,0,0,0,7,0,2,0.0,653ee42d
Jack Stephens,DF,Southampton,27,3,0,0,8,2,0,0,19,12,0,0,0,68,13,12,52.0,6adbc307
Raheem Sterling,FW,Manchester City,26,1,0,0,19,37,10,50,12,10,2,0,0,86,4,18,18.2,b400bde0
Finley Stevens,DF,Brentford,18,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,100.0,7e003182
John Stones,DF,Manchester City,27,0,0,0,3,6,0,3,11,3,0,0,0,52,47,10,82.5,5eecec3d
Pascal Struijk,DFMF,Leeds United,21,6,1,0,25,8,1,0,33,39,0,0,0,161,40,39,50.6,f4d296e4
Crysencio Summerville,MFFW,Leeds United,19,0,0,0,1,1,0,3,2,3,0,0,0,11,0,6,0.0,df04eb4b
Jakob Sørensen,MFDF,Norwich City,23,0,0,0,7,1,0,2,10,11,0,1,0,48,11,9,55.0,953c30b0
Japhet Tanganga,DF,Tottenham,22,4,1,1,19,8,1,11,9,8,0,0,0,24,15,9,62.5,e9971f2d
Matt Targett,DF,Aston Villa,25,2,0,0,15,11,0,59,23,18,0,1,1,73,32,14,69.6,e514ab62
Matt Targett,DF,Newcastle Utd,25,1,0,0,9,12,1,76,25,26,0,0,0,72,19,12,61.3,e514ab62
James Tarkowski,DF,Burnley,28,11,0,0,30,19,2,1,48,45,0,0,1,171,153,62,71.2,15ea812b
Nuno Tavares,DF,Arsenal,21,2,0,0,23,13,1,40,9,14,0,1,0,68,23,22,51.1,a65c844b
Charlie Taylor,DF,Burnley,27,3,0,0,17,43,0,104,58,26,0,0,0,183,58,30,65.9,cc2d7ad5
Nathan Tella,MFFW,Southampton,22,2,0,0,17,22,3,12,6,9,0,0,0,54,6,18,25.0,f1e94cd6
Alex Telles,DF,Manchester Utd,28,1,0,0,23,9,1,127,26,27,0,2,0,99,30,24,55.6,e73c9bb2
Luke Thomas,DF,Leicester City,20,2,0,0,15,16,0,33,40,31,0,0,0,97,24,32,42.9,fc027d02
Dominic Thompson,DF,Brentford,21,0,0,0,1,0,0,2,2,0,0,0,0,5,1,2,33.3,235a62f8
Youri Tielemans,MF,Leicester City,24,3,0,0,32,36,0,56,21,38,0,4,0,188,24,19,55.8,56f7a928
Kieran Tierney,DF,Arsenal,24,0,0,0,5,16,1,79,15,14,0,0,0,85,12,23,34.3,fce2302c
Takehiro Tomiyasu,DF,Arsenal,22,2,0,0,16,13,0,31,24,17,0,0,0,89,48,39,55.2,b3af9be1
James Tomkins,DF,Crystal Palace,32,2,0,0,7,2,0,0,4,3,0,0,0,33,10,5,66.7,e7ca0439
Ivan Toney,FW,Brentford,25,8,0,0,50,80,25,28,14,21,3,0,0,105,147,114,56.3,e09f279b
Ferrán Torres,FW,Manchester City,21,0,0,0,1,1,1,4,0,2,0,0,0,6,4,1,80.0,9e1035f8
Cenk Tosun,MF,Everton,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,9a104dee
Andros Townsend,MFFW,Everton,30,3,0,0,10,39,1,96,14,17,0,1,0,80,7,18,28.0,b28bbd58
Adama Traoré,FWMF,Wolves,25,0,0,0,10,26,9,39,2,3,0,0,0,49,15,16,48.4,9a28eba4
Bertrand Traoré,MFFW,Aston Villa,25,0,0,0,0,4,2,5,0,3,1,0,0,11,4,4,50.0,c47541e0
Trézéguet,FW,Aston Villa,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3ae14ed1
Francisco Trincão,FWMF,Wolves,21,0,0,0,13,22,1,33,12,15,0,0,0,73,6,16,27.3,77e39b04
Kieran Trippier,DF,Newcastle Utd,30,0,0,0,3,3,0,28,10,10,0,0,0,31,10,5,66.7,21512407
William Troost-Ekong,DF,Watford,27,3,0,0,13,2,1,0,7,9,0,1,0,74,24,23,51.1,7ed4921e
Leandro Trossard,FWMF,Brighton,26,2,0,0,24,26,13,51,15,20,1,1,0,142,9,20,31.0,38ceb24a
Kostas Tsimikas,DF,Liverpool,25,3,0,0,20,6,0,116,10,12,0,0,0,62,12,11,52.2,f315ca93
Axel Tuanzebe,DF,Aston Villa,23,1,0,0,3,3,0,1,5,3,0,0,0,29,13,12,52.0,2baec6ce
Ozan Tufan,MF,Watford,26,0,0,0,9,0,0,7,2,2,0,0,0,13,3,9,25.0,17d45fb2
Christos Tzolis,FWMF,Norwich City,19,0,0,0,2,4,2,7,1,3,0,0,0,13,3,11,21.4,9f333379
Yan Valery,DF,Southampton,22,0,0,0,3,3,0,4,6,6,0,0,0,27,11,9,55.0,531a4aa8
Virgil van Dijk,DF,Liverpool,30,3,0,0,9,8,0,0,31,10,0,0,0,204,117,34,77.5,e06683ca
Raphaël Varane,DF,Manchester Utd,28,0,0,0,5,7,0,1,18,19,0,0,0,78,55,20,73.3,9f8e9423
Jamie Vardy,FW,Leicester City,34,2,0,0,13,12,19,12,1,5,0,0,1,25,24,50,32.4,45963054
Joël Veltman,DF,Brighton,29,6,0,0,39,38,0,42,45,48,1,1,0,182,55,29,65.5,dad4b285
Jannik Vestergaard,DF,Leicester City,28,2,0,0,4,1,0,0,7,10,0,1,0,32,13,10,56.5,1900032e
Nikola Vlašić,FWMF,West Ham,23,0,0,0,8,16,3,15,2,7,0,0,0,30,5,7,41.7,aa8e289e
Matěj Vydra,FW,Burnley,29,1,0,0,9,8,5,2,0,7,0,0,0,14,18,50,26.5,0d4ceb32
Theo Walcott,MFFW,Southampton,32,0,0,0,1,6,2,5,5,2,0,0,0,12,4,4,50.0,1ecb65be
Kyle Walker,DF,Manchester City,31,1,0,0,7,12,1,35,14,6,0,0,0,104,19,16,54.3,86dd77d1
Kyle Walker-Peters,DF,Southampton,24,5,0,0,27,47,3,50,37,33,0,0,0,187,27,28,49.1,984a5a64
Aaron Wan-Bissaka,DF,Manchester Utd,23,2,0,0,15,13,1,35,34,36,0,1,0,126,19,32,37.3,9e525177
Danny Ward,GK,Leicester City,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,d3ce0e89
Joel Ward,DF,Crystal Palace,31,8,0,0,22,21,1,43,32,26,0,0,0,140,58,39,59.8,8a7ff278
James Ward-Prowse,MF,Southampton,26,3,1,0,22,15,0,302,40,24,0,0,0,259,27,34,44.3,3515d404
Ollie Watkins,FW,Aston Villa,25,7,0,0,33,39,16,15,12,13,1,0,0,66,65,95,40.6,aed3a70f
Adam Webster,DF,Brighton,26,5,0,0,16,4,0,6,17,8,0,0,0,89,56,15,78.9,c40b6180
Wout Weghorst,FW,Burnley,28,3,0,0,30,18,9,4,6,9,0,0,0,65,55,79,41.0,c4e87b8b
Danny Welbeck,FWMF,Brighton,30,0,0,0,17,13,4,1,5,7,1,0,0,29,47,51,48.0,ce5143da
Timo Werner,FWMF,Chelsea,25,1,0,0,11,12,11,23,2,4,0,0,0,37,6,16,27.3,49fe9070
Ashley Westwood,MF,Burnley,31,7,0,0,29,22,0,122,30,12,0,1,0,174,9,13,40.9,495945ef
Ben White,DF,Arsenal,23,3,0,0,19,27,0,0,42,23,0,1,1,158,60,40,60.0,35e413f1
Brandon Williams,DF,Norwich City,20,8,0,0,23,44,0,14,44,37,0,0,0,158,14,17,45.2,5e74d6c8
Neco Williams,DF,Liverpool,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,dd323728
Joe Willock,MF,Newcastle Utd,21,0,0,0,34,26,0,16,21,37,0,0,0,121,16,24,40.0,a3b03921
Callum Wilson,FW,Newcastle Utd,29,4,0,0,27,22,17,3,3,8,0,0,0,28,29,50,36.7,c596fcb0
Harry Winks,MF,Tottenham,25,2,0,0,11,13,0,26,16,10,0,0,0,47,4,4,50.0,2f7acede
Yoane Wissa,FW,Brentford,24,0,0,0,8,22,7,11,8,6,0,0,0,58,20,31,39.2,2500cef9
Chris Wood,FW,Burnley,29,1,0,0,14,7,16,5,0,5,0,0,0,23,92,91,50.3,4e9a0555
Chris Wood,FW,Newcastle Utd,29,0,0,0,19,10,10,2,2,0,1,0,0,23,112,100,52.8,4e9a0555
Freddie Woodman,GK,Newcastle Utd,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,19e50035
Granit Xhaka,MFDF,Arsenal,28,10,1,0,29,19,2,25,21,18,0,1,0,146,27,29,48.2,e61b8aee
Andriy Yarmolenko,FWMF,West Ham,31,1,0,0,1,4,3,8,0,2,0,0,0,5,5,8,38.5,849c826a
Ashley Young,DFFW,Aston Villa,36,2,0,0,16,32,1,44,13,6,0,0,1,66,6,15,28.6,be927d03
Nathan Young-Coombes,MF,Brentford,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,f9682888
Wilfried Zaha,FW,Crystal Palace,28,6,1,1,37,101,24,48,5,20,1,0,0,166,12,35,25.5,b2bc3b1f
Christoph Zimmermann,DF,Norwich City,28,0,0,0,1,2,0,0,1,3,0,0,0,11,2,0,100.0,2d5f03bf
Oleksandr Zinchenko,DF,Manchester City,24,0,0,0,11,2,1,31,14,14,0,0,0,65,15,16,48.4,51cf8561
Hakim Ziyech,MFFW,Chelsea,28,3,0,0,24,29,5,101,10,10,0,0,0,87,12,14,46.2,6622454d
Kurt Zouma,DF,West Ham,26,1,0,0,11,6,0,1,34,6,0,0,1,92,50,31,61.7,ce4246f5
Martin Ødegaard,MFFW,Arsenal,22,4,0,0,27,20,3,59,11,21,0,2,0,162,14,23,37.8,79300479
